"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Oskar Lindblom","OSKAR.LINDBLOM","8478067","20-21","PHI","L","L",1996-08-15,24,2014,5,138,50,659.08,0.73,0.36,0.18,1.27,5.28,7.74,9.29,0.61,13.79,9.41,7.84,2.18,0.82,0.91,3.91,4.46,0.18,0.27,0.09,0.09,0.09,0.27,0.18,0.09
"Oskar Lindblom","OSKAR.LINDBLOM","8478067","21-22","PHI","L","L",1996-08-15,25,2014,5,138,51,734.2,0.65,0.57,0.33,1.55,7.52,10.05,12.5,0.87,8.7,6.5,8.64,2.78,1.06,1.14,4.41,4.74,0.57,0.65,0,0,0.08,0.41,0.74,-0.33
"Oskar Osala","OSKAR.OSALA","8473496","08-09","WSH","L","L",1987-12-26,20,2006,4,97,2,17.45,0,0,0,0,3.44,10.32,13.75,0.58,0,0,5.67,0,0,0,0,13.75,0,3.44,0,0,3.44,0,0,0
"Oskar Osala","OSKAR.OSALA","8473496","09-10","CAR","L","L",1987-12-26,21,2006,4,97,1,6.77,0,0,0,0,8.86,17.73,26.59,1.15,0,0,6.5,0,0,0,8.86,17.73,0,0,0,0,0,0,0,0
"Oskar Steen","OSKAR.STEEN","8479546","20-21","BOS","C","R",1998-03-09,22,2016,6,165,3,40.22,0,0,0,0,8.95,10.44,14.92,0.46,0,0,4.43,1.49,1.49,0,16.41,2.98,1.49,0,0,0,-1.49,0,0,0
"Oskar Steen","OSKAR.STEEN","8479546","21-22","BOS","C","R",1998-03-09,23,2016,6,165,19,207.5,0.58,0.87,0.29,1.73,6.36,8.96,11.57,0.59,9.09,6.45,6.61,1.73,1.16,2.6,8.39,7.81,0.87,1.16,0,0,0.29,0.29,1.45,-1.16
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","15-16","PIT","C","R",1994-03-23,21,2012,3,81,18,185.6,0.32,0.65,0.32,1.29,4.2,6.14,6.79,0.32,7.69,5.26,5.21,1.62,0.32,1.94,5.82,8.73,0.65,0.65,0,0,0,20.69,24.25,-3.56
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","16-17","PIT","C","R",1994-03-23,22,2012,3,81,10,91.73,0,0,0,0,5.89,5.89,6.54,0.41,0,0,6.89,1.31,1.31,0.65,8.5,9.81,0.65,0.65,0,0,0,10.47,18.31,-7.85
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","17-18","STL","C","R",1994-03-23,23,2012,3,81,42,440.02,0.14,0.41,0.14,0.68,5.59,8.59,10.09,0.58,2.44,1.59,6.71,1.91,0.82,2.73,6.41,7.36,0.95,1.23,0,0,0.27,19.64,24.41,-4.77
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","18-19","STL","C","R",1994-03-23,24,2012,3,81,74,1022.58,0.82,0.59,0.41,1.82,6.63,9.68,12.09,0.83,12.39,8.48,8.59,1.82,0.59,2.41,5.93,6.34,0.65,1.06,0,0.06,0.47,13.32,18.42,-5.1
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","19-20","STL","C","R",1994-03-23,25,2012,3,81,57,819.68,0.88,0.51,0.29,1.68,7.1,9.81,12.22,0.9,12.37,8.96,9.15,1.9,0.81,2.64,4.39,5.49,1.02,1.1,0,0,0.07,7.69,9.66,-1.98
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","20-21","STL","C","R",1994-03-23,26,2012,3,81,28,424.32,0.57,0.57,0.14,1.27,4.52,6.36,7.07,0.53,12.5,8.89,8.27,3.54,1.27,0.71,7.07,4.95,0.99,0.85,0,0,-0.14,16.26,17.53,-1.27
"Oskar Sundqvist","OSKAR.SUNDQVIST","8476897","21-22","STL","C","R",1994-03-23,27,2012,3,81,35,471.83,0.51,0.89,0.38,1.78,6.1,7.76,9.54,0.54,8.33,6.56,7.02,2.16,1.91,1.02,4.83,4.45,0.64,1.53,0,0,0.89,6.1,8.27,-2.16
"Oskars Bartulis","OSKARS.BARTULIS","8471756","09-10","PHI","D","L",1987-01-21,22,2005,3,91,53,741.1,0.08,0.32,0.32,0.73,2.1,3.81,6.23,0.15,3.85,2.13,4.06,5.42,2.27,0.4,3.56,7.12,1.13,0.16,0,0,-0.97,0,0,0
"Oskars Bartulis","OSKARS.BARTULIS","8471756","10-11","PHI","D","L",1987-01-21,23,2005,3,91,13,169.32,0,0,0,0,2.48,3.9,6.73,0.07,0,0,1.82,4.61,0.71,1.06,2.83,8.15,0.71,1.42,0,0,0.71,0,0,0
"Ossi Vaananen","OSSI.VAANANEN","8467369","08-09","PHI/VAN","D","L",1980-08-18,28,1998,2,43,49,877.83,0.07,0.21,0.48,0.75,1.37,2.32,3.01,0.05,5,2.94,2,5.13,1.57,0.62,6.08,4.37,0.75,0.41,0,0,-0.34,0,0,0
"Otto Koivula","OTTO.KOIVULA","8479526","19-20","NYI","L","L",1998-09-01,21,2016,4,120,12,94.93,0,0,0,0,2.53,2.53,3.16,0.13,0,0,5,2.53,1.9,1.26,7.58,6.32,0.63,0.63,0,0,0,15.17,25.91,-10.74
"Otto Koivula","OTTO.KOIVULA","8479526","21-22","NYI","L","L",1998-09-01,23,2016,4,120,3,35.05,0,1.71,0,1.71,6.85,8.56,8.56,0.39,0,0,4.6,3.42,1.71,0,3.42,3.42,0,0,0,0,0,13.69,23.97,-10.27
"Otto Leskinen","OTTO.LESKINEN","8481105","19-20","MTL","D","L",1997-02-06,22,2015,NA,NA,5,51.47,0,0,0,0,2.33,3.5,6.99,0.06,0,0,1.67,1.17,5.83,1.17,15.15,10.49,0,0,0,0,0,0,0,0
"Otto Leskinen","OTTO.LESKINEN","8481105","20-21","MTL","D","L",1997-02-06,23,2015,NA,NA,1,16.38,0,0,0,0,0,0,7.33,0,0,0,0,0,7.33,0,3.66,14.65,0,0,0,0,0,0,0,0
"Owen Nolan","OWEN.NOLAN","8449895","07-08","CGY","R","R",1972-02-12,35,1990,1,1,77,1274.45,0.75,0.66,0.09,1.51,7.67,10.78,13.46,0.86,9.82,6.99,7.98,1.04,2.35,2.07,4.05,2.31,1.32,0.94,0.14,0.14,-0.38,8.52,7.77,0.75
"Owen Nolan","OWEN.NOLAN","8449895","08-09","MIN","R","R",1972-02-12,36,1990,1,1,59,967.12,1.55,0.62,0.62,2.79,9.18,12.47,14.77,0.96,16.89,12.44,7.73,0.74,1.55,1.3,2.3,2.92,0.5,0.99,0.12,0.12,0.5,4.65,5.34,-0.68
"Owen Nolan","OWEN.NOLAN","8449895","09-10","MIN","R","R",1972-02-12,37,1990,1,1,73,1211.45,0.79,0.45,0.4,1.63,7.48,10.2,12.43,0.71,10.6,7.77,6.98,0.99,1.78,1.44,2.53,2.62,0.74,0.79,0.1,0.1,0.05,9.11,10.2,-1.09
"Owen Tippett","OWEN.TIPPETT","8480015","17-18","FLA","R","R",1999-02-16,18,2017,1,10,7,77.82,0.77,0,0,0.77,13.11,16.19,23.9,0.76,5.88,4.76,4.71,3.08,1.54,1.54,2.31,0.77,0.77,0,0,0,-0.77,0,1.54,-1.54
"Owen Tippett","OWEN.TIPPETT","8480015","20-21","FLA","R","R",1999-02-16,21,2017,1,10,45,516.65,0.81,0.93,0.35,2.09,9.99,13.12,15.68,1.03,8.14,6.19,7.84,0.58,2.09,2.09,6.85,4.53,0.35,0.58,0,0,0.23,0.23,0.12,0.12
"Owen Tippett","OWEN.TIPPETT","8480015","21-22","FLA","R","R",1999-02-16,22,2017,1,10,42,526.55,0.68,0.68,0.23,1.6,8.32,10.6,14.47,0.98,8.22,6.45,9.24,1.37,1.94,2.73,7.06,5.93,0.57,0.23,0,0,-0.34,2.17,3.76,-1.6
"P.A. Parenteau","P.A..PARENTEAU","8469707","09-10","NYR","R","R",1983-03-24,26,2001,9,264,22,301.25,0.6,0.6,0.4,1.59,7.57,8.96,11.55,0.64,7.89,6.67,7.18,0.8,1.79,1.79,2.99,5.58,0.4,0.4,0,0,0,0.8,1.59,-0.8
"P.A. Parenteau","P.A..PARENTEAU","8469707","10-11","NYI","R","R",1983-03-24,27,2001,9,264,81,1476,0.81,0.73,0.61,2.15,6.59,8.33,10.73,0.82,12.35,9.76,9.88,1.14,2.2,1.83,4.8,5.2,0.93,1.1,0,0.04,0.2,0.45,0.77,-0.33
"P.A. Parenteau","P.A..PARENTEAU","8469707","11-12","NYI","R","R",1983-03-24,28,2001,9,264,80,1492.2,0.72,1.17,0.8,2.69,6.71,8.73,10.94,0.7,10.78,8.29,8.03,0.92,2.25,1.49,3.98,5.71,1.29,1.01,0.04,0,-0.32,0.4,0.64,-0.24
"P.A. Parenteau","P.A..PARENTEAU","8469707","12-13","COL","R","R",1983-03-24,29,2001,9,264,48,919.03,1.18,0.98,0.65,2.81,6.86,8.29,11.36,0.73,17.14,14.17,8.75,0.91,1.89,2.61,3.26,3.53,0.91,0.59,0,0,-0.33,0.07,0.78,-0.72
"P.A. Parenteau","P.A..PARENTEAU","8469707","13-14","COL","R","R",1983-03-24,30,2001,9,264,55,932.27,0.9,0.71,0.51,2.12,7.08,9.46,11.71,0.88,12.73,9.52,9.31,1.03,1.35,1.35,2.25,4.83,0.97,0.58,0,0,-0.39,0.13,0.77,-0.64
"P.A. Parenteau","P.A..PARENTEAU","8469707","14-15","MTL","R","R",1983-03-24,31,2001,9,264,56,839.33,0.57,0.64,0.36,1.57,6.93,9.44,12.65,0.75,8.25,6.06,7.9,1.36,0.93,1.29,2.29,4.29,0.71,0.93,0,0,0.21,0.71,1.14,-0.43
"P.A. Parenteau","P.A..PARENTEAU","8469707","15-16","TOR","R","R",1983-03-24,32,2001,9,264,77,1251.93,0.96,0.48,0.53,1.96,8.05,11.36,15,0.88,11.9,8.44,7.76,1.25,1.29,1.39,2.3,4.31,1.39,1.01,0,0,-0.38,0.19,0.67,-0.48
"P.A. Parenteau","P.A..PARENTEAU","8469707","16-17","N.J/NSH","R","R",1983-03-24,33,2001,9,264,67,984.73,0.79,0.49,0.43,1.71,7.49,9.02,10.54,0.71,10.57,8.78,7.85,0.55,1.89,1.28,3.66,4.2,0.91,0.61,0.06,0.06,-0.3,0.37,0.85,-0.49
"P.J. Axelsson","P.J..AXELSSON","8462209","07-08","BOS","L","L",1975-02-26,32,1995,7,177,74,1302.2,0.6,0.51,0.23,1.34,4.61,6.73,8.57,0.4,13,8.9,6.01,1.7,1.34,1.8,2.03,1.75,0.23,0.83,0.05,0.05,0.6,0.78,1.24,-0.46
"P.J. Axelsson","P.J..AXELSSON","8462209","08-09","BOS","L","L",1975-02-26,33,1995,7,177,74,1199.95,0.3,0.65,0.55,1.5,4.35,6.15,8.1,0.55,6.9,4.88,8.88,1.55,1,2.05,2.75,2.7,0.4,0.6,0,0,0.2,0.8,1.5,-0.7
"P.K. Subban","P.K..SUBBAN","8474056","09-10","MTL","D","R",1989-05-13,20,2007,2,43,2,40.2,0,0,2.99,2.99,5.97,10.45,13.43,0.3,0,0,2.86,2.99,4.48,2.99,1.49,5.97,1.49,2.99,0,0,1.49,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","10-11","MTL","D","R",1989-05-13,21,2007,2,43,77,1714.67,0.49,0.31,0.52,1.33,6.89,9.62,13.65,0.34,7.11,5.09,3.55,3.71,1.96,1.29,3.85,4.86,1.47,1.22,0.14,0.17,-0.21,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","11-12","MTL","D","R",1989-05-13,22,2007,2,43,81,1968.47,0.21,0.46,0.43,1.1,6.25,8.75,12.19,0.29,3.41,2.44,3.31,3.44,2.68,0.79,3.2,3.69,1.43,1.22,0.09,0.09,-0.21,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","12-13","MTL","D","R",1989-05-13,23,2007,2,43,42,976.87,0.68,0.8,0.86,2.33,7.74,10.32,15.17,0.34,8.73,6.55,3.26,3.01,2.58,0.61,3.13,4.73,1.29,0.92,0.06,0.06,-0.37,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","13-14","MTL","D","R",1989-05-13,24,2007,2,43,82,2018.53,0.3,0.56,0.71,1.58,6.06,8.5,13.58,0.31,4.9,3.5,3.66,3.72,2.47,0.77,4.01,3.92,1.13,0.83,0.03,0.03,-0.3,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","14-15","MTL","D","R",1989-05-13,25,2007,2,43,82,2148.67,0.42,0.59,0.67,1.68,4.75,7.15,11.56,0.21,8.82,5.86,2.88,3.97,3.13,0.81,2.71,4.38,1.03,0.67,0,0,-0.36,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","15-16","MTL","D","R",1989-05-13,26,2007,2,43,68,1792.63,0.2,0.74,0.77,1.71,5.89,8.3,12.65,0.26,3.41,2.42,3.12,2.68,3.55,0.77,3.41,4.18,1,0.47,0.03,0.03,-0.54,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","16-17","NSH","D","R",1989-05-13,27,2007,2,43,66,1610.67,0.37,0.48,0.63,1.49,5.29,7.3,10.95,0.25,7.04,5.1,3.39,3.87,2.16,1.12,2.91,2.64,0.63,0.75,0.07,0.07,0.11,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","17-18","NSH","D","R",1989-05-13,28,2007,2,43,82,1977.4,0.49,0.85,0.46,1.79,6.28,8.86,13.08,0.35,7.73,5.48,3.95,2.73,2.94,1.34,3.37,2.49,0.94,0.73,0,0,-0.21,0.03,0.06,-0.03
"P.K. Subban","P.K..SUBBAN","8474056","18-19","NSH","D","R",1989-05-13,29,2007,2,43,63,1427.85,0.38,0.5,0.42,1.3,7.06,9.5,12.86,0.24,5.36,3.98,2.58,3.15,2.4,0.92,2.35,2.82,1.09,0.76,0,0,-0.34,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","19-20","N.J","D","R",1989-05-13,30,2007,2,43,68,1504.42,0.28,0.16,0.28,0.72,6.02,8.34,11.65,0.23,4.64,3.35,2.75,3.59,2.59,0.76,3.51,2.87,1.08,0.44,0.04,0.04,-0.64,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","20-21","N.J","D","R",1989-05-13,31,2007,2,43,44,983.78,0.3,0.55,0.3,1.16,6.04,8.42,11.89,0.27,5.05,3.62,3.18,2.81,2.74,0.73,2.5,2.56,0.79,0.18,0,0,-0.61,0,0,0
"P.K. Subban","P.K..SUBBAN","8474056","21-22","N.J","D","R",1989-05-13,32,2007,2,43,50,971.3,0.19,0.49,0.43,1.11,5.07,7.29,11.86,0.21,3.66,2.54,2.82,3.77,2.41,1.11,3.09,3.34,0.8,0.37,0,0,-0.43,0,0,0
"Par Lindholm","PAR.LINDHOLM","8480944","18-19","TOR/WPG","C","L",1991-10-05,26,2010,NA,NA,65,737.53,0.08,0.57,0.41,1.06,5.29,8.79,11.31,0.52,1.54,0.93,5.87,4.47,0.98,2.44,4.72,8.54,0.73,0.49,0,0,-0.24,16.6,16.51,0.08
"Par Lindholm","PAR.LINDHOLM","8480944","19-20","BOS","C","L",1991-10-05,27,2010,NA,NA,40,449.78,0.4,0.27,0.13,0.8,4.67,6.67,8,0.39,8.57,6,5.8,3.47,1.73,1.87,3.07,5.47,0.27,0.67,0,0,0.4,17.61,20.81,-3.2
"Par Lindholm","PAR.LINDHOLM","8480944","20-21","BOS","C","L",1991-10-05,28,2010,NA,NA,1,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,0,0,0,0,0,18.58,4.64,13.93
"Parker Kelly","PARKER.KELLY","8480448","20-21","OTT","C","L",1999-05-14,21,2017,NA,NA,1,7.53,7.97,0,0,7.97,7.97,7.97,7.97,0.32,100,100,4,0,0,0,31.87,15.94,0,0,0,0,0,7.97,0,7.97
"Parker Kelly","PARKER.KELLY","8480448","21-22","OTT","C/L","L",1999-05-14,22,2017,NA,NA,18,180.17,0.67,0,0.33,1,5.66,7.99,10.99,0.67,11.76,8.33,8.42,5.33,1,1.33,16.65,8.99,1,1,0,0,0,0,0.33,-0.33
"Pascal Dupuis","PASCAL.DUPUIS","8466393","07-08","ATL/PIT","L","L",1979-04-07,28,1997,NA,NA,78,1185.23,0.61,0.51,0.25,1.37,7.24,9.42,12.1,0.61,8.39,6.45,6.45,1.67,1.01,2.58,4.3,3.54,0.81,1.16,0,0,0.35,0.25,0.56,-0.3
"Pascal Dupuis","PASCAL.DUPUIS","8466393","08-09","PIT","L","L",1979-04-07,29,1997,NA,NA,71,1009.57,0.71,0.83,0.12,1.66,8.62,11.35,14.09,0.68,8.28,6.28,6.03,1.78,0.89,1.49,4.04,4.04,0.89,1.31,0,0,0.42,0.18,0.77,-0.59
"Pascal Dupuis","PASCAL.DUPUIS","8466393","09-10","PIT","L","L",1979-04-07,30,1997,NA,NA,80,1136.05,0.95,0.58,0.42,1.95,8.29,11.09,14,0.77,11.46,8.57,6.92,2.54,1.06,1.37,4.49,4.33,0.42,0.53,0,0.05,0.16,0.69,1.06,-0.37
"Pascal Dupuis","PASCAL.DUPUIS","8466393","10-11","PIT","L","L",1979-04-07,31,1997,NA,NA,81,1365.65,0.75,0.57,0.31,1.63,7.51,10.15,12.57,0.62,9.94,7.36,6.06,2.42,0.62,1.45,5.14,3.51,0.97,0.57,0.04,0.04,-0.4,0.26,0.97,-0.7
"Pascal Dupuis","PASCAL.DUPUIS","8466393","11-12","PIT","L","L",1979-04-07,32,1997,NA,NA,82,1388.08,1.08,0.86,0.61,2.55,9.25,12.58,16.43,0.79,11.68,8.59,6.25,1.9,0.78,1.08,4.8,2.81,0.73,0.35,0,0,-0.39,2.2,2.77,-0.56
"Pascal Dupuis","PASCAL.DUPUIS","8466393","12-13","PIT","L","L",1979-04-07,33,1997,NA,NA,48,840.33,1.43,0.5,0.86,2.78,10,14.21,18.42,1.06,14.29,10.05,7.47,2.57,0.93,2.07,5.93,3.14,0.93,0.57,0,0,-0.36,1.93,2.14,-0.21
"Pascal Dupuis","PASCAL.DUPUIS","8466393","13-14","PIT","L","L",1979-04-07,34,1997,NA,NA,39,690.2,0.61,0.96,0.17,1.74,8.43,11.39,14,0.7,7.22,5.34,6.12,2.52,0.96,1.04,5.91,2.87,0.35,0.61,0,0,0.26,0.17,0.35,-0.17
"Pascal Dupuis","PASCAL.DUPUIS","8466393","14-15","PIT","L","L",1979-04-07,35,1997,NA,NA,16,266.35,1.35,0.68,0.45,2.48,9.91,12.16,14.64,0.81,13.64,11.11,6.63,1.8,1.13,1.35,4.51,3.6,0.45,0.23,0,0,-0.23,0.23,0,0.23
"Pascal Dupuis","PASCAL.DUPUIS","8466393","15-16","PIT","L","L",1979-04-07,36,1997,NA,NA,18,271.75,0.44,0.44,0,0.88,6.18,8.61,11.48,0.54,7.14,5.13,6.28,2.65,0.88,0.44,7.73,2.87,1.32,0.22,0,0,-1.1,0.44,0.22,0.22
"Pascal Pelletier","PASCAL.PELLETIER","8469752","07-08","BOS","L","L",1983-06-16,24,2001,NA,NA,6,66.37,0,0,0,0,7.23,14.46,17.18,1.2,0,0,8.31,1.81,0,0,10.85,8.14,0,0.9,0,0,0.9,0.9,0,0.9
"Pascal Pelletier","PASCAL.PELLETIER","8469752","08-09","CHI","L","L",1983-06-16,25,2001,NA,NA,7,63.93,0,0,0,0,6.57,11.26,13.14,0.94,0,0,8.33,0.94,0,1.88,1.88,4.69,0,2.82,0,0,2.82,12.2,18.77,-6.57
"Pascal Pelletier","PASCAL.PELLETIER","8469752","13-14","VAN","L","L",1983-06-16,30,2001,NA,NA,3,26.83,0,0,0,0,2.24,2.24,4.47,0.13,0,0,6,2.24,0,0,6.71,11.18,0,0,0,0,0,2.24,6.71,-4.47
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","08-09","NSH","R","R",1987-01-01,21,2005,7,230,28,318.98,0.38,0.56,0.38,1.32,10.16,12.41,15.61,0.58,3.7,3.03,4.65,2.45,0.75,2.63,3.76,6.4,1.5,2.07,0,0,0.56,0.19,0.75,-0.56
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","09-10","NSH","R","R",1987-01-01,22,2005,7,230,80,1255,1.43,0.48,0.53,2.44,13.15,16.64,19.7,1.36,10.91,8.62,8.16,1.24,1.05,1.58,3.3,6.5,0.96,0.91,0,0,-0.05,0.24,0.62,-0.38
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","10-11","NSH","R","R",1987-01-01,23,2005,7,230,79,1242.32,1.01,0.82,0.48,2.32,12.8,15.94,18.88,1.19,7.92,6.36,7.45,1.74,1.01,1.93,4.15,8.02,0.77,1.45,0.05,0,0.63,1.06,1.11,-0.05
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","11-12","NSH","R","R",1987-01-01,24,2005,7,230,76,1165.17,1.39,0.41,0.41,2.21,11.84,14.98,17.41,1.27,11.74,9.28,8.48,1.44,0.62,1.44,3.19,7.21,0.72,1.6,0,0,0.88,0.31,0.15,0.15
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","12-13","NSH","R","R",1987-01-01,25,2005,7,230,24,389.4,0.62,0.46,1.08,2.16,13.41,16.64,19.88,1.25,4.6,3.7,7.52,1.39,0.92,1.08,4.47,6.32,1.08,0.92,0,0,-0.15,0.15,0.15,0
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","13-14","NSH","R","R",1987-01-01,26,2005,7,230,76,1281.25,1.03,0.94,0.52,2.48,11.61,15.41,17.98,1.21,8.87,6.69,7.87,1.59,0.61,2.48,3.61,6.51,0.66,1.4,0,0,0.75,0,0.28,-0.28
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","14-15","PIT","R","R",1987-01-01,27,2005,7,230,64,1129.85,1.33,0.74,0.64,2.71,11.68,15.56,19.6,1.45,11.36,8.53,9.31,1.75,0.48,1.65,4.62,8.28,1.01,1.17,0,0,0.16,0.11,0.27,-0.16
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","15-16","PIT","R","R",1987-01-01,28,2005,7,230,82,1381.6,0.96,0.65,0.61,2.21,11.16,14.24,17.02,1.29,8.56,6.71,9.03,2.35,0.35,1.22,6.95,8.34,0.78,1.26,0,0,0.48,0.22,0.13,0.09
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","16-17","PIT","R","R",1987-01-01,29,2005,7,230,70,1116.58,1.13,0.81,0.43,2.36,11.98,14.67,17.52,1.37,9.42,7.69,9.33,3.33,0.59,1.61,12.2,7.68,0.75,0.97,0,0,0.21,0.16,0.43,-0.27
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","17-18","PIT","R","R",1987-01-01,30,2005,7,230,70,1212.47,1.44,0.69,0.3,2.42,12.22,16.08,18.66,1.58,11.74,8.92,9.83,3.17,0.69,1.19,6.78,6.63,1.19,1.14,0,0,-0.05,0.79,0.84,-0.05
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","18-19","PIT","R","R",1987-01-01,31,2005,7,230,69,1067.87,1.01,0.39,0.67,2.08,11.07,14.05,16.97,1.32,9.14,7.2,9.42,1.91,1.01,1.4,8.43,9.27,0.45,0.84,0,0,0.39,0.51,0.51,0
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","19-20","PIT","R","R",1987-01-01,32,2005,7,230,52,828.45,1.23,0.51,0.58,2.32,12.17,15.06,16.95,1.51,10.12,8.17,10.05,2.97,0.58,0.87,7.75,7.39,0.94,1.52,0.14,0.14,0.58,0.14,0.29,-0.14
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","20-21","FLA","R","R",1987-01-01,33,2005,7,230,44,738.38,1.14,0.65,0.81,2.6,11.78,14.63,16.25,1.32,9.66,7.78,9.06,1.87,0.81,1.46,6.5,6.91,0.98,0.73,0.08,0.08,-0.24,0.16,0.98,-0.81
"Patric Hornqvist","PATRIC.HORNQVIST","8471887","21-22","FLA","R","R",1987-01-01,34,2005,7,230,43,562.23,0.75,0.75,0.53,2.03,11.42,14.51,16.65,1.31,6.54,5.15,9.01,1.28,1.17,1.81,8.32,8,0.43,0.85,0.11,0.11,0.43,0.64,1.07,-0.43
"Patrice Bergeron","PATRICE.BERGERON","8470638","07-08","BOS","C","R",1985-07-24,22,2003,2,45,10,181.67,0.99,0.33,0.99,2.31,7.93,11.56,14.86,0.66,12.5,8.57,5.74,1.65,0.99,3.3,1.98,3.3,0.33,0.66,0,0.33,0.66,29.06,28.73,0.33
"Patrice Bergeron","PATRICE.BERGERON","8470638","08-09","BOS","C","R",1985-07-24,23,2003,2,45,63,1133.2,0.42,1.11,0.53,2.06,8.1,10.32,12.81,0.68,5.23,4.1,6.63,2.22,0.79,1.85,3.02,2.59,0.42,0.85,0,0,0.42,29.07,24.14,4.92
"Patrice Bergeron","PATRICE.BERGERON","8470638","09-10","BOS","C","R",1985-07-24,24,2003,2,45,73,1380.18,0.83,1,0.43,2.26,8,11.48,14.17,0.83,10.33,7.2,7.25,1.96,0.83,2.39,2.22,3.17,0.61,0.7,0,0,0.09,33.82,24.52,9.3
"Patrice Bergeron","PATRICE.BERGERON","8470638","10-11","BOS","C","R",1985-07-24,25,2003,2,45,80,1431.08,0.92,0.96,0.5,2.39,8.85,11.61,15.3,0.93,10.43,7.94,7.99,2.35,1.01,2.05,1.89,3.02,0.59,0.46,0,0,-0.13,34.17,26.16,8.01
"Patrice Bergeron","PATRICE.BERGERON","8470638","11-12","BOS","C","R",1985-07-24,26,2003,2,45,81,1505.12,0.88,1.24,0.44,2.55,7.61,11,14.15,0.89,11.52,7.97,8.1,2.67,1,2.19,2.91,3.67,0.4,0.88,0,0,0.48,38.79,26.63,12.16
"Patrice Bergeron","PATRICE.BERGERON","8470638","12-13","BOS","C","R",1985-07-24,27,2003,2,45,42,810.37,0.74,0.81,0.81,2.37,9.26,12.73,15.62,0.99,8,5.81,7.76,1.85,2.07,1.7,2.07,3.18,0.67,0.89,0,0,0.22,40.65,24.8,15.84
"Patrice Bergeron","PATRICE.BERGERON","8470638","13-14","BOS","C","R",1985-07-24,28,2003,2,45,80,1439.3,1.25,0.79,0.54,2.58,10.13,14.01,17.93,1.01,12.35,8.93,7.21,2.38,1.17,2.04,2.17,4.04,0.79,0.67,0.04,0.04,-0.13,42.31,29.89,12.42
"Patrice Bergeron","PATRICE.BERGERON","8470638","14-15","BOS","C","R",1985-07-24,29,2003,2,45,81,1468.62,0.94,0.9,0.41,2.25,9.56,13.24,17.49,1.06,9.83,7.1,8.03,2.45,1.18,1.96,2.33,4,0.9,0.65,0,0,-0.25,48,31.7,16.3
"Patrice Bergeron","PATRICE.BERGERON","8470638","15-16","BOS","C","R",1985-07-24,30,2003,2,45,80,1586.78,1.21,0.6,0.76,2.57,10.66,14.41,17.2,1.03,11.35,8.4,7.16,2.12,1.29,2.53,2.91,3.33,0.83,0.34,0.04,0.04,-0.49,42.73,32.06,10.66
"Patrice Bergeron","PATRICE.BERGERON","8470638","16-17","BOS","C","R",1985-07-24,31,2003,2,45,79,1533.95,0.82,0.82,0.43,2.07,11.81,15.37,18.78,1.11,6.95,5.34,7.23,1.84,0.9,2.54,2.11,3.44,0.47,0.27,0,0,-0.2,42.6,28.28,14.32
"Patrice Bergeron","PATRICE.BERGERON","8470638","17-18","BOS","C","R",1985-07-24,32,2003,2,45,64,1244,1.45,1.01,0.58,3.04,10.8,15.19,19.2,1.19,13.39,9.52,7.85,2.03,2.03,2.65,2.32,3.23,0.68,0.29,0,0,-0.39,37.81,28.17,9.65
