"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Trevor Daley","TREVOR.DALEY","8470110","17-18","DET","D","L",1983-10-09,33,2002,2,43,77,1593.43,39.74,42.08,42.93,42.08,41.41,68.15,103.33,722.73,994.86,1018.94,1354.72,1305.7,1797.53,64.51,91.27,-35.18,-272.13,-335.78,-491.83,-26.76,9.43,89.61
"Trevor Daley","TREVOR.DALEY","8470110","18-19","DET","D","L",1983-10-09,34,2002,2,43,44,816.62,38.18,35.45,34.67,35.37,33.89,32.57,52.74,321.93,586.26,430.28,810.83,560.95,1024.93,29.05,56.67,-20.17,-264.33,-380.55,-463.98,-27.62,10.12,91
"Trevor Daley","TREVOR.DALEY","8470110","19-20","DET","D","L",1983-10-09,35,2002,2,43,43,671.57,31.98,41.08,41.14,40.74,40.63,20.2,42.97,273.08,391.61,372,532.24,476.69,693.38,22.95,33.54,-22.77,-118.53,-160.24,-216.69,-10.59,7.4,89.03
"Trevor Frischmon","TREVOR.FRISCHMON","8473687","09-10","CBJ","C","L",1981-08-05,28,1999,NA,NA,3,18.3,0,50.73,63.42,64.5,75.64,0,0,4.19,4.07,7.04,4.06,11.43,6.29,0.59,0.19,0,0.12,2.98,5.14,0.4,0,100
"Trevor Gillies","TREVOR.GILLIES","8467579","09-10","NYI","L","L",1979-01-30,30,1997,NA,NA,14,53.48,32.01,41.31,39.88,42.66,28.91,1.93,4.1,20.8,29.55,25.9,39.05,38.44,51.67,1.35,3.32,-2.17,-8.75,-13.15,-13.23,-1.97,9.28,86.13
"Trevor Gillies","TREVOR.GILLIES","8467579","10-11","NYI","L","L",1979-01-30,31,1997,NA,NA,39,119.68,37.05,31.39,27.94,28.48,28.61,4.79,8.14,40.54,88.6,49.24,127,71.16,178.71,3.25,8.11,-3.35,-48.06,-77.76,-107.55,-4.86,11.82,90.81
"Trevor Gillies","TREVOR.GILLIES","8467579","11-12","NYI","L","L",1979-01-30,32,1997,NA,NA,3,8.62,0,15.25,10.57,10.64,5.71,0,0.94,1.04,5.78,1.04,8.8,1.05,8.82,0.02,0.33,-0.94,-4.74,-7.76,-7.77,-0.31,0,83.74
"Trevor Letowski","TREVOR.LETOWSKI","8465189","07-08","CAR","R","R",1977-04-05,30,1996,7,174,75,770.23,27.44,43.18,41.23,39.79,36.6,19.03,50.33,312.03,410.55,410.94,585.79,531.22,803.82,21.86,37.87,-31.3,-98.52,-174.85,-272.6,-16.01,6.1,87.74
"Trevor Lewis","TREVOR.LEWIS","8473453","08-09","L.A","C","R",1987-01-08,21,2006,1,17,6,69.58,51.2,62.96,63.06,59.05,61.98,3.19,3.04,38.62,22.72,59.52,34.86,73.36,50.88,3.7,2.27,0.15,15.9,24.66,22.48,1.43,8.26,86.62
"Trevor Lewis","TREVOR.LEWIS","8473453","09-10","L.A","C","R",1987-01-08,22,2006,1,17,5,45.63,0,38.96,38.79,35.33,46.63,0,3.02,17.4,27.26,24.04,37.93,28.01,51.28,0.9,1.03,-3.02,-9.86,-13.89,-23.27,-0.13,0,88.92
"Trevor Lewis","TREVOR.LEWIS","8473453","10-11","L.A","C","R",1987-01-08,23,2006,1,17,72,827.15,30.04,41.12,44.13,44.17,38.15,16.47,38.35,281.02,402.32,436.41,552.59,580.35,733.45,20.89,33.87,-21.88,-121.3,-116.18,-153.1,-12.98,5.86,90.47
"Trevor Lewis","TREVOR.LEWIS","8473453","11-12","L.A","C","R",1987-01-08,24,2006,1,17,72,953.05,36.03,47.8,47.31,48.27,44.12,16.08,28.55,392.4,428.56,558.3,621.73,746.05,799.62,29.09,36.84,-12.47,-36.16,-63.43,-53.57,-7.75,4.1,93.34
"Trevor Lewis","TREVOR.LEWIS","8473453","12-13","L.A","C","R",1987-01-08,25,2006,1,17,48,729.75,49.47,52.89,51.73,50.76,49.17,24.1,24.62,325.37,289.82,454.61,424.22,585.22,567.67,25.77,26.64,-0.52,35.55,30.39,17.55,-0.87,7.41,91.51
"Trevor Lewis","TREVOR.LEWIS","8473453","13-14","L.A","C","R",1987-01-08,26,2006,1,17,73,967.78,34.63,46.23,47.65,47.62,41.78,18.45,34.82,383.67,446.3,589.12,647.24,791.97,871.04,29.55,41.17,-16.37,-62.63,-58.12,-79.07,-11.62,4.81,92.2
"Trevor Lewis","TREVOR.LEWIS","8473453","14-15","L.A","C","R",1987-01-08,27,2006,1,17,73,1029.8,49.68,51.72,51.3,51.36,50.09,34.4,34.85,470.87,439.61,674.9,640.7,916.51,867.8,38.24,38.11,-0.45,31.26,34.2,48.71,0.13,7.31,92.07
"Trevor Lewis","TREVOR.LEWIS","8473453","15-16","L.A","C","R",1987-01-08,28,2006,1,17,75,1091.98,35.75,52.35,52.52,51.6,47.91,27.61,49.61,530.5,482.8,747.12,675.5,978.71,917.91,43.21,46.98,-22,47.7,71.62,60.8,-3.77,5.2,89.72
"Trevor Lewis","TREVOR.LEWIS","8473453","16-17","L.A","C","R",1987-01-08,29,2006,1,17,82,1170.4,43.03,52.36,52.46,51.4,48.49,36.88,48.82,547.24,497.82,780.89,707.53,1029.16,973.18,43.37,46.08,-11.94,49.42,73.36,55.98,-2.71,6.74,90.19
"Trevor Lewis","TREVOR.LEWIS","8473453","17-18","L.A","C","R",1987-01-08,30,2006,1,17,68,1035.95,42.76,46.53,46.21,45.95,43.98,34.01,45.52,462.59,531.69,666.74,776.03,889.1,1046.03,41.17,52.44,-11.51,-69.1,-109.29,-156.93,-11.27,7.35,91.44
"Trevor Lewis","TREVOR.LEWIS","8473453","18-19","L.A","C","R",1987-01-08,31,2006,1,17,44,617,32.85,45.89,45.23,44.54,41.45,18.02,36.84,284.21,335.09,406.36,491.98,527.55,656.99,22.95,32.42,-18.82,-50.88,-85.62,-129.44,-9.47,6.34,89.01
"Trevor Lewis","TREVOR.LEWIS","8473453","19-20","L.A","C","R",1987-01-08,32,2006,1,17,56,666.2,41.1,50.46,50.68,50.12,48.72,22.17,31.77,331.64,325.57,478.48,465.68,613.6,610.62,27.25,28.68,-9.6,6.07,12.8,2.98,-1.43,6.68,90.24
"Trevor Lewis","TREVOR.LEWIS","8473453","20-21","WPG","C","R",1987-01-08,33,2006,1,17,56,550,47.56,35.06,36.08,36.26,34.36,13.55,14.94,177.89,329.54,254.55,450.92,340.63,598.81,14.89,28.45,-1.39,-151.65,-196.37,-258.18,-13.56,7.62,95.47
"Trevor Lewis","TREVOR.LEWIS","8473453","21-22","CGY","C","R",1987-01-08,34,2006,1,17,51,649.62,44.31,46.56,46.2,45.62,41.96,22.38,28.13,315.91,362.55,416.98,485.66,536.54,639.58,22.48,31.09,-5.75,-46.64,-68.68,-103.04,-8.61,7.08,92.24
"Trevor Linden","TREVOR.LINDEN","8448825","07-08","VAN","C","R",1970-04-11,37,1988,1,2,59,666.58,43.3,39.22,38.14,39.37,36.7,17.8,23.31,229.61,355.87,309.05,501.3,411.5,633.71,17.31,29.86,-5.51,-126.26,-192.25,-222.21,-12.55,7.75,93.45
"Trevor Moore","TREVOR.MOORE","8479675","18-19","TOR","C","L",1995-03-31,23,2013,NA,NA,25,227.35,52.64,48.74,48.53,49.75,53.22,9.07,8.16,110.91,116.65,156.38,165.86,209.14,211.21,7.93,6.97,0.91,-5.74,-9.48,-2.07,0.96,8.18,93
"Trevor Moore","TREVOR.MOORE","8479675","19-20","L.A/TOR","C","L",1995-03-31,24,2013,NA,NA,42,541.72,44.18,45.35,44.68,45.42,43.89,21.69,27.41,254.44,306.66,347.72,430.58,464.28,557.93,22.12,28.28,-5.72,-52.22,-82.86,-93.65,-6.16,8.52,91.06
"Trevor Moore","TREVOR.MOORE","8479675","20-21","L.A","C","L",1995-03-31,25,2013,NA,NA,56,814.03,43.17,44.13,44.42,43.99,41.7,30.72,40.44,349.64,442.6,502.81,629.09,650.22,827.89,30.86,43.14,-9.72,-92.96,-126.28,-177.67,-12.28,8.79,90.86
"Trevor Moore","TREVOR.MOORE","8479675","21-22","L.A","C","L",1995-03-31,26,2013,NA,NA,54,794.17,55.36,56.15,55.35,53.71,57.71,40.93,33.01,471.86,368.47,636.87,513.72,816.13,703.41,47.58,34.87,7.92,103.39,123.15,112.72,12.71,8.67,91.04
"Trevor Murphy","TREVOR.MURPHY","8477634","17-18","ARI","D","L",1995-07-17,22,2013,NA,NA,8,113.88,87.16,43.88,44.81,45.99,43.87,6.38,0.94,54.96,70.3,79.11,97.42,100.11,117.57,4.44,5.68,5.44,-15.34,-18.31,-17.46,-1.24,11.61,98.66
"Trevor Smith","TREVOR.SMITH","8473942","08-09","NYI","C","L",1985-02-08,23,2003,NA,NA,7,82.6,27.05,38.05,38.37,35.07,42.46,1.95,5.26,37.14,60.46,50.06,80.4,60.6,112.21,3.52,4.77,-3.31,-23.32,-30.34,-51.61,-1.25,5.25,91.3
"Trevor Smith","TREVOR.SMITH","8473942","11-12","T.B","C","L",1985-02-08,26,2003,NA,NA,16,199.45,51.68,38.41,39.7,39.26,36.81,10.92,10.21,65.88,105.66,91.24,138.58,124.46,192.54,5.47,9.39,0.71,-39.78,-47.34,-68.08,-3.92,16.58,90.34
"Trevor Smith","TREVOR.SMITH","8473942","12-13","PIT","C","L",1985-02-08,27,2003,NA,NA,1,10.4,0,0,11.46,11.5,13.24,0,0,0,4.93,1.03,7.96,1.98,15.24,0.09,0.59,0,-4.93,-6.93,-13.26,-0.5,0,100
"Trevor Smith","TREVOR.SMITH","8473942","13-14","TOR","C","L",1985-02-08,28,2003,NA,NA,28,290.42,39.77,42.11,41.87,41.24,39.72,9.86,14.93,120.8,166.05,170.06,236.15,222.43,316.94,8.96,13.6,-5.07,-45.25,-66.09,-94.51,-4.64,8.16,91.01
"Trevor Smith","TREVOR.SMITH","8473942","14-15","TOR","C","L",1985-02-08,29,2003,NA,NA,54,597.45,28.2,40.39,40.04,39.35,37.95,12.83,32.67,226.78,334.66,319.08,477.83,419.5,646.46,17.73,28.99,-19.84,-107.88,-158.75,-226.96,-11.26,5.66,90.24
"Trevor Smith","TREVOR.SMITH","8473942","16-17","NSH","C","L",1985-02-08,31,2003,NA,NA,1,7.33,0,0,0,0,0,0,0,0,4.74,0,5.64,0,10.82,0,0.37,0,-4.74,-5.64,-10.82,-0.37,0,100
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","14-15","CHI","D","R",1991-07-24,23,2009,NA,NA,18,243.65,50.66,58.98,56.38,58.95,54.56,6.15,5.99,142.15,98.85,179.61,138.95,252.8,176.01,10.59,8.82,0.16,43.3,40.66,76.79,1.77,4.33,93.94
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","15-16","CHI","D","R",1991-07-24,24,2009,NA,NA,82,1638.67,43.96,47.18,47.6,47.64,47.31,57.56,73.39,760.07,850.81,1032.84,1137.14,1429.69,1571.27,63.93,71.21,-15.83,-90.74,-104.3,-141.58,-7.28,7.57,91.37
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","16-17","CHI","D","R",1991-07-24,25,2009,NA,NA,58,1067.7,56.68,49.94,50.2,49.8,49.56,55.18,42.18,522.57,523.91,707.18,701.42,970.56,978.37,43.53,44.31,13,-1.34,5.76,-7.81,-0.78,10.56,91.95
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","17-18","CAR","D","R",1991-07-24,26,2009,NA,NA,79,1346.82,50.25,52.48,52.17,52.38,50.7,59.06,58.48,724.56,655.95,1021.2,936.35,1348.5,1225.72,60.16,58.49,0.58,68.61,84.85,122.78,1.67,8.15,91.08
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","18-19","CAR","D","R",1991-07-24,27,2009,NA,NA,78,1174.57,41.22,52.53,53.4,53.47,53.6,39.67,56.56,607.22,548.77,882.45,770.14,1180.93,1027.51,55.1,47.7,-16.89,58.45,112.31,153.42,7.4,6.53,89.69
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","19-20","CAR","D","R",1991-07-24,28,2009,NA,NA,49,726.67,41.47,48.4,49.64,50.93,49.48,24.04,33.93,337.9,360.21,479.18,486.1,643.05,619.66,30.05,30.68,-9.89,-22.31,-6.92,23.39,-0.63,7.11,90.58
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","20-21","WSH","D","R",1991-07-24,29,2009,NA,NA,20,340.78,43.1,49.46,50.47,49.58,53.19,10.25,13.53,161.05,164.56,232.06,227.71,301.55,306.71,13.52,11.9,-3.28,-3.51,4.35,-5.16,1.62,6.36,91.78
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","21-22","WSH","D","R",1991-07-24,30,2009,NA,NA,50,890.57,43.16,45.81,45.36,44.63,43.04,35.42,46.64,377.25,446.3,533.14,642.14,710.41,881.21,32.32,42.78,-11.22,-69.05,-109,-170.8,-10.46,9.39,89.55
"Trevor Zegras","TREVOR.ZEGRAS","8481533","20-21","ANA","C","L",2001-03-20,19,2019,1,9,24,369.53,58.15,57.83,56.8,59.2,53.19,20.94,15.07,201.1,146.62,274.4,208.72,369.97,254.99,17.85,15.71,5.87,54.48,65.68,114.98,2.14,10.41,89.72
"Trevor Zegras","TREVOR.ZEGRAS","8481533","21-22","ANA","C","L",2001-03-20,20,2019,1,9,49,850.07,50.5,55.3,55.89,57.15,53.48,52.08,51.05,472.68,382.03,678.66,535.51,903.23,677.35,46.98,40.86,1.03,90.65,143.15,225.88,6.12,11.02,86.64
"Trey Fix-Wolansky","TREY.FIX-WOLANSKY","8480441","21-22","CBJ","R","R",1999-05-26,22,2018,7,204,5,33.23,44.84,53.61,58.53,54.47,50.17,3.13,3.85,17.36,15.02,33.69,23.87,37.64,31.46,1.46,1.45,-0.72,2.34,9.82,6.18,0.01,18.03,74.37
"Triston Grant","TRISTON.GRANT","8470899","09-10","NSH","L","L",1984-02-02,25,2004,9,286,3,21.72,0,48.61,46.21,46.11,35.44,0,1.07,11.9,12.58,13.67,15.91,15.51,18.13,0.56,1.02,-1.07,-0.68,-2.24,-2.62,-0.46,0,91.49
"Troy Bodie","TROY.BODIE","8470867","08-09","ANA","R","R",1985-01-25,23,2003,9,278,4,32.58,0,53.58,56.31,61.32,50.29,0,0,19.54,16.93,25.45,19.75,33.24,20.97,0.86,0.85,0,2.61,5.7,12.27,0.01,0,100
"Troy Bodie","TROY.BODIE","8470867","09-10","ANA","R","R",1985-01-25,24,2003,9,278,44,494.67,34.19,40.02,39.83,41.13,37.07,13,25.02,195.11,292.42,280.78,424.23,370.58,530.44,14.37,24.39,-12.02,-97.31,-143.45,-159.86,-10.02,6.66,91.44
"Troy Bodie","TROY.BODIE","8470867","10-11","ANA/CAR","R","R",1985-01-25,25,2003,9,278,59,403.1,28.95,45.54,45.97,45.83,42.01,6.85,16.81,196.56,235.05,280.97,330.26,375.66,443.99,14.46,19.96,-9.96,-38.49,-49.29,-68.33,-5.5,3.48,92.85
"Troy Bodie","TROY.BODIE","8470867","13-14","TOR","R","R",1985-01-25,28,2003,9,278,47,405.75,61.36,45.36,45.12,42.44,48.6,14.66,9.23,186.2,224.26,249.85,303.95,316.45,429.21,11.99,12.68,5.43,-38.06,-54.1,-112.76,-0.69,7.87,95.88
"Troy Bodie","TROY.BODIE","8470867","14-15","TOR","R","R",1985-01-25,29,2003,9,278,5,23.08,0,49.21,43.55,49.95,50.29,0,0,10.64,10.98,15.55,20.16,24.14,24.19,0.88,0.87,0,-0.34,-4.61,-0.05,0.01,0,100
"Troy Brouwer","TROY.BROUWER","8471426","07-08","CHI","R","R",1985-08-17,22,2004,7,214,2,23.87,63.95,34.94,33.6,35.98,47.57,1.88,1.06,4.64,8.64,5.54,10.95,8.12,14.45,0.49,0.54,0.82,-4,-5.41,-6.33,-0.05,40.52,87.73
"Troy Brouwer","TROY.BROUWER","8471426","08-09","CHI","R","R",1985-08-17,23,2004,7,214,69,1040.73,63.92,59.63,59.68,59.65,58.52,55.93,31.57,630.36,426.83,834.23,563.68,1067.55,722.2,53.07,37.62,24.36,203.53,270.55,345.35,15.45,8.87,92.6
"Troy Brouwer","TROY.BROUWER","8471426","09-10","CHI","R","R",1985-08-17,24,2004,7,214,78,1276.97,59.93,57.13,57.63,57.42,57.05,67.27,44.98,695.31,521.82,954.56,701.94,1311.44,972.54,63.51,47.81,22.29,173.49,252.62,338.9,15.7,9.67,91.38
"Troy Brouwer","TROY.BROUWER","8471426","10-11","CHI","R","R",1985-08-17,25,2004,7,214,79,1193.43,57.73,58.5,59.25,59.91,57.48,64.3,47.08,681.94,483.72,920.34,633.01,1280.76,857.04,58.05,42.94,17.22,198.22,287.33,423.72,15.11,9.43,90.27
"Troy Brouwer","TROY.BROUWER","8471426","11-12","WSH","R","R",1985-08-17,26,2004,7,214,82,1408.2,46.01,49.63,49.37,49.38,51.07,61.02,71.59,655.01,664.8,929.13,952.73,1280.77,1312.68,56.34,53.98,-10.57,-9.79,-23.6,-31.91,2.36,9.32,89.23
"Troy Brouwer","TROY.BROUWER","8471426","12-13","WSH","R","R",1985-08-17,27,2004,7,214,47,871.27,60.26,51.02,52.24,52.03,51.66,58.64,38.67,449.64,431.74,639.61,584.87,848.1,781.84,43.13,40.36,19.97,17.9,54.74,66.26,2.77,13.04,91.04
"Troy Brouwer","TROY.BROUWER","8471426","13-14","WSH","R","R",1985-08-17,28,2004,7,214,82,1545.57,59.5,51.07,51.92,51.83,54.26,91.21,62.08,833.03,798.28,1189.11,1101.14,1548.19,1439,83.22,70.14,29.13,34.75,87.97,109.19,13.08,10.95,92.22
"Troy Brouwer","TROY.BROUWER","8471426","14-15","WSH","R","R",1985-08-17,29,2004,7,214,82,1436.9,62.3,53.82,54.58,54.44,55.05,89.45,54.14,767.01,658.13,1101.02,916.28,1485.41,1243.27,77.41,63.22,35.31,108.88,184.74,242.14,14.19,11.66,91.77
"Troy Brouwer","TROY.BROUWER","8471426","15-16","STL","R","R",1985-08-17,30,2004,7,214,82,1393.57,53.48,49.57,49.35,48.43,48.75,63.09,54.88,682.62,694.53,930.51,954.84,1227.54,1307.34,60.4,63.5,8.21,-11.91,-24.33,-79.8,-3.1,9.24,92.1
"Troy Brouwer","TROY.BROUWER","8471426","16-17","CGY","R","R",1985-08-17,31,2004,7,214,74,1200.48,49.06,46.12,46.54,47.98,46.48,53.38,55.43,553.64,646.75,763.01,876.58,1063.11,1152.76,51.74,59.57,-2.05,-93.11,-113.57,-89.65,-7.83,9.64,91.43
"Troy Brouwer","TROY.BROUWER","8471426","17-18","CGY","R","R",1985-08-17,32,2004,7,214,76,1058.78,34.38,47.26,47.53,47.87,44.83,31.97,61.02,515.61,575.36,767.54,847.37,1026.98,1118.54,45.93,56.53,-29.05,-59.75,-79.83,-91.56,-10.6,6.2,89.39
"Troy Brouwer","TROY.BROUWER","8471426","18-19","FLA","R","R",1985-08-17,33,2004,7,214,75,951.58,39.94,46.04,45.55,44.33,43.14,32.22,48.45,433.53,508.18,591.17,706.56,768.28,964.95,32.23,42.48,-16.23,-74.65,-115.39,-196.67,-10.25,7.43,90.47
"Troy Brouwer","TROY.BROUWER","8471426","19-20","STL","R","R",1985-08-17,34,2004,7,214,13,123.08,57.29,42.9,42.8,43.07,40.06,4.01,2.99,53.04,70.61,71.54,95.6,96.83,127.98,4.05,6.06,1.02,-17.57,-24.06,-31.15,-2.01,7.56,95.77
"Troy Stecher","TROY.STECHER","8479442","16-17","VAN","D","R",1994-04-07,22,2012,NA,NA,71,1418.48,50.06,50.75,51.76,53.4,49.43,66.72,66.55,736.96,715.27,1014.85,945.7,1360.26,1187.27,63.91,65.39,0.17,21.69,69.15,172.99,-1.48,9.05,90.7
"Troy Stecher","TROY.STECHER","8479442","17-18","VAN","D","R",1994-04-07,23,2012,NA,NA,68,1279.15,42.79,45.65,45.17,45.18,43.19,47.94,64.1,608.61,724.65,842.5,1022.86,1094.02,1327.66,45.67,60.06,-16.16,-116.04,-180.36,-233.64,-14.39,7.88,91.15
"Troy Stecher","TROY.STECHER","8479442","18-19","VAN","D","R",1994-04-07,24,2012,NA,NA,78,1553.52,51.41,47.58,47.86,48.7,46.3,61.72,58.34,731.94,806.38,1033.72,1126.22,1420.18,1496.12,60.85,70.57,3.38,-74.44,-92.5,-75.94,-9.72,8.43,92.77
"Troy Stecher","TROY.STECHER","8479442","19-20","VAN","D","R",1994-04-07,25,2012,NA,NA,69,1058.93,53.86,46.27,48.11,47.45,45.69,45.67,39.13,527.1,611.96,748.3,807.23,984.05,1089.88,40.51,48.16,6.54,-84.86,-58.93,-105.83,-7.65,8.66,93.61
"Troy Stecher","TROY.STECHER","8479442","20-21","DET","D","R",1994-04-07,26,2012,NA,NA,44,761.9,38.96,45.25,44.94,44.8,44.06,28.14,44.08,323.54,391.49,437.7,536.2,555.31,684.34,24.37,30.94,-15.94,-67.95,-98.5,-129.03,-6.57,8.7,88.74
"Troy Stecher","TROY.STECHER","8479442","21-22","DET","D","R",1994-04-07,27,2012,NA,NA,9,126.63,47.26,40.02,42.28,41.05,36.96,6.2,6.92,51.62,77.37,71.97,98.27,90.55,130.05,3.33,5.68,-0.72,-25.75,-26.3,-39.5,-2.35,12.01,91.06
"Troy Terry","TROY.TERRY","8478873","17-18","ANA","C","R",1997-09-10,20,2015,5,148,2,20.42,0,44.76,38.88,43.03,41.59,0,0,6.24,7.7,7.43,11.68,11.85,15.69,0.47,0.66,0,-1.46,-4.25,-3.84,-0.19,0,100
"Troy Terry","TROY.TERRY","8478873","18-19","ANA","C","R",1997-09-10,21,2015,5,148,32,446.23,77.13,51.5,51.91,52.22,55.88,27.21,8.07,204.57,192.69,303.99,281.67,424.3,388.19,21.96,17.34,19.14,11.88,22.32,36.11,4.62,13.3,95.81
"Troy Terry","TROY.TERRY","8478873","19-20","ANA","C","R",1997-09-10,22,2015,5,148,47,681.55,49.57,54.71,54.1,54.57,56.07,24.36,24.78,370.82,306.92,524.08,444.65,682.28,567.9,33.6,26.33,-0.42,63.9,79.43,114.38,7.27,6.57,91.93
"Troy Terry","TROY.TERRY","8478873","20-21","ANA","C","R",1997-09-10,23,2015,5,148,48,705.55,52.12,54.14,55.33,56.23,54.19,31.57,29,353.79,299.69,515.78,416.4,687.63,535.17,33.85,28.62,2.57,54.1,99.38,152.46,5.23,8.92,90.32
"Troy Terry","TROY.TERRY","8478873","21-22","ANA","C/R","R",1997-09-10,24,2015,5,148,50,865.67,55.42,54.56,55.64,55.9,54.72,55.76,44.85,466.42,388.47,666.97,531.82,877.59,692.36,46.56,38.52,10.91,77.95,135.15,185.23,8.04,11.95,88.45
"Tucker Poolman","TUCKER.POOLMAN","8477359","17-18","WPG","D","R",1993-06-08,24,2013,5,127,24,301.48,56.63,49.75,52.23,53.84,52.81,9.23,7.07,157.66,159.23,219.72,200.99,309.13,265,11.65,10.41,2.16,-1.57,18.73,44.13,1.24,5.85,95.56
"Tucker Poolman","TUCKER.POOLMAN","8477359","19-20","WPG","D","R",1993-06-08,26,2013,5,127,57,994.43,47.88,44.62,43.98,45.51,40.03,50.29,54.74,447.56,555.6,617.13,786.2,822.39,984.85,34.03,50.99,-4.45,-108.04,-169.07,-162.46,-16.96,11.24,90.15
"Tucker Poolman","TUCKER.POOLMAN","8477359","20-21","WPG","D","R",1993-06-08,27,2013,5,127,39,713.97,43.34,44.55,44,44.65,40.35,19.7,25.75,305.91,380.69,416.74,530.48,566.32,701.98,24.56,36.3,-6.05,-74.78,-113.74,-135.66,-11.74,6.44,93.24
"Tucker Poolman","TUCKER.POOLMAN","8477359","21-22","VAN","D","R",1993-06-08,28,2013,5,127,39,675.63,40.91,46.52,45.71,44.63,44.32,22.15,31.99,312.28,359,406.23,482.49,550.25,682.55,26.21,32.93,-9.84,-46.72,-76.26,-132.3,-6.72,7.09,91.09
"Tuomo Ruutu","TUOMO.RUUTU","8469462","07-08","CAR/CHI","C","L",1983-02-16,24,2001,1,9,77,1223.1,58.3,53.94,54.74,54.82,54.03,61.12,43.71,602.06,514.03,802.09,663.27,1042.5,859.11,49.22,41.88,17.41,88.03,138.82,183.39,7.34,10.15,91.5
"Tuomo Ruutu","TUOMO.RUUTU","8469462","08-09","CAR","C/R","L",1983-02-16,25,2001,1,9,79,1446.58,61.84,59.88,60.05,59.9,59.37,89.07,54.97,924.93,619.65,1309.78,871.28,1746.94,1169.71,89.53,61.26,34.1,305.28,438.5,577.23,28.27,9.63,91.13
"Tuomo Ruutu","TUOMO.RUUTU","8469462","09-10","CAR","R","L",1983-02-16,26,2001,1,9,53,867.7,58.74,56.75,56.16,58,56.89,49.62,34.86,476.68,363.25,674.47,526.49,930.35,673.58,49.27,37.34,14.76,113.43,147.98,256.77,11.93,10.41,90.4
"Tuomo Ruutu","TUOMO.RUUTU","8469462","10-11","CAR","R","L",1983-02-16,27,2001,1,9,81,1362.72,59.8,54.24,54.07,55.39,57.58,82.8,55.67,757.08,638.67,1068.1,907.36,1505.55,1212.33,77.7,57.25,27.13,118.41,160.74,293.22,20.45,10.94,91.28
"Tuomo Ruutu","TUOMO.RUUTU","8469462","11-12","CAR","R","L",1983-02-16,28,2001,1,9,72,1184.95,53.98,52.48,53.6,54.75,54.42,59.36,50.61,655.66,593.58,950.31,822.72,1289.43,1065.9,65.15,54.57,8.75,62.08,127.59,223.53,10.58,9.05,91.47
"Tuomo Ruutu","TUOMO.RUUTU","8469462","12-13","CAR","R","L",1983-02-16,29,2001,1,9,17,258.98,39.87,51.2,51.45,54.28,48.42,12.06,18.19,143.06,136.38,203.39,191.94,281.92,237.46,13.48,14.36,-6.13,6.68,11.45,44.46,-0.88,8.43,86.66
"Tuomo Ruutu","TUOMO.RUUTU","8469462","13-14","CAR/N.J","R","L",1983-02-16,30,2001,1,9,76,1106.98,43.96,53.48,53.8,54.9,51.91,40.94,52.2,577.99,502.86,827.3,710.42,1150.37,945.1,51.93,48.1,-11.26,75.13,116.88,205.27,3.83,7.08,89.62
"Tuomo Ruutu","TUOMO.RUUTU","8469462","14-15","N.J","R","L",1983-02-16,31,2001,1,9,77,836.6,45.89,46.84,46.58,48.07,48.02,16.01,18.88,323.57,367.29,448.68,514.54,619.59,669.42,25.28,27.36,-2.87,-43.72,-65.86,-49.83,-2.08,4.95,94.86
"Tuomo Ruutu","TUOMO.RUUTU","8469462","15-16","N.J","R","L",1983-02-16,32,2001,1,9,33,379.62,29.78,42.61,44.69,45.73,44.07,5.97,14.08,130.82,176.22,191.97,237.62,253.53,300.82,11.97,15.19,-8.11,-45.4,-45.65,-47.29,-3.22,4.56,92.01
"Turner Elson","TURNER.ELSON","8476505","15-16","CGY","C","L",1992-09-13,23,2010,NA,NA,1,14.9,100,25.46,21.9,16.08,17.24,1.01,0,3.03,8.87,3.04,10.84,3.03,15.81,0.05,0.24,1.01,-5.84,-7.8,-12.78,-0.19,33.33,100
"Ty Dellandrea","TY.DELLANDREA","8480848","20-21","DAL","C","R",2000-07-21,20,2018,1,13,26,324.63,61.32,53.25,50.01,51.94,49.88,14.25,8.99,154.54,135.7,203.26,203.16,286.02,264.67,10.8,10.85,5.26,18.84,0.1,21.35,-0.05,9.22,93.38
"Ty Dellandrea","TY.DELLANDREA","8480848","21-22","DAL","C","R",2000-07-21,21,2018,1,13,1,10.62,0,25.26,42.35,33.04,45.65,0,1.01,1.72,5.09,4.51,6.14,4.47,9.06,0.21,0.25,-1.01,-3.37,-1.63,-4.59,-0.04,0,80.16
