Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,EVO_GAR/60,EVD_GAR/60,PPO_GAR/60,SHD_GAR/60,Take_GAR/60,Draw_GAR/60,Off_GAR/60,Def_GAR/60,Pens_GAR/60,GAR/60,WAR/60,SPAR/60
Seth Helgeson,SETH.HELGESON,8475274,14-15,N.J,D,L,1990-10-08,23,2009,4,114,22,0.31,-0.095,0.247,1.987,0.019,-0.062,0.31,0.084,-0.042,0.322,0.061,0.117
Seth Helgeson,SETH.HELGESON,8475274,15-16,N.J,D,L,1990-10-08,24,2009,4,114,19,-0.763,-0.263,0.297,0.535,-0.065,-0.023,-0.763,-0.234,-0.088,-1.05,-0.203,-0.39
Seth Helgeson,SETH.HELGESON,8475274,16-17,N.J,D,L,1990-10-08,25,2009,4,114,9,0.284,0.181,0,-0.326,0.128,-0.061,0.284,0.142,0.068,0.472,0.089,0.172
Seth Jarvis,SETH.JARVIS,8482093,21-22,CAR,C,R,2002-02-01,19,2020,1,13,42,0.586,0.186,-0.395,-0.231,0.019,0.033,0.49,0.185,0.052,0.701,0.125,0.237
Seth Jones,SETH.JONES,8477495,13-14,NSH,D,R,1994-10-03,18,2013,1,4,77,-0.197,0.034,1.26,-0.453,0.053,0.015,-0.039,-0.012,0.068,0.022,0.004,0.008
Seth Jones,SETH.JONES,8477495,14-15,NSH,D,R,1994-10-03,19,2013,1,4,82,-0.037,0.143,0.244,0.06,0.064,0.033,-0.003,0.135,0.097,0.214,0.041,0.078
Seth Jones,SETH.JONES,8477495,15-16,CBJ/NSH,D,R,1994-10-03,20,2013,1,4,81,-0.194,-0.19,-0.14,0.479,0.064,0.069,-0.187,-0.12,0.133,-0.138,-0.027,-0.051
Seth Jones,SETH.JONES,8477495,16-17,CBJ,D,R,1994-10-03,21,2013,1,4,75,0.026,0.098,1.163,0.501,0.058,-0.001,0.118,0.137,0.057,0.285,0.054,0.104
Seth Jones,SETH.JONES,8477495,17-18,CBJ,D,R,1994-10-03,22,2013,1,4,78,0.034,0.021,0.752,0.121,0.055,0.038,0.121,0.029,0.094,0.229,0.045,0.085
Seth Jones,SETH.JONES,8477495,18-19,CBJ,D,R,1994-10-03,23,2013,1,4,75,0.134,-0.033,-0.217,-0.111,0.053,-0.007,0.099,-0.041,0.046,0.098,0.018,0.034
Seth Jones,SETH.JONES,8477495,19-20,CBJ,D,R,1994-10-03,24,2013,1,4,56,0.073,0.02,0.387,0.632,0.05,-0.027,0.109,0.086,0.022,0.193,0.034,0.066
Seth Jones,SETH.JONES,8477495,20-21,CBJ,D,R,1994-10-03,25,2013,1,4,56,-0.072,-0.185,0.052,-0.509,0.017,-0.023,-0.061,-0.214,-0.006,-0.251,-0.045,-0.084
Seth Jones,SETH.JONES,8477495,21-22,CHI,D,R,1994-10-03,26,2013,1,4,50,-0.129,0.208,0.853,-0.228,0.034,-0.003,0.013,0.175,0.031,0.191,0.034,0.065
Shane Doan,SHANE.DOAN,8462038,07-08,ARI,R,R,1976-10-10,30,1995,1,7,80,0.574,-0.109,0.513,0.132,0.078,0.068,0.561,-0.084,0.146,0.579,0.105,0.202
Shane Doan,SHANE.DOAN,8462038,08-09,ARI,R,R,1976-10-10,31,1995,1,7,81,0.381,-0.013,0.627,-0.787,0.04,-0.047,0.432,-0.074,-0.007,0.33,0.06,0.115
Shane Doan,SHANE.DOAN,8462038,09-10,ARI,R,R,1976-10-10,32,1995,1,7,82,0.428,0.105,-0.417,0.881,0.051,0.007,0.273,0.146,0.059,0.432,0.078,0.15
Shane Doan,SHANE.DOAN,8462038,10-11,ARI,R,R,1976-10-10,33,1995,1,7,72,0.338,-0.043,0.147,1.066,-0.039,-0.018,0.299,-0.006,-0.057,0.224,0.04,0.077
Shane Doan,SHANE.DOAN,8462038,11-12,ARI,R,R,1976-10-10,34,1995,1,7,79,0.159,0.025,0.192,0.531,0.041,-0.009,0.165,0.053,0.032,0.23,0.04,0.074
Shane Doan,SHANE.DOAN,8462038,12-13,ARI,R,R,1976-10-10,35,1995,1,7,48,0.452,-0.069,-0.728,-0.408,-0.045,-0.004,0.271,-0.073,-0.049,0.154,0.029,0.053
Shane Doan,SHANE.DOAN,8462038,13-14,ARI,R,R,1976-10-10,36,1995,1,7,69,0.386,-0.035,1.794,-0.279,0.071,-0.035,0.602,-0.036,0.036,0.594,0.113,0.211
Shane Doan,SHANE.DOAN,8462038,14-15,ARI,R,R,1976-10-10,37,1995,1,7,79,0.145,-0.211,0.678,0.259,-0.02,-0.013,0.221,-0.191,-0.033,0.015,0.003,0.005
Shane Doan,SHANE.DOAN,8462038,15-16,ARI,R,R,1976-10-10,38,1995,1,7,72,0.509,-0.072,0.626,0.861,-0.031,-0.075,0.53,-0.026,-0.106,0.367,0.071,0.136
Shane Doan,SHANE.DOAN,8462038,16-17,ARI,R,R,1976-10-10,39,1995,1,7,74,0.064,0.05,-0.392,-0.425,-0.04,-0.045,0.016,0.05,-0.085,-0.026,-0.005,-0.009
Shane Gersich,SHANE.GERSICH,8478063,17-18,WSH,C,L,1996-07-10,21,2014,5,134,3,0.27,0.535,0,0,0.137,-0.129,0.27,0.535,0.008,0.814,0.159,0.303
Shane Harper,SHANE.HARPER,8475597,16-17,FLA,R,R,1989-02-01,27,2007,NA,NA,14,-0.194,-0.025,-0.187,0.082,-0.004,0.088,-0.194,-0.025,0.084,-0.133,-0.025,-0.049
Shane Hnidy,SHANE.HNIDY,8460661,07-08,ANA/BOS,D,R,1975-11-08,31,1994,7,173,75,-0.286,0.125,-0.644,0.05,0.016,-0.002,-0.289,0.12,0.014,-0.135,-0.024,-0.047
Shane Hnidy,SHANE.HNIDY,8460661,08-09,BOS,D,R,1975-11-08,32,1994,7,173,64,0.137,-0.205,-0.306,-1.078,0.102,0.037,0.12,-0.271,0.139,-0.009,-0.002,-0.003
Shane Hnidy,SHANE.HNIDY,8460661,09-10,MIN,D,R,1975-11-08,33,1994,7,173,70,-0.155,-0.163,-0.044,-0.594,0.013,0.033,-0.149,-0.18,0.046,-0.265,-0.048,-0.092
Shane Hnidy,SHANE.HNIDY,8460661,10-11,BOS,D,R,1975-11-08,34,1994,7,173,3,-1.111,-0.765,0,0.523,-0.139,-0.067,-1.111,-0.735,-0.206,-2.027,-0.362,-0.694
Shane O'Brien,SHANE.O'BRIEN,8470839,07-08,T.B,D,L,1983-08-09,24,2003,8,250,77,0.213,0.094,-0.03,-0.888,-0.038,0.052,0.207,0,0.014,0.2,0.036,0.07
Shane O'Brien,SHANE.O'BRIEN,8470839,08-09,T.B/VAN,D,L,1983-08-09,25,2003,8,250,76,0.208,0.195,0.675,-0.267,-0.14,0,0.212,0.16,-0.14,0.21,0.038,0.073
Shane O'Brien,SHANE.O'BRIEN,8470839,09-10,VAN,D,L,1983-08-09,26,2003,8,250,65,0.078,-0.182,-0.253,-0.229,-0.103,-0.041,0.075,-0.187,-0.144,-0.261,-0.047,-0.091
Shane O'Brien,SHANE.O'BRIEN,8470839,10-11,NSH,D,L,1983-08-09,27,2003,8,250,80,-0.24,0.138,-0.484,0.53,-0.058,0.007,-0.242,0.203,-0.05,-0.05,-0.009,-0.017
Shane O'Brien,SHANE.O'BRIEN,8470839,11-12,COL,D,L,1983-08-09,28,2003,8,250,76,0.22,-0.107,1.781,-0.166,-0.065,0.008,0.259,-0.112,-0.057,0.068,0.012,0.022
Shane O'Brien,SHANE.O'BRIEN,8470839,12-13,COL,D,L,1983-08-09,29,2003,8,250,28,0.333,0.334,-0.609,-0.282,-0.117,0.055,0.318,0.329,-0.062,0.57,0.106,0.196
Shane O'Brien,SHANE.O'BRIEN,8470839,13-14,CGY,D,L,1983-08-09,30,2003,8,250,45,0.038,-0.179,-0.16,0.297,-0.077,0.001,0.038,-0.176,-0.076,-0.213,-0.04,-0.075
Shane O'Brien,SHANE.O'BRIEN,8470839,14-15,FLA,D,L,1983-08-09,31,2003,8,250,9,-0.223,0.157,-0.036,0.512,0.132,-0.062,-0.221,0.174,0.071,0.032,0.006,0.012
Shane Pinto,SHANE.PINTO,8481596,20-21,OTT,C,R,2000-11-12,19,2019,2,32,12,1.255,0.237,-0.777,0.946,-0.221,0.041,1.161,0.312,-0.18,1.142,0.205,0.382
Shane Pinto,SHANE.PINTO,8481596,21-22,OTT,C,R,2000-11-12,20,2019,2,32,5,0.234,-0.082,2.078,-1.53,-0.045,-0.122,0.389,-0.173,-0.167,0.029,0.005,0.01
Shane Prince,SHANE.PRINCE,8476386,14-15,OTT,C,L,1992-11-16,21,2011,2,61,2,0.347,-0.525,0,0,0.138,-0.127,0.347,-0.525,0.011,-0.167,-0.032,-0.06
Shane Prince,SHANE.PRINCE,8476386,15-16,NYI/OTT,C,L,1992-11-16,22,2011,2,61,62,0.48,-0.03,-0.833,-0.558,0.056,0.111,0.457,-0.033,0.167,0.587,0.113,0.218
Shane Prince,SHANE.PRINCE,8476386,16-17,NYI,C,L,1992-11-16,23,2011,2,61,50,0.217,-0.134,-0.475,-0.085,0.033,0.091,0.153,-0.134,0.124,0.155,0.029,0.056
Shane Prince,SHANE.PRINCE,8476386,17-18,NYI,C,L,1992-11-16,24,2011,2,61,14,-0.751,-0.073,-1.161,-0.35,-0.057,0.064,-0.782,-0.074,0.007,-0.84,-0.164,-0.313
Shane Sims,SHANE.SIMS,8473611,10-11,NYI,D,R,1988-04-30,22,2006,5,126,1,0.001,-0.691,0,0,0.15,-0.067,0.001,-0.691,0.083,-0.606,-0.108,-0.207
Shaone Morrisonn,SHAONE.MORRISONN,8469472,07-08,WSH,D,L,1982-12-23,24,2001,1,19,76,-0.005,0.06,-0.376,-0.354,-0.054,-0.021,-0.007,-0.01,-0.075,-0.091,-0.016,-0.032
Shaone Morrisonn,SHAONE.MORRISONN,8469472,08-09,WSH,D,L,1982-12-23,25,2001,1,19,72,0.077,0.15,0.214,0.043,-0.11,0.049,0.077,0.133,-0.061,0.134,0.024,0.047
Shaone Morrisonn,SHAONE.MORRISONN,8469472,09-10,WSH,D,L,1982-12-23,26,2001,1,19,68,0.252,-0.034,0.51,1.127,-0.029,-0.003,0.253,0.118,-0.032,0.303,0.055,0.105
Shaone Morrisonn,SHAONE.MORRISONN,8469472,10-11,BUF,D,L,1982-12-23,27,2001,1,19,62,-0.013,0.042,-0.182,-0.645,-0.049,0.021,-0.015,-0.038,-0.029,-0.079,-0.014,-0.027
Shaun Heshka,SHAUN.HESHKA,8471895,09-10,ARI,D,R,1985-07-30,24,2003,NA,NA,8,-0.034,0.308,-0.064,1.218,-0.05,-0.072,-0.035,0.42,-0.122,0.264,0.048,0.092
Shawn Bates,SHAWN.BATES,8459527,07-08,NYI,C,R,1975-04-03,32,1993,4,103,2,-0.116,-0.43,-0.247,-0.164,0.183,0.553,-0.116,-0.421,0.735,0.23,0.042,0.08
Shawn Belle,SHAWN.BELLE,8470623,09-10,MTL,D,L,1985-01-03,24,2003,1,30,2,-0.309,0.14,0,0.333,0.156,-0.072,-0.309,0.152,0.084,-0.052,-0.009,-0.018
Shawn Belle,SHAWN.BELLE,8470623,10-11,COL/EDM,D,L,1985-01-03,25,2003,1,30,9,0.17,0.528,-0.026,0.502,0.076,-0.067,0.168,0.526,0.009,0.682,0.122,0.233
Shawn Horcoff,SHAWN.HORCOFF,8467423,07-08,EDM,C,L,1978-09-17,28,1998,4,99,53,0.455,-0.177,-0.148,0.175,0.063,-0.095,0.326,-0.123,-0.032,0.149,0.027,0.052
Shawn Horcoff,SHAWN.HORCOFF,8467423,08-09,EDM,C,L,1978-09-17,29,1998,4,99,80,0.276,0.05,0.12,-1.193,0.062,-0.005,0.243,-0.183,0.057,0.11,0.02,0.038
Shawn Horcoff,SHAWN.HORCOFF,8467423,09-10,EDM,C,L,1978-09-17,30,1998,4,99,77,-0.17,-0.091,-0.542,-0.919,-0.009,0.003,-0.228,-0.21,-0.006,-0.379,-0.069,-0.132
Shawn Horcoff,SHAWN.HORCOFF,8467423,10-11,EDM,C,L,1978-09-17,31,1998,4,99,47,0.04,-0.396,0.475,0.047,-0.027,-0.007,0.11,-0.352,-0.035,-0.231,-0.041,-0.079
Shawn Horcoff,SHAWN.HORCOFF,8467423,11-12,EDM,C,L,1978-09-17,32,1998,4,99,81,-0.059,-0.225,0.925,-0.79,0.072,-0.036,0.107,-0.316,0.036,-0.138,-0.024,-0.045
Shawn Horcoff,SHAWN.HORCOFF,8467423,12-13,EDM,C,L,1978-09-17,33,1998,4,99,31,0.801,-0.169,1.602,-0.298,-0.087,-0.043,0.945,-0.191,-0.13,0.497,0.092,0.171
Shawn Horcoff,SHAWN.HORCOFF,8467423,13-14,DAL,C,L,1978-09-17,34,1998,4,99,77,-0.207,-0.143,0.547,0.752,-0.085,-0.073,-0.127,-0.053,-0.158,-0.32,-0.061,-0.113
Shawn Horcoff,SHAWN.HORCOFF,8467423,14-15,DAL,C,L,1978-09-17,35,1998,4,99,76,0.207,-0.166,0.698,-0.908,0.024,-0.107,0.274,-0.225,-0.083,-0.025,-0.005,-0.009
Shawn Horcoff,SHAWN.HORCOFF,8467423,15-16,ANA,C,L,1978-09-17,36,1998,4,99,59,0.066,0.154,-1.491,-0.367,-0.117,-0.089,0.036,0.09,-0.206,-0.089,-0.017,-0.033
Shawn Lalonde,SHAWN.LALONDE,8474629,12-13,CHI,D,R,1990-03-10,22,2008,3,68,1,0.509,0.42,0.052,0,0.142,-0.063,0.494,0.42,0.079,0.955,0.177,0.329
Shawn Matthias,SHAWN.MATTHIAS,8473574,07-08,FLA,C,L,1988-02-19,19,2006,2,47,4,-0.276,-0.41,0.532,0,-0.016,0.007,-0.168,-0.41,-0.009,-0.531,-0.096,-0.185
Shawn Matthias,SHAWN.MATTHIAS,8473574,08-09,FLA,C,L,1988-02-19,20,2006,2,47,16,0.091,0.011,-0.601,-0.951,0.181,-0.105,0.076,0.007,0.076,0.157,0.028,0.055
Shawn Matthias,SHAWN.MATTHIAS,8473574,09-10,FLA,C,L,1988-02-19,21,2006,2,47,55,0.069,-0.007,-0.512,0.503,0.072,-0.037,0.038,0.008,0.035,0.078,0.014,0.027
Shawn Matthias,SHAWN.MATTHIAS,8473574,10-11,FLA,C,L,1988-02-19,22,2006,2,47,51,0.494,0.025,-0.525,0.026,0.056,0.025,0.438,0.025,0.081,0.533,0.095,0.182
Shawn Matthias,SHAWN.MATTHIAS,8473574,11-12,FLA,C,L,1988-02-19,23,2006,2,47,79,-0.028,-0.192,0.586,-0.038,0.02,-0.089,0.001,-0.179,-0.069,-0.237,-0.041,-0.077
Shawn Matthias,SHAWN.MATTHIAS,8473574,12-13,FLA,C,L,1988-02-19,24,2006,2,47,48,0.565,-0.312,1.243,-1.853,0.028,-0.079,0.609,-0.427,-0.051,0.112,0.021,0.039
Shawn Matthias,SHAWN.MATTHIAS,8473574,13-14,FLA/VAN,C,L,1988-02-19,25,2006,2,47,77,0.396,-0.098,-1.685,-0.851,0.004,0.016,0.331,-0.2,0.02,0.112,0.021,0.04
Shawn Matthias,SHAWN.MATTHIAS,8473574,14-15,VAN,C,L,1988-02-19,26,2006,2,47,78,-0.02,0.111,0.632,0.347,0.063,0.012,-0.015,0.134,0.075,0.193,0.037,0.07
Shawn Matthias,SHAWN.MATTHIAS,8473574,15-16,COL/TOR,C,L,1988-02-19,27,2006,2,47,71,0.438,-0.27,-1.689,0.054,0.032,-0.051,0.349,-0.243,-0.018,0.067,0.013,0.025
Shawn Matthias,SHAWN.MATTHIAS,8473574,16-17,WPG,C,L,1988-02-19,28,2006,2,47,45,0.298,-0.232,-0.429,0.315,0.034,-0.056,0.294,-0.173,-0.022,0.066,0.013,0.024
Shawn Matthias,SHAWN.MATTHIAS,8473574,17-18,WPG,C,L,1988-02-19,29,2006,2,47,27,-0.013,-0.423,0.168,0.454,-0.033,-0.086,-0.011,-0.315,-0.119,-0.438,-0.085,-0.163
Shawn Thornton,SHAWN.THORNTON,8465978,07-08,BOS,L,R,1977-07-23,30,1997,7,190,57,-0.287,-0.038,-0.183,-0.236,0.072,-0.039,-0.286,-0.038,0.033,-0.289,-0.052,-0.101
Shawn Thornton,SHAWN.THORNTON,8465978,08-09,BOS,L,R,1977-07-23,31,1997,7,190,78,0.033,0.218,0.684,-0.512,0.113,-0.039,0.038,0.217,0.074,0.327,0.059,0.114
Shawn Thornton,SHAWN.THORNTON,8465978,09-10,BOS,L,R,1977-07-23,32,1997,7,190,74,-0.263,-0.038,-0.372,-0.222,0.003,-0.113,-0.264,-0.038,-0.11,-0.411,-0.074,-0.143
Shawn Thornton,SHAWN.THORNTON,8465978,10-11,BOS,L,R,1977-07-23,33,1997,7,190,79,0.002,-0.035,-1.464,-0.822,-0.018,0.01,-0.018,-0.037,-0.008,-0.062,-0.011,-0.021
Shawn Thornton,SHAWN.THORNTON,8465978,11-12,BOS,L,R,1977-07-23,34,1997,7,190,81,-0.361,-0.045,-0.352,-0.499,-0.023,-0.006,-0.36,-0.046,-0.03,-0.434,-0.076,-0.14
Shawn Thornton,SHAWN.THORNTON,8465978,12-13,BOS,L,R,1977-07-23,35,1997,7,190,45,-0.062,0.127,-0.39,0,0.066,-0.111,-0.062,0.127,-0.045,0.019,0.004,0.007
Shawn Thornton,SHAWN.THORNTON,8465978,13-14,BOS,L,R,1977-07-23,36,1997,7,190,64,-0.255,0.187,0.12,0,0.018,-0.072,-0.253,0.187,-0.054,-0.12,-0.023,-0.043
Shawn Thornton,SHAWN.THORNTON,8465978,14-15,FLA,L,R,1977-07-23,37,1997,7,190,46,-0.271,-0.05,-0.383,-0.106,-0.037,-0.127,-0.271,-0.05,-0.165,-0.484,-0.092,-0.176
Shawn Thornton,SHAWN.THORNTON,8465978,15-16,FLA,L,R,1977-07-23,38,1997,7,190,50,-0.36,0.073,-0.563,0,-0.056,-0.077,-0.363,0.073,-0.133,-0.423,-0.082,-0.157
Shawn Thornton,SHAWN.THORNTON,8465978,16-17,FLA,L,R,1977-07-23,39,1997,7,190,50,-0.438,-0.233,-0.766,0,-0.004,-0.033,-0.445,-0.233,-0.037,-0.707,-0.133,-0.258
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,14-15,PHI,D,L,1993-04-20,21,2012,3,78,2,-0.387,-0.723,0.24,0,0.132,-0.062,-0.279,-0.723,0.071,-0.804,-0.153,-0.292
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,15-16,PHI,D,L,1993-04-20,22,2012,3,78,64,0.595,-0.136,0.956,0.535,0.059,0.044,0.667,-0.132,0.103,0.65,0.125,0.241
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,16-17,PHI,D,L,1993-04-20,23,2012,3,78,76,-0.21,-0.322,0.343,0.746,0.032,0.067,-0.102,-0.318,0.099,-0.25,-0.047,-0.091
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,17-18,PHI,D,L,1993-04-20,24,2012,3,78,78,0.204,0.079,0.879,0.912,0.087,0.046,0.318,0.083,0.133,0.511,0.099,0.19
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,18-19,PHI,D,L,1993-04-20,25,2012,3,78,78,-0.076,0.143,-0.174,-0.065,0.061,0.029,-0.093,0.142,0.09,0.114,0.021,0.04
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,19-20,PHI,D,L,1993-04-20,26,2012,3,78,42,-0.294,-0.139,-0.018,0.54,-0.009,0.14,-0.255,-0.136,0.132,-0.231,-0.041,-0.079
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,20-21,PHI,D,L,1993-04-20,27,2012,3,78,41,0.604,0.043,-0.164,0.252,0.084,0.065,0.497,0.045,0.149,0.669,0.12,0.224
Shayne Gostisbehere,SHAYNE.GOSTISBEHERE,8476906,21-22,ARI,D,L,1993-04-20,28,2012,3,78,53,0.047,0.02,-0.46,1.751,0.057,0.057,-0.023,0.088,0.114,0.167,0.03,0.056
Shea Theodore,SHEA.THEODORE,8477447,15-16,ANA,D,L,1995-08-03,20,2013,1,26,19,0.436,0.008,-0.097,-0.194,0.106,0.036,0.352,-0.006,0.141,0.463,0.089,0.172
Shea Theodore,SHEA.THEODORE,8477447,16-17,ANA,D,L,1995-08-03,21,2013,1,26,34,0.216,-0.325,0.238,0.406,-0.083,0.014,0.219,-0.286,-0.069,-0.109,-0.021,-0.04
Shea Theodore,SHEA.THEODORE,8477447,17-18,VGK,D,L,1995-08-03,22,2013,1,26,61,0.15,0.012,0.419,0.121,0.07,0.014,0.184,0.015,0.084,0.274,0.053,0.102
Shea Theodore,SHEA.THEODORE,8477447,18-19,VGK,D,L,1995-08-03,23,2013,1,26,79,-0.105,0.253,0.02,-0.959,0.057,0.023,-0.089,0.242,0.081,0.203,0.038,0.071
Shea Theodore,SHEA.THEODORE,8477447,19-20,VGK,D,L,1995-08-03,24,2013,1,26,71,0.142,0.055,0.306,0.826,0.056,-0.025,0.165,0.062,0.031,0.245,0.044,0.084
Shea Theodore,SHEA.THEODORE,8477447,20-21,VGK,D,L,1995-08-03,25,2013,1,26,53,0.626,-0.169,0.234,-2.757,0.055,-0.004,0.571,-0.203,0.051,0.432,0.078,0.144
Shea Theodore,SHEA.THEODORE,8477447,21-22,VGK,D,L,1995-08-03,26,2013,1,26,49,0.161,-0.183,0.584,-0.24,0.038,-0.013,0.208,-0.184,0.025,0.066,0.012,0.022
Shea Weber,SHEA.WEBER,8470642,07-08,NSH,D,R,1985-08-14,22,2003,2,49,54,0.235,0.151,0.476,-1.495,0.05,0.012,0.277,0.063,0.063,0.374,0.068,0.13
Shea Weber,SHEA.WEBER,8470642,08-09,NSH,D,R,1985-08-14,23,2003,2,49,81,0.337,0.156,0.021,0.53,0.003,-0.017,0.273,0.187,-0.014,0.386,0.07,0.134
Shea Weber,SHEA.WEBER,8470642,09-10,NSH,D,R,1985-08-14,24,2003,2,49,78,0.167,0.18,0.976,-0.232,0.065,-0.01,0.299,0.153,0.055,0.46,0.083,0.16
Shea Weber,SHEA.WEBER,8470642,10-11,NSH,D,R,1985-08-14,25,2003,2,49,82,0.092,0.281,0.297,0.547,0.021,-0.009,0.124,0.307,0.013,0.382,0.068,0.131
Shea Weber,SHEA.WEBER,8470642,11-12,NSH,D,R,1985-08-14,26,2003,2,49,78,0.159,0.29,1.599,-0.26,0.012,-0.022,0.374,0.235,-0.01,0.524,0.091,0.169
Shea Weber,SHEA.WEBER,8470642,12-13,NSH,D,R,1985-08-14,27,2003,2,49,48,0.06,0.153,0.46,0.376,0.078,0.035,0.122,0.173,0.113,0.37,0.069,0.127
Shea Weber,SHEA.WEBER,8470642,13-14,NSH,D,R,1985-08-14,28,2003,2,49,79,0.192,0.137,1.243,0.304,0.049,-0.01,0.328,0.156,0.039,0.463,0.088,0.164
Shea Weber,SHEA.WEBER,8470642,14-15,NSH,D,R,1985-08-14,29,2003,2,49,78,0.121,0.133,0.134,0.425,0,0.009,0.123,0.164,0.01,0.259,0.049,0.094
Shea Weber,SHEA.WEBER,8470642,15-16,NSH,D,R,1985-08-14,30,2003,2,49,78,-0.003,0.226,1.257,-0.091,0.072,-0.023,0.173,0.186,0.05,0.355,0.069,0.132
Shea Weber,SHEA.WEBER,8470642,16-17,MTL,D,R,1985-08-14,31,2003,2,49,78,-0.112,0.303,0.627,-0.055,0.02,-0.032,-0.002,0.254,-0.012,0.202,0.038,0.074
Shea Weber,SHEA.WEBER,8470642,17-18,MTL,D,R,1985-08-14,32,2003,2,49,26,-0.033,0.08,-0.667,-1.54,0.04,0.005,-0.138,-0.153,0.044,-0.202,-0.039,-0.075
Shea Weber,SHEA.WEBER,8470642,18-19,MTL,D,R,1985-08-14,33,2003,2,49,58,0.012,0.087,-0.137,0.366,0.001,-0.038,-0.007,0.125,-0.037,0.065,0.012,0.023
Shea Weber,SHEA.WEBER,8470642,19-20,MTL,D,R,1985-08-14,34,2003,2,49,65,0.199,-0.024,0.171,-0.167,0.037,-0.002,0.196,-0.046,0.035,0.158,0.028,0.054
Shea Weber,SHEA.WEBER,8470642,20-21,MTL,D,R,1985-08-14,35,2003,2,49,48,-0.044,0.148,0.642,0.389,-0.016,-0.04,0.039,0.183,-0.056,0.136,0.024,0.046
Shean Donovan,SHEAN.DONOVAN,8459450,07-08,OTT,R,R,1975-01-22,32,1993,2,28,82,-0.028,-0.112,-0.022,-0.238,-0.092,0.104,-0.028,-0.115,0.012,-0.127,-0.023,-0.044
Shean Donovan,SHEAN.DONOVAN,8459450,08-09,OTT,R,R,1975-01-22,33,1993,2,28,65,0.012,0.184,0.024,-0.567,0.008,0.073,0.012,0.18,0.081,0.272,0.049,0.095
Shean Donovan,SHEAN.DONOVAN,8459450,09-10,OTT,R,R,1975-01-22,34,1993,2,28,30,0.228,-0.194,-0.448,-0.184,-0.093,-0.057,0.219,-0.194,-0.15,-0.122,-0.022,-0.042
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,07-08,N.J,D,R,1980-10-03,26,1999,NA,NA,44,0.262,-0.004,-0.372,-0.096,-0.001,-0.06,0.225,-0.011,-0.061,0.139,0.025,0.048
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,08-09,ANA/N.J,D,R,1980-10-03,27,1999,NA,NA,44,-0.003,-0.081,-0.043,0.116,-0.025,0.005,-0.003,-0.072,-0.02,-0.094,-0.017,-0.033
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,09-10,ANA,D,R,1980-10-03,28,1999,NA,NA,66,0.334,0.095,0.735,-0.379,-0.002,0.005,0.338,0.065,0.003,0.384,0.069,0.134
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,10-11,ANA,D,R,1980-10-03,29,1999,NA,NA,40,-0.417,0.059,0.542,-0.945,0.028,0.034,-0.414,-0.1,0.062,-0.385,-0.069,-0.132
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,11-12,ANA,D,R,1980-10-03,30,1999,NA,NA,80,-0.024,-0.076,0.853,-0.627,0.004,-0.009,-0.019,-0.141,-0.005,-0.161,-0.028,-0.052
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,12-13,CHI,D,R,1980-10-03,31,1999,NA,NA,26,-0.531,-0.121,0.034,0.997,-0.051,-0.032,-0.531,-0.066,-0.083,-0.653,-0.121,-0.224
Sheldon Brookbank,SHELDON.BROOKBANK,8469992,13-14,CHI,D,R,1980-10-03,32,1999,NA,NA,48,-0.086,-0.155,0.034,-1.889,0.049,0.032,-0.085,-0.222,0.081,-0.221,-0.042,-0.078
Sheldon Dries,SHELDON.DRIES,8480326,18-19,COL,C,L,1994-04-23,24,2012,NA,NA,40,-0.172,-0.055,-0.12,1.13,-0.079,0.129,-0.171,0.075,0.05,-0.027,-0.005,-0.009
Sheldon Dries,SHELDON.DRIES,8480326,19-20,COL,C,L,1994-04-23,25,2012,NA,NA,5,-0.664,-0.715,-0.057,0,0.134,-0.124,-0.661,-0.715,0.01,-1.345,-0.239,-0.459
Sheldon Dries,SHELDON.DRIES,8480326,20-21,COL,C,L,1994-04-23,26,2012,NA,NA,3,0.316,-0.478,0,0.038,-0.774,0.369,0.316,-0.46,-0.406,-0.56,-0.101,-0.187
Sheldon Dries,SHELDON.DRIES,8480326,21-22,VAN,C,L,1994-04-23,27,2012,NA,NA,2,-0.281,0.413,-0.04,0,0.134,0.476,-0.245,0.413,0.609,0.716,0.128,0.242
Sheldon Rempal,SHELDON.REMPAL,8480776,18-19,L.A,R,R,1995-08-07,23,2013,NA,NA,7,-0.599,-0.225,-0.313,0,0.131,0.414,-0.599,-0.225,0.545,-0.252,-0.047,-0.088
