Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,xTake_GAR,xDraw_GAR,xOff_GAR,xDef_GAR,xPens_GAR,xGAR,xWAR,xSPAR
Tyler Wotherspoon,TYLER.WOTHERSPOON,8476452,13-14,CGY,D,L,1993-03-12,20,2011,2,57,14,0.4,-2,0,0,0,-0.2,0.4,-2,-0.2,-1.8,-0.3,-0.6
Tyler Wotherspoon,TYLER.WOTHERSPOON,8476452,14-15,CGY,D,L,1993-03-12,21,2011,2,57,1,0,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0
Tyler Wotherspoon,TYLER.WOTHERSPOON,8476452,15-16,CGY,D,L,1993-03-12,22,2011,2,57,11,0.1,1,0,0,0.3,-0.2,0.1,1,0.2,1.3,0.3,0.5
Tyler Wotherspoon,TYLER.WOTHERSPOON,8476452,16-17,CGY,D,L,1993-03-12,23,2011,2,57,4,-0.1,0,0,0,0.1,0,-0.1,0,0,-0.1,0,0
Tyrell Goulbourne,TYRELL.GOULBOURNE,8477399,17-18,PHI,L,L,1994-01-26,23,2013,3,72,9,-0.2,-0.6,0,0,0,-0.1,-0.2,-0.6,-0.2,-1,-0.2,-0.4
Tyrell Goulbourne,TYRELL.GOULBOURNE,8477399,18-19,PHI,L,L,1994-01-26,24,2013,3,72,2,-0.1,0.1,0,0,0,0,-0.1,0.1,0,0,0,0
Tyson Barrie,TYSON.BARRIE,8475197,11-12,COL,D,R,1991-07-26,20,2009,3,64,10,0.6,0.6,0.3,0,0.4,-0.2,0.9,0.6,0.2,1.6,0.3,0.5
Tyson Barrie,TYSON.BARRIE,8475197,12-13,COL,D,R,1991-07-26,21,2009,3,64,32,1.6,-0.8,0,-0.8,0.7,0.4,1.6,-1.7,1.1,0.9,0.2,0.3
Tyson Barrie,TYSON.BARRIE,8475197,13-14,COL,D,R,1991-07-26,22,2009,3,64,64,10.5,1.7,1.5,0,1.1,0.4,12.1,1.7,1.5,15.3,2.9,5.4
Tyson Barrie,TYSON.BARRIE,8475197,14-15,COL,D,R,1991-07-26,23,2009,3,64,80,10.7,1.6,0.9,0.2,1.3,0,11.6,1.8,1.3,14.7,2.8,5.3
Tyson Barrie,TYSON.BARRIE,8475197,15-16,COL,D,R,1991-07-26,24,2009,3,64,78,7.6,-2.2,1.7,-1.5,2.1,1,9.3,-3.7,3.1,8.7,1.7,3.2
Tyson Barrie,TYSON.BARRIE,8475197,16-17,COL,D,R,1991-07-26,25,2009,3,64,74,2.8,-2.3,-0.3,0.9,2.3,-0.3,2.5,-1.4,2,3,0.6,1.1
Tyson Barrie,TYSON.BARRIE,8475197,17-18,COL,D,R,1991-07-26,26,2009,3,64,68,0.8,-5.4,5.3,0.1,1.4,0.1,6.1,-5.3,1.5,2.3,0.4,0.8
Tyson Barrie,TYSON.BARRIE,8475197,18-19,COL,D,R,1991-07-26,27,2009,3,64,78,10.5,-2.7,0.8,0.1,0.2,0.5,11.3,-2.6,0.7,9.4,1.8,3.3
Tyson Barrie,TYSON.BARRIE,8475197,19-20,TOR,D,R,1991-07-26,28,2009,3,64,70,1.2,-4.7,-0.3,0,1.3,-0.6,0.9,-4.7,0.7,-3,-0.5,-1
Tyson Barrie,TYSON.BARRIE,8475197,20-21,EDM,D,R,1991-07-26,29,2009,3,64,56,0.2,-4.3,5.7,0,1.7,0.8,5.9,-4.3,2.6,4.1,0.7,1.4
Tyson Barrie,TYSON.BARRIE,8475197,21-22,EDM,D,R,1991-07-26,30,2009,3,64,47,-2.8,-2.5,1.6,0.1,0.6,-0.9,-1.2,-2.4,-0.3,-3.9,-0.7,-1.3
Tyson Jost,TYSON.JOST,8479370,16-17,COL,C,L,1998-03-14,18,2016,1,10,6,0,-0.8,-0.1,0,0.2,0.1,-0.1,-0.8,0.4,-0.5,-0.1,-0.2
Tyson Jost,TYSON.JOST,8479370,17-18,COL,C,L,1998-03-14,19,2016,1,10,65,-1.5,0.5,1.9,0.2,0.2,1.6,0.4,0.7,1.9,3,0.6,1.1
Tyson Jost,TYSON.JOST,8479370,18-19,COL,C,L,1998-03-14,20,2016,1,10,70,0.2,-1.5,0.8,0,0.9,0.7,1,-1.5,1.6,1.1,0.2,0.4
Tyson Jost,TYSON.JOST,8479370,19-20,COL,C,L,1998-03-14,21,2016,1,10,67,0.2,1.7,-0.8,0.2,-0.1,2.6,-0.6,2,2.5,3.8,0.7,1.3
Tyson Jost,TYSON.JOST,8479370,20-21,COL,C,L,1998-03-14,22,2016,1,10,54,0,2.2,-0.2,-0.3,-0.1,0.8,-0.2,1.9,0.7,2.4,0.4,0.8
Tyson Jost,TYSON.JOST,8479370,21-22,COL,C,L,1998-03-14,23,2016,1,10,52,-1.9,0.4,-0.9,-3.2,0,1.7,-2.8,-2.8,1.7,-3.8,-0.7,-1.3
Tyson Strachan,TYSON.STRACHAN,8470729,08-09,STL,D,R,1984-10-30,23,2003,5,137,30,-1.3,1.5,-0.1,1.3,-0.9,0,-1.3,2.9,-0.8,0.7,0.1,0.2
Tyson Strachan,TYSON.STRACHAN,8470729,09-10,STL,D,R,1984-10-30,24,2003,5,137,8,-0.5,-1,0,0.3,-0.1,0.5,-0.5,-0.7,0.4,-0.9,-0.2,-0.3
Tyson Strachan,TYSON.STRACHAN,8470729,10-11,STL,D,R,1984-10-30,25,2003,5,137,29,-1.3,-0.8,0,-0.9,0.7,0.2,-1.3,-1.7,0.8,-2.2,-0.4,-0.7
Tyson Strachan,TYSON.STRACHAN,8470729,11-12,FLA,D,R,1984-10-30,26,2003,5,137,15,-0.7,1,0,0,0.5,-0.2,-0.6,1,0.2,0.6,0.1,0.2
Tyson Strachan,TYSON.STRACHAN,8470729,12-13,FLA,D,R,1984-10-30,27,2003,5,137,38,-2.1,2,0,0.2,0.3,0.3,-2.1,2.2,0.6,0.8,0.1,0.3
Tyson Strachan,TYSON.STRACHAN,8470729,13-14,WSH,D,R,1984-10-30,28,2003,5,137,18,-1.6,-0.1,0,0,0.2,0,-1.6,-0.1,0.2,-1.5,-0.3,-0.5
Tyson Strachan,TYSON.STRACHAN,8470729,14-15,BUF,D,R,1984-10-30,29,2003,5,137,46,-3,0.8,0,-2.2,0.3,-0.4,-3,-1.4,0,-4.4,-0.8,-1.6
Tyson Strachan,TYSON.STRACHAN,8470729,15-16,MIN,D,R,1984-10-30,30,2003,5,137,2,0.1,0.1,0,0,0,0,0.1,0.1,0,0.2,0,0.1
Urho Vaakanainen,URHO.VAAKANAINEN,8480001,18-19,BOS,D,L,1999-01-01,19,2017,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0
Urho Vaakanainen,URHO.VAAKANAINEN,8480001,19-20,BOS,D,L,1999-01-01,20,2017,1,18,5,0,-0.8,0,0.1,0.2,-0.1,0,-0.7,0.1,-0.6,-0.1,-0.2
Urho Vaakanainen,URHO.VAAKANAINEN,8480001,20-21,BOS,D,L,1999-01-01,21,2017,1,18,9,-1.2,0.1,0,-0.3,0.2,0,-1.2,-0.2,0.2,-1.3,-0.2,-0.4
Urho Vaakanainen,URHO.VAAKANAINEN,8480001,21-22,BOS,D,L,1999-01-01,22,2017,1,18,15,-0.9,-1.2,0,-0.1,0.2,-0.1,-0.9,-1.3,0.1,-2.2,-0.4,-0.7
Vadim Shipachyov,VADIM.SHIPACHYOV,8479650,17-18,VGK,C,L,1987-03-12,30,2005,NA,NA,3,0.2,-0.2,0,0,-0.1,0.1,0.2,-0.2,0,0,0,0
Valentin Zykov,VALENTIN.ZYKOV,8477458,16-17,CAR,L,R,1995-05-15,21,2013,2,37,2,0.2,0,0,0,0,0.1,0.2,0,0.2,0.3,0.1,0.1
Valentin Zykov,VALENTIN.ZYKOV,8477458,17-18,CAR,L,R,1995-05-15,22,2013,2,37,10,0.9,1.3,-0.1,0,0.2,-0.1,0.8,1.3,0.1,2.2,0.4,0.8
Valentin Zykov,VALENTIN.ZYKOV,8477458,18-19,CAR/EDM/VGK,L,R,1995-05-15,23,2013,2,37,28,1.6,1,0,0,0.4,-0.2,1.7,1,0.2,2.8,0.5,1
Valentin Zykov,VALENTIN.ZYKOV,8477458,19-20,VGK,L,R,1995-05-15,24,2013,2,37,15,-1,-2.2,0,0,-0.2,-0.2,-1,-2.2,-0.4,-3.5,-0.6,-1.2
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,13-14,DAL,R,L,1995-03-04,18,2013,1,10,79,4.7,0.1,-0.4,0,2.2,1.7,4.3,0.1,3.9,8.3,1.6,2.9
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,14-15,DAL,R,L,1995-03-04,19,2013,1,10,8,-0.4,0.9,0,0,0.1,-0.1,-0.4,0.9,0,0.5,0.1,0.2
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,15-16,DAL,R,L,1995-03-04,20,2013,1,10,79,-0.2,-1,0.1,0,1.6,-0.3,0,-1,1.4,0.3,0.1,0.1
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,18-19,DAL,R,L,1995-03-04,23,2013,1,10,57,-4.4,2.6,-0.1,0.6,1.5,0.3,-4.5,3.1,1.8,0.5,0.1,0.2
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,19-20,COL,R,L,1995-03-04,24,2013,1,10,65,5.7,6.8,0.1,0.6,1.7,0.1,5.8,7.4,1.8,15,2.7,5.1
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,20-21,COL,R,L,1995-03-04,25,2013,1,10,55,7,2.3,-0.4,-0.6,1.3,0.2,6.6,1.7,1.5,9.8,1.8,3.3
Valeri Nichushkin,VALERI.NICHUSHKIN,8477501,21-22,COL,R,L,1995-03-04,26,2013,1,10,37,5.6,2.1,0.4,0.8,0.3,0.7,6,2.8,1.1,9.9,1.8,3.4
Valtteri Filppula,VALTTERI.FILPPULA,8470047,07-08,DET,C,L,1984-03-20,23,2002,3,95,78,4.5,1,0.8,-2.1,1.5,0.7,5.3,-1.1,2.2,6.4,1.2,2.2
Valtteri Filppula,VALTTERI.FILPPULA,8470047,08-09,DET,C,L,1984-03-20,24,2002,3,95,79,3,1.3,0.6,-0.7,-0.4,1.8,3.6,0.7,1.4,5.6,1,1.9
Valtteri Filppula,VALTTERI.FILPPULA,8470047,09-10,DET,C,L,1984-03-20,25,2002,3,95,55,5.2,-3.4,0.6,-0.6,0.4,0.2,5.8,-4,0.6,2.4,0.4,0.8
Valtteri Filppula,VALTTERI.FILPPULA,8470047,10-11,DET,C,L,1984-03-20,26,2002,3,95,71,6.2,0,2.5,0.1,1,1.1,8.7,0.1,2.1,10.9,2,3.7
Valtteri Filppula,VALTTERI.FILPPULA,8470047,11-12,DET,C,L,1984-03-20,27,2002,3,95,81,6.9,-4.5,1.8,-0.3,2.6,-0.3,8.7,-4.8,2.2,6.2,1.1,2
Valtteri Filppula,VALTTERI.FILPPULA,8470047,12-13,DET,C,L,1984-03-20,28,2002,3,95,41,2.4,1.1,-0.4,-0.2,1.3,0.4,2,0.9,1.6,4.5,0.8,1.5
Valtteri Filppula,VALTTERI.FILPPULA,8470047,13-14,T.B,C,L,1984-03-20,29,2002,3,95,75,14.5,1.5,2.9,0.5,1.9,1.3,17.4,2,3.1,22.6,4.3,8
Valtteri Filppula,VALTTERI.FILPPULA,8470047,14-15,T.B,C,L,1984-03-20,30,2002,3,95,82,2,-1.5,0.4,0.9,1.5,0.8,2.3,-0.6,2.3,4,0.8,1.4
Valtteri Filppula,VALTTERI.FILPPULA,8470047,15-16,T.B,C,L,1984-03-20,31,2002,3,95,76,2.9,0,-1.1,-1,-1,-0.4,1.9,-1,-1.4,-0.5,-0.1,-0.2
Valtteri Filppula,VALTTERI.FILPPULA,8470047,16-17,PHI/T.B,C,L,1984-03-20,32,2002,3,95,79,5.1,-1.7,-0.3,0.3,0.7,-1.3,4.8,-1.4,-0.6,2.8,0.5,1
Valtteri Filppula,VALTTERI.FILPPULA,8470047,17-18,PHI,C,L,1984-03-20,33,2002,3,95,81,-0.7,-1.5,0.7,-2.9,1.2,-0.6,0,-4.4,0.6,-3.8,-0.7,-1.4
Valtteri Filppula,VALTTERI.FILPPULA,8470047,18-19,NYI,C,L,1984-03-20,34,2002,3,95,72,7.9,-0.3,0.1,-0.9,1,0.7,8,-1.3,1.7,8.4,1.6,3
Valtteri Filppula,VALTTERI.FILPPULA,8470047,19-20,DET,C,L,1984-03-20,35,2002,3,95,70,0,-3.1,0.2,-1.5,0,-0.3,0.2,-4.7,-0.3,-4.8,-0.9,-1.6
Valtteri Filppula,VALTTERI.FILPPULA,8470047,20-21,DET,C,L,1984-03-20,36,2002,3,95,38,3.3,-0.4,-0.7,0.1,0.1,-0.3,2.6,-0.3,-0.2,2.1,0.4,0.7
Vasily Podkolzin,VASILY.PODKOLZIN,8481617,21-22,VAN,R,L,2001-06-24,20,2019,1,10,52,5.5,-0.2,-0.2,0.1,0.6,-0.6,5.4,-0.2,0,5.2,0.9,1.8
Vernon Fiddler,VERNON.FIDDLER,8469759,07-08,NSH,C,L,1980-05-09,27,1998,NA,NA,79,1.9,-1,-0.1,1.3,0.2,0.6,1.8,0.3,0.8,2.9,0.5,1
Vernon Fiddler,VERNON.FIDDLER,8469759,08-09,NSH,C/L,L,1980-05-09,28,1998,NA,NA,78,-1.6,-2.8,-0.3,0,1.3,0,-1.9,-2.8,1.3,-3.4,-0.6,-1.2
Vernon Fiddler,VERNON.FIDDLER,8469759,09-10,ARI,L,L,1980-05-09,29,1998,NA,NA,76,-1.2,-1.4,-0.6,-0.8,0.8,2,-1.8,-2.3,2.8,-1.3,-0.2,-0.5
Vernon Fiddler,VERNON.FIDDLER,8469759,10-11,ARI,L,L,1980-05-09,30,1998,NA,NA,71,-1.9,-1.8,0,-2.8,1.1,1.1,-1.9,-4.6,2.2,-4.3,-0.8,-1.5
Vernon Fiddler,VERNON.FIDDLER,8469759,11-12,DAL,L,L,1980-05-09,31,1998,NA,NA,82,-0.7,-1.7,0,-1.1,0,2.2,-0.7,-2.8,2.3,-1.2,-0.2,-0.4
Vernon Fiddler,VERNON.FIDDLER,8469759,12-13,DAL,L,L,1980-05-09,32,1998,NA,NA,46,-0.9,1.3,-0.1,-1.2,-0.4,-0.3,-1,0.1,-0.6,-1.5,-0.3,-0.5
Vernon Fiddler,VERNON.FIDDLER,8469759,13-14,DAL,L,L,1980-05-09,33,1998,NA,NA,76,-2.4,-1.1,-0.2,-3,1,0.1,-2.6,-4.1,1.1,-5.6,-1.1,-2
Vernon Fiddler,VERNON.FIDDLER,8469759,14-15,DAL,L,L,1980-05-09,34,1998,NA,NA,80,2.6,-1.1,1.6,-1.6,0.5,2.3,4.2,-2.7,2.8,4.3,0.8,1.6
Vernon Fiddler,VERNON.FIDDLER,8469759,15-16,DAL,L,L,1980-05-09,35,1998,NA,NA,82,1.6,1,0,-0.3,0.6,0.2,1.6,0.6,0.8,3.1,0.6,1.1
Vernon Fiddler,VERNON.FIDDLER,8469759,16-17,N.J/NSH,L,L,1980-05-09,36,1998,NA,NA,59,-2.3,1.1,0,-1.8,-0.5,1.1,-2.3,-0.7,0.6,-2.4,-0.5,-0.9
Victor Antipin,VICTOR.ANTIPIN,8479755,17-18,BUF,D,L,1992-12-06,24,2011,NA,NA,47,-3.4,2.6,-0.1,0.1,-0.1,-0.2,-3.4,2.7,-0.3,-1,-0.2,-0.4
Victor Bartley,VICTOR.BARTLEY,8473658,12-13,NSH,D,L,1988-02-17,24,2006,NA,NA,24,-1.1,0.7,-0.1,-0.4,0.5,0,-1.1,0.3,0.5,-0.3,-0.1,-0.1
Victor Bartley,VICTOR.BARTLEY,8473658,13-14,NSH,D,L,1988-02-17,25,2006,NA,NA,50,-0.6,-0.6,0,-0.4,-0.1,-0.1,-0.6,-0.9,-0.2,-1.7,-0.3,-0.6
Victor Bartley,VICTOR.BARTLEY,8473658,14-15,NSH,D,L,1988-02-17,26,2006,NA,NA,37,-1.3,-1.7,0,-1,-0.4,-0.5,-1.3,-2.7,-0.9,-4.8,-0.9,-1.7
Victor Bartley,VICTOR.BARTLEY,8473658,15-16,MTL/NSH,D,L,1988-02-17,27,2006,NA,NA,10,0,-0.5,0,0,-0.2,-0.1,0,-0.5,-0.4,-0.8,-0.2,-0.3
Victor Ejdsell,VICTOR.EJDSELL,8480153,17-18,CHI,C,L,1995-06-06,22,2013,NA,NA,6,-0.6,-0.2,0,0,0.2,-0.2,-0.7,-0.2,0,-0.9,-0.2,-0.3
Victor Hedman,VICTOR.HEDMAN,8475167,09-10,T.B,D,L,1990-12-18,18,2009,1,2,74,4.1,-0.8,-0.7,1.7,-0.1,0.8,3.4,0.9,0.7,5,0.9,1.7
Victor Hedman,VICTOR.HEDMAN,8475167,10-11,T.B,D,L,1990-12-18,19,2009,1,2,79,1.7,4.3,-0.9,3,-1.4,-0.2,0.8,7.3,-1.5,6.5,1.2,2.2
Victor Hedman,VICTOR.HEDMAN,8475167,11-12,T.B,D,L,1990-12-18,20,2009,1,2,61,5.2,1.5,-0.3,0.5,-0.6,0.4,4.9,2,-0.3,6.6,1.2,2.1
Victor Hedman,VICTOR.HEDMAN,8475167,12-13,T.B,D,L,1990-12-18,21,2009,1,2,44,3.4,3.5,-0.7,-1.1,0.1,0,2.7,2.4,0.1,5.2,1,1.8
Victor Hedman,VICTOR.HEDMAN,8475167,13-14,T.B,D,L,1990-12-18,22,2009,1,2,75,4.3,3.3,1.8,-0.5,-0.5,-0.3,6.1,2.8,-0.8,8.1,1.5,2.9
Victor Hedman,VICTOR.HEDMAN,8475167,14-15,T.B,D,L,1990-12-18,23,2009,1,2,59,4.6,-0.5,2,1.1,0.6,0.8,6.6,0.5,1.4,8.5,1.6,3.1
Victor Hedman,VICTOR.HEDMAN,8475167,15-16,T.B,D,L,1990-12-18,24,2009,1,2,78,8.9,3.7,0.1,-1,0.9,0,9.1,2.7,0.9,12.6,2.4,4.7
Victor Hedman,VICTOR.HEDMAN,8475167,16-17,T.B,D,L,1990-12-18,25,2009,1,2,79,4.7,5.3,2.7,1.5,0.7,1.7,7.3,6.7,2.4,16.5,3.1,6
Victor Hedman,VICTOR.HEDMAN,8475167,17-18,T.B,D,L,1990-12-18,26,2009,1,2,77,10,1.6,-0.3,0.4,-0.5,-0.3,9.7,2,-0.9,10.8,2.1,4
Victor Hedman,VICTOR.HEDMAN,8475167,18-19,T.B,D,L,1990-12-18,27,2009,1,2,70,6.9,2.9,0.2,2.3,-0.1,0.3,7.1,5.2,0.2,12.5,2.3,4.4
Victor Hedman,VICTOR.HEDMAN,8475167,19-20,T.B,D,L,1990-12-18,28,2009,1,2,66,7.4,2.5,3,2.1,1.4,-0.1,10.4,4.6,1.3,16.4,2.9,5.6
Victor Hedman,VICTOR.HEDMAN,8475167,20-21,T.B,D,L,1990-12-18,29,2009,1,2,54,4.2,0.3,0.5,-0.7,0.4,0.9,4.8,-0.4,1.3,5.6,1,1.9
Victor Hedman,VICTOR.HEDMAN,8475167,21-22,T.B,D,L,1990-12-18,30,2009,1,2,51,8.7,4,1.3,2,0.5,0.2,10,6,0.7,16.6,3,5.6
Victor Mete,VICTOR.METE,8479376,17-18,MTL,D,L,1998-06-07,19,2016,4,100,49,0.6,2.2,-0.2,-0.1,1.3,-0.1,0.4,2.1,1.2,3.7,0.7,1.4
Victor Mete,VICTOR.METE,8479376,18-19,MTL,D,L,1998-06-07,20,2016,4,100,71,0.6,-1.3,-0.1,-1.3,2.1,-0.3,0.6,-2.6,1.9,-0.2,0,-0.1
Victor Mete,VICTOR.METE,8479376,19-20,MTL,D,L,1998-06-07,21,2016,4,100,51,1.4,3,0,-0.5,-0.3,0.3,1.4,2.5,0,3.9,0.7,1.3
Victor Mete,VICTOR.METE,8479376,20-21,MTL/OTT,D,L,1998-06-07,22,2016,4,100,28,0.1,2.2,0,1.2,0.2,-0.4,0.1,3.4,-0.3,3.3,0.6,1.1
Victor Mete,VICTOR.METE,8479376,21-22,OTT,D,L,1998-06-07,23,2016,4,100,31,-1.1,-1.2,0.1,-0.7,1,-0.1,-1,-1.9,0.8,-2,-0.4,-0.7
Victor Olofsson,VICTOR.OLOFSSON,8478109,18-19,BUF,R,L,1995-07-18,23,2014,7,181,6,-0.2,0.9,0.5,0,0,-0.2,0.3,0.9,-0.2,0.9,0.2,0.3
Victor Olofsson,VICTOR.OLOFSSON,8478109,19-20,BUF,R,L,1995-07-18,24,2014,7,181,54,0,-2.9,4.6,0.1,1.7,-1.1,4.5,-2.7,0.6,2.4,0.4,0.8
Victor Olofsson,VICTOR.OLOFSSON,8478109,20-21,BUF,R,L,1995-07-18,25,2014,7,181,56,-3.7,-3.2,4,0,1.3,-0.7,0.3,-3.2,0.6,-2.3,-0.4,-0.8
Victor Olofsson,VICTOR.OLOFSSON,8478109,21-22,BUF,L/R,L,1995-07-18,26,2014,7,181,44,-0.8,-3,-1.4,0,1,-1,-2.1,-3,0,-5.1,-0.9,-1.7
Victor Oreskovich,VICTOR.ORESKOVICH,8471268,09-10,FLA,R,R,1986-08-15,23,2004,2,55,50,-2.2,-0.3,0,-0.1,-0.2,0.6,-2.2,-0.4,0.4,-2.2,-0.4,-0.8
Victor Oreskovich,VICTOR.ORESKOVICH,8471268,10-11,VAN,R,R,1986-08-15,24,2004,2,55,16,-0.8,0.9,0,0,-0.4,-0.3,-0.8,0.9,-0.7,-0.6,-0.1,-0.2
Victor Oreskovich,VICTOR.ORESKOVICH,8471268,11-12,VAN,R,R,1986-08-15,25,2004,2,55,1,0,0,0,0,-0.2,0,0,0,-0.2,-0.2,0,-0.1
Victor Rask,VICTOR.RASK,8476437,14-15,CAR,C,L,1993-03-01,21,2011,2,42,80,2.7,-0.9,1.1,1.1,1.7,-0.2,3.8,0.2,1.5,5.6,1.1,2
Victor Rask,VICTOR.RASK,8476437,15-16,CAR,C,L,1993-03-01,22,2011,2,42,80,8.8,-3.7,3.1,-0.1,0.9,-1,11.9,-3.8,-0.1,8,1.5,3
Victor Rask,VICTOR.RASK,8476437,16-17,CAR,C,L,1993-03-01,23,2011,2,42,82,3.7,-3,2.4,0.2,1.7,-1.3,6.1,-2.8,0.4,3.7,0.7,1.3
Victor Rask,VICTOR.RASK,8476437,17-18,CAR,C,L,1993-03-01,24,2011,2,42,71,2.8,-2.9,2.3,0,1.4,-1.3,5.2,-2.9,0.1,2.4,0.5,0.9
Victor Rask,VICTOR.RASK,8476437,18-19,CAR/MIN,C,L,1993-03-01,25,2011,2,42,49,-1.1,-2.3,-1.3,0,0.6,-0.5,-2.5,-2.2,0.1,-4.6,-0.9,-1.6
Victor Rask,VICTOR.RASK,8476437,19-20,MIN,C,L,1993-03-01,26,2011,2,42,43,2.9,-0.1,0.2,0,0.5,0.3,3.1,-0.1,0.8,3.8,0.7,1.3
Victor Rask,VICTOR.RASK,8476437,20-21,MIN,C,L,1993-03-01,27,2011,2,42,54,4.2,2.3,-0.5,0,1.5,-0.5,3.7,2.3,1,7,1.3,2.3
Victor Rask,VICTOR.RASK,8476437,21-22,MIN,C,L,1993-03-01,28,2011,2,42,29,1.8,2.2,-0.1,0,0.5,-0.4,1.7,2.2,0.1,4,0.7,1.4
Victor Soderstrom,VICTOR.SODERSTROM,8481599,20-21,ARI,D,R,2001-02-26,19,2019,1,11,4,0.4,0.1,0,0,0.1,-0.1,0.4,0.1,0.1,0.5,0.1,0.2
Victor Soderstrom,VICTOR.SODERSTROM,8481599,21-22,ARI,D,R,2001-02-26,20,2019,1,11,13,-1.3,0.1,0,0,0.3,0,-1.2,0.1,0.2,-0.9,-0.2,-0.3
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,14-15,NSH,L,R,1993-04-08,21,2014,4,112,6,-0.7,0.1,0,0,0.1,0.1,-0.7,0.1,0.2,-0.4,-0.1,-0.1
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,15-16,NSH,L,R,1993-04-08,22,2014,4,112,56,-0.6,0.2,0.1,0,-0.6,0.3,-0.5,0.3,-0.3,-0.5,-0.1,-0.2
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,16-17,NSH,L,R,1993-04-08,23,2014,4,112,80,12.4,-4.3,0.8,0,0.7,1.5,13.3,-4.3,2.2,11.1,2.1,4
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,17-18,NSH,L,R,1993-04-08,24,2014,4,112,78,5.3,-7,-0.1,-0.8,0.7,0.6,5.2,-7.7,1.4,-1.2,-0.2,-0.4
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,18-19,NSH,L,R,1993-04-08,25,2014,4,112,58,16.4,-6,0.3,0.5,0,2.4,16.7,-5.5,2.4,13.6,2.5,4.8
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,19-20,NSH,L,R,1993-04-08,26,2014,4,112,57,2.4,-1.1,1.3,0,0,1.7,3.7,-1.1,1.6,4.3,0.8,1.5
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,20-21,NSH,L,R,1993-04-08,27,2014,4,112,50,1.5,-0.2,-0.6,0,0.3,1.1,0.9,-0.2,1.5,2.1,0.4,0.7
Viktor Arvidsson,VIKTOR.ARVIDSSON,8478042,21-22,L.A,L,R,1993-04-08,28,2014,4,112,47,1.4,-1.2,1.2,0,-0.2,0.6,2.6,-1.2,0.5,1.9,0.3,0.6
Viktor Kozlov,VIKTOR.KOZLOV,8459428,07-08,WSH,C,R,1975-02-14,32,1993,1,6,81,5.4,3.2,-1.5,0.1,2.8,-1.2,3.9,3.4,1.6,8.9,1.6,3.1
Viktor Kozlov,VIKTOR.KOZLOV,8459428,08-09,WSH,C,R,1975-02-14,33,1993,1,6,67,4.9,1.7,0.1,0,1.7,-0.5,5,1.7,1.3,7.9,1.4,2.8
Viktor Loov,VIKTOR.LOOV,8477033,15-16,TOR,D,L,1992-11-16,22,2012,7,209,4,0.1,0.2,0,0,0.1,0,0.1,0.2,0.1,0.3,0.1,0.1
Viktor Stalberg,VIKTOR.STALBERG,8473537,09-10,TOR,L,L,1986-01-17,23,2006,6,161,40,2.3,-2.3,-0.4,-0.4,-0.3,0.6,1.9,-2.7,0.3,-0.5,-0.1,-0.2
Viktor Stalberg,VIKTOR.STALBERG,8473537,10-11,CHI,L,L,1986-01-17,24,2006,6,161,77,6.6,1.6,0.2,0,-0.8,1.8,6.9,1.6,1,9.4,1.7,3.2
Viktor Stalberg,VIKTOR.STALBERG,8473537,11-12,CHI,L,L,1986-01-17,25,2006,6,161,79,12.9,-2.6,-0.4,0,0.1,0.3,12.4,-2.7,0.3,10.1,1.8,3.3
Viktor Stalberg,VIKTOR.STALBERG,8473537,12-13,CHI,L,L,1986-01-17,26,2006,6,161,47,2.4,-0.6,-1.1,0,0.2,0.2,1.3,-0.6,0.5,1.2,0.2,0.4
Viktor Stalberg,VIKTOR.STALBERG,8473537,13-14,NSH,L,L,1986-01-17,27,2006,6,161,70,0.4,2.4,-0.1,0,-0.3,0.7,0.3,2.4,0.5,3.1,0.6,1.1
Viktor Stalberg,VIKTOR.STALBERG,8473537,14-15,NSH,L,L,1986-01-17,28,2006,6,161,25,1.1,1,0,0,-0.4,-0.1,1.1,1,-0.5,1.5,0.3,0.6
Viktor Stalberg,VIKTOR.STALBERG,8473537,15-16,NYR,L,L,1986-01-17,29,2006,6,161,75,3.3,-0.1,0,0,0.4,0.4,3.3,-0.1,0.7,4,0.8,1.5
Viktor Stalberg,VIKTOR.STALBERG,8473537,16-17,CAR/OTT,L,L,1986-01-17,30,2006,6,161,75,4.1,1,-0.1,1.8,-1.4,0.5,4,2.9,-0.9,6,1.1,2.2
