"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Sam Gagner","SAM.GAGNER","8474040","07-08","EDM","C","R",1989-08-10,18,2007,1,6,79,1238.52,52.65,50.14,51.55,51.31,52.96,3.18,2.86,28.19,28.04,39.7,37.32,51.64,49.01,2.7,2.4,0.32,0.16,2.38,2.63,0.3,11.28,89.8
"Sam Gagner","SAM.GAGNER","8474040","08-09","EDM","C","R",1989-08-10,19,2007,1,6,76,1273.67,58.94,52.44,52.46,54.21,55.89,3.22,2.24,30.42,27.59,42.24,38.28,57.33,48.42,2.89,2.28,0.98,2.83,3.96,8.9,0.61,10.59,91.87
"Sam Gagner","SAM.GAGNER","8474040","09-10","EDM","C","R",1989-08-10,20,2007,1,6,68,1107.6,55.19,55.71,54.83,54.02,54.32,3.08,2.5,32.6,25.91,45.88,37.79,60.44,51.43,3.04,2.56,0.58,6.68,8.09,9,0.48,9.44,90.35
"Sam Gagner","SAM.GAGNER","8474040","10-11","EDM","C","R",1989-08-10,21,2007,1,6,68,1206.98,47.01,52.1,51.65,52.45,50.65,3.07,3.46,30.57,28.11,42.55,39.83,58.06,52.64,3,2.92,-0.39,2.46,2.72,5.42,0.08,10.04,87.69
"Sam Gagner","SAM.GAGNER","8474040","11-12","EDM","C","R",1989-08-10,22,2007,1,6,75,1288.7,61.34,52.81,53.77,53.69,54.86,3.44,2.17,29.28,26.17,42.01,36.12,56.73,48.93,2.94,2.42,1.27,3.11,5.89,7.79,0.52,11.75,91.72
"Sam Gagner","SAM.GAGNER","8474040","12-13","EDM","C","R",1989-08-10,23,2007,1,6,48,931.75,52,46.52,45.7,45.84,46.44,3.19,2.95,26.73,30.73,36.47,43.34,48.98,57.86,2.72,3.14,0.25,-4,-6.86,-8.88,-0.42,11.94,90.41
"Sam Gagner","SAM.GAGNER","8474040","13-14","EDM","C","R",1989-08-10,24,2007,1,6,67,1231.23,42.07,49.25,48.72,48.48,47.76,2.71,3.73,29.66,30.56,41.55,43.73,54.68,58.12,2.73,2.99,-1.02,-0.9,-2.18,-3.44,-0.26,9.13,87.8
"Sam Gagner","SAM.GAGNER","8474040","14-15","ARI","C","R",1989-08-10,25,2007,1,6,81,1396.37,47.51,52.81,54.3,55.95,52.16,2.83,3.12,33.68,30.09,48.52,40.84,66.61,52.44,2.96,2.72,-0.3,3.59,7.68,14.17,0.25,8.39,89.63
"Sam Gagner","SAM.GAGNER","8474040","15-16","PHI","C","R",1989-08-10,26,2007,1,6,53,734.65,61.65,52.67,53.97,54.24,52.27,2.47,1.54,30.26,27.19,42.48,36.22,59,49.77,2.41,2.2,0.93,3.07,6.26,9.23,0.21,8.17,94.35
"Sam Gagner","SAM.GAGNER","8474040","16-17","CBJ","C","R",1989-08-10,27,2007,1,6,81,1110.9,68.79,62.61,61.74,61.39,62.55,4.14,1.88,39.05,23.32,52.38,32.46,70,44.03,4,2.39,2.26,15.73,19.92,25.97,1.61,10.59,91.95
"Sam Gagner","SAM.GAGNER","8474040","17-18","VAN","C","R",1989-08-10,28,2007,1,6,74,1118.22,49.82,52.03,50.91,51.11,52.36,2.72,2.74,34.14,31.47,45.06,43.45,58.9,56.35,2.91,2.65,-0.02,2.67,1.61,2.55,0.26,7.96,91.31
"Sam Gagner","SAM.GAGNER","8474040","18-19","EDM/VAN","C","R",1989-08-10,29,2007,1,6,32,466.72,47.8,56.6,56.55,56.01,53.31,2.68,2.93,35.91,27.53,49.06,37.7,64.25,50.47,2.93,2.57,-0.25,8.37,11.36,13.79,0.36,7.48,89.35
"Sam Gagner","SAM.GAGNER","8474040","19-20","DET/EDM","C","R",1989-08-10,30,2007,1,6,42,560.65,43.26,54.67,53.98,53.53,52.29,2.23,2.93,33.08,27.43,44.93,38.31,59.16,51.35,2.82,2.57,-0.7,5.65,6.62,7.81,0.25,6.75,89.32
"Sam Gagner","SAM.GAGNER","8474040","20-21","DET","C","R",1989-08-10,31,2007,1,6,42,648.52,49.95,48.1,49.89,49.37,52.05,2.51,2.52,28.09,30.31,39.01,39.19,48.75,49.99,2.77,2.55,0,-2.22,-0.18,-1.24,0.22,8.95,91.69
"Sam Gagner","SAM.GAGNER","8474040","21-22","DET","C","R",1989-08-10,32,2007,1,6,53,697.05,37.62,43.36,43.2,41.54,36.95,2.58,4.29,26.47,34.57,34.98,45.99,44.26,62.29,2.23,3.81,-1.7,-8.1,-11.01,-18.03,-1.58,9.77,87.6
"Sam Lafferty","SAM.LAFFERTY","8478043","19-20","PIT","C","R",1995-03-06,24,2014,4,113,50,480.82,52.16,46.04,45.06,44.52,45.03,2.29,2.1,26.65,31.24,34.89,42.54,45.21,56.33,1.9,2.32,0.19,-4.59,-7.65,-11.13,-0.42,8.59,93.28
"Sam Lafferty","SAM.LAFFERTY","8478043","20-21","PIT","C","R",1995-03-06,25,2014,4,113,34,332.38,36.18,45.65,45.53,45.07,42.92,1.62,2.86,26.99,32.13,35.82,42.86,45.23,55.12,1.91,2.54,-1.24,-5.15,-7.04,-9.89,-0.63,6.01,91.1
"Sam Lafferty","SAM.LAFFERTY","8478043","21-22","CHI/PIT","C/R","R",1995-03-06,26,2014,4,113,28,348.7,30.48,41.2,41.64,39.6,39.15,1.74,3.98,25.78,36.79,34.78,48.74,45.44,69.3,2.17,3.38,-2.24,-11.01,-13.97,-23.86,-1.2,6.77,89.18
"Sam Reinhart","SAM.REINHART","8477933","14-15","BUF","C","R",1995-11-06,18,2014,1,2,9,93.27,35.67,31.88,34.45,35.3,31.99,0.69,1.24,17.11,36.56,26.6,50.61,35.06,64.26,1.23,2.61,-0.55,-19.45,-24.01,-29.2,-1.38,4.02,96.6
"Sam Reinhart","SAM.REINHART","8477933","15-16","BUF","C","R",1995-11-06,19,2014,1,2,79,1330.02,58.5,56.93,56.62,57.25,59.66,3.33,2.36,34.98,26.46,47.25,36.19,62.73,46.85,3.26,2.21,0.97,8.52,11.05,15.88,1.06,9.51,91.09
"Sam Reinhart","SAM.REINHART","8477933","16-17","BUF","C","R",1995-11-06,20,2014,1,2,79,1360.02,60.48,57.55,57.64,56.85,61.35,3.78,2.47,37.19,27.44,50.87,37.39,65.97,50.06,3.63,2.29,1.31,9.75,13.48,15.9,1.34,10.15,91.01
"Sam Reinhart","SAM.REINHART","8477933","17-18","BUF","C","R",1995-11-06,21,2014,1,2,82,1402.32,55.03,58.27,58.73,58.87,56.91,3.42,2.8,37.15,26.6,51.98,36.53,66.56,46.51,3.25,2.46,0.63,10.55,15.45,20.05,0.79,9.21,89.48
"Sam Reinhart","SAM.REINHART","8477933","18-19","BUF","C","R",1995-11-06,22,2014,1,2,82,1554.53,56.54,56.76,57.15,56.88,56.4,3.89,2.99,39.52,30.11,53.47,40.09,67.3,51.03,3.57,2.76,0.9,9.41,13.38,16.27,0.81,9.85,90.06
"Sam Reinhart","SAM.REINHART","8477933","19-20","BUF","C","R",1995-11-06,23,2014,1,2,69,1423.22,55.22,55.57,56.76,57.91,51.89,3.67,2.98,34.19,27.34,48.88,37.24,62.65,45.53,3.04,2.82,0.69,6.85,11.64,17.12,0.22,10.73,89.11
"Sam Reinhart","SAM.REINHART","8477933","20-21","BUF","C","R",1995-11-06,24,2014,1,2,54,1055.1,46.41,53.93,54.63,53.96,53.56,3.24,3.74,32.27,27.57,44.94,37.32,56.46,48.18,3,2.6,-0.5,4.7,7.62,8.28,0.4,10.04,86.43
"Sam Reinhart","SAM.REINHART","8477933","21-22","FLA","C","R",1995-11-06,25,2014,1,2,50,870.03,68.25,60.11,61.08,61.28,65.05,5.57,2.59,40.25,26.71,53.47,34.07,69.31,43.8,4.36,2.34,2.98,13.54,19.4,25.51,2.02,13.84,90.3
"Sam Steel","SAM.STEEL","8479351","18-19","ANA","C","L",1998-02-03,20,2016,1,30,22,329.23,56.02,41.95,43.07,46.61,41.97,2.98,2.34,25.69,35.55,36.2,47.85,52.2,59.79,2.24,3.1,0.64,-9.86,-11.65,-7.59,-0.86,11.61,93.41
"Sam Steel","SAM.STEEL","8479351","19-20","ANA","C","L",1998-02-03,21,2016,1,30,65,1010.27,46.65,48.46,49.9,50.99,48.04,2.21,2.53,28.5,30.31,42.14,42.32,55.22,53.08,2.62,2.83,-0.32,-1.81,-0.18,2.14,-0.21,7.77,91.65
"Sam Steel","SAM.STEEL","8479351","20-21","ANA","C","L",1998-02-03,22,2016,1,30,42,609.72,36.11,45.86,48.84,50.42,47.67,1.9,3.35,25.13,29.67,38.02,39.82,52.59,51.72,2.53,2.78,-1.46,-4.53,-1.8,0.87,-0.25,7.54,88.7
"Sam Steel","SAM.STEEL","8479351","21-22","ANA","C","L",1998-02-03,23,2016,1,30,46,560.43,51.89,49.74,50.04,49.16,49.78,2.64,2.44,30.36,30.67,40.89,40.82,54.09,55.94,2.44,2.46,0.19,-0.31,0.07,-1.85,-0.02,8.68,92.03
"Sami Kapanen","SAMI.KAPANEN","8462114","07-08","PHI","R","L",1973-06-14,34,1995,4,87,74,985.73,25.75,38.99,40.19,39.61,38.17,0.91,2.62,21.52,33.67,30.35,45.18,40.87,62.31,1.55,2.51,-1.71,-12.15,-14.82,-21.44,-0.96,4.22,92.23
"Sami Lepisto","SAMI.LEPISTO","8471279","07-08","WSH","D","L",1984-10-17,22,2004,3,66,7,93.03,40.89,52.91,54.04,58.5,59.33,1.3,1.88,30.08,26.77,43.05,36.61,64.23,45.57,2.95,2.03,-0.58,3.31,6.44,18.66,0.93,4.33,92.97
"Sami Lepisto","SAMI.LEPISTO","8471279","08-09","WSH","D","L",1984-10-17,23,2004,3,66,7,137.25,56.67,61.86,60.08,61.82,59.58,3.34,2.56,35.7,22.02,48.91,32.5,67.12,41.45,3.33,2.26,0.79,13.69,16.41,25.67,1.07,9.37,88.38
"Sami Lepisto","SAMI.LEPISTO","8471279","09-10","ARI","D","L",1984-10-17,24,2004,3,66,66,1203.1,48.41,49.26,49.77,50.2,48.11,2.15,2.29,28.97,29.84,40.01,40.38,51.21,50.81,2.28,2.46,-0.14,-0.87,-0.37,0.4,-0.18,7.41,92.34
"Sami Lepisto","SAMI.LEPISTO","8471279","10-11","ARI/CBJ","D","L",1984-10-17,25,2004,3,66,70,1228.88,46.6,46.87,46.49,46.93,43.67,2.31,2.64,27.99,31.73,38.95,44.84,51.72,58.49,2.1,2.71,-0.34,-3.73,-5.89,-6.76,-0.61,8.25,91.66
"Sami Lepisto","SAMI.LEPISTO","8471279","11-12","CHI","D","L",1984-10-17,26,2004,3,66,26,274.7,59.75,48.79,47.79,49.85,48.58,2.86,1.93,30.81,32.33,38.83,42.43,54.47,54.81,2.31,2.44,0.93,-1.52,-3.6,-0.33,-0.14,9.29,94.04
"Sami Niku","SAMI.NIKU","8478915","17-18","WPG","D","L",1996-10-10,20,2015,7,198,1,15.22,53.24,49.96,52.59,49.16,39.67,12.61,11.08,47.19,47.27,52.12,46.99,62.25,64.38,2.88,4.38,1.54,-0.08,5.12,-2.13,-1.5,26.73,76.56
"Sami Niku","SAMI.NIKU","8478915","18-19","WPG","D","L",1996-10-10,21,2015,7,198,30,417.53,50.67,44.42,44.88,45.45,43.31,2.19,2.13,25.92,32.43,36.96,45.39,49.34,59.23,2.01,2.64,0.06,-6.51,-8.43,-9.89,-0.62,8.44,93.43
"Sami Niku","SAMI.NIKU","8478915","19-20","WPG","D","L",1996-10-10,22,2015,7,198,17,274.7,43.58,43.82,42.24,43.88,38.66,1.7,2.21,27.42,35.15,37.47,51.25,50.64,64.77,1.82,2.89,-0.5,-7.73,-13.78,-14.13,-1.07,6.21,93.72
"Sami Niku","SAMI.NIKU","8478915","20-21","WPG","D","L",1996-10-10,23,2015,7,198,6,77.8,27.01,37.72,35.31,37.93,36.25,1.45,3.92,24.07,39.75,32.17,58.96,42.63,69.76,1.98,3.49,-2.47,-15.68,-26.78,-27.13,-1.5,6.02,90.14
"Sami Niku","SAMI.NIKU","8478915","21-22","MTL","D","L",1996-10-10,24,2015,7,198,13,198.68,62.95,54.35,51.96,49.92,59.13,3.04,1.79,32.25,27.09,40.4,37.35,52.71,52.88,3.24,2.24,1.25,5.16,3.05,-0.18,1,9.42,93.4
"Sami Salo","SAMI.SALO","8465202","07-08","VAN","D","R",1974-09-02,33,1996,9,239,63,1489.85,54,49.62,49.79,48.92,50.76,2.56,2.18,28.24,28.67,39.75,40.08,49.78,51.97,2.7,2.61,0.38,-0.43,-0.33,-2.19,0.08,9.06,92.4
"Sami Salo","SAMI.SALO","8465202","08-09","VAN","D","R",1974-09-02,34,1996,9,239,59,1189.08,52.25,50.36,52.34,52.5,53.83,2.84,2.6,28.16,27.76,41.36,37.66,54.46,49.28,2.89,2.48,0.25,0.4,3.7,5.18,0.41,10.09,90.64
"Sami Salo","SAMI.SALO","8465202","09-10","VAN","D","R",1974-09-02,35,1996,9,239,68,1406.17,56.25,49.42,49.37,49.24,49.23,3.58,2.78,29.33,30.02,40.94,41.98,52.91,54.54,2.78,2.87,0.79,-0.69,-1.04,-1.64,-0.09,12.2,90.73
"Sami Salo","SAMI.SALO","8465202","10-11","VAN","D","R",1974-09-02,36,1996,9,239,27,549.25,52.31,45.56,47.23,48.02,42.22,2.5,2.28,28.41,33.95,41.16,45.99,54.03,58.49,2.42,3.31,0.22,-5.54,-4.83,-4.46,-0.89,8.81,93.28
"Sami Salo","SAMI.SALO","8465202","11-12","VAN","D","R",1974-09-02,37,1996,9,239,69,1410.9,56.53,52.64,54.88,55.52,53.56,3.08,2.37,32.35,29.1,45.47,37.38,61.42,49.2,2.86,2.48,0.71,3.25,8.08,12.22,0.38,9.52,91.86
"Sami Salo","SAMI.SALO","8465202","12-13","T.B","D","R",1974-09-02,38,1996,9,239,46,965.32,49.85,44.35,43.04,42.69,42.33,2.96,2.97,24.22,30.39,33.41,44.22,44.34,59.53,2.12,2.89,-0.02,-6.17,-10.8,-15.19,-0.77,12.21,90.21
"Sami Salo","SAMI.SALO","8465202","13-14","T.B","D","R",1974-09-02,39,1996,9,239,71,1291.5,54.23,50.91,50.69,49.63,51.16,3.07,2.59,29.32,28.27,41.54,40.41,52.9,53.69,2.64,2.52,0.48,1.05,1.13,-0.79,0.12,10.46,90.85
"Sami Vatanen","SAMI.VATANEN","8475222","12-13","ANA","D","R",1991-06-03,21,2009,4,106,8,126.55,87.36,58.7,58.28,56.59,58.33,3.38,0.49,32.4,22.79,46.01,32.94,62.32,47.81,2.81,2.01,2.89,9.61,13.07,14.51,0.8,10.42,97.86
"Sami Vatanen","SAMI.VATANEN","8475222","13-14","ANA","D","R",1991-06-03,22,2009,4,106,48,837.67,61.94,59.3,59.5,59.64,64.15,3.43,2.11,35.97,24.69,51.36,34.96,68.09,46.07,3.52,1.97,1.32,11.28,16.4,22.02,1.55,9.53,91.47
"Sami Vatanen","SAMI.VATANEN","8475222","14-15","ANA","D","R",1991-06-03,23,2009,4,106,67,1437.8,53.91,55.04,55.59,54.73,56.11,3.32,2.84,32.52,26.56,47.19,37.7,61.56,50.93,3.08,2.41,0.48,5.96,9.49,10.63,0.67,10.21,89.32
"Sami Vatanen","SAMI.VATANEN","8475222","15-16","ANA","D","R",1991-06-03,24,2009,4,106,71,1513.28,59.06,54.31,55.08,54.45,59.08,3.11,2.16,31.71,26.67,46.35,37.8,62.27,52.08,3.32,2.3,0.95,5.04,8.55,10.19,1.02,9.81,91.91
"Sami Vatanen","SAMI.VATANEN","8475222","16-17","ANA","D","R",1991-06-03,25,2009,4,106,71,1538.15,60.02,51.8,51.79,51.62,57.12,2.91,1.94,31.41,29.23,45.44,42.3,60.23,56.44,3.63,2.72,0.97,2.18,3.14,3.79,0.9,9.25,93.38
"Sami Vatanen","SAMI.VATANEN","8475222","17-18","ANA/N.J","D","R",1991-06-03,26,2009,4,106,72,1612.83,49.58,48.77,49,49.02,48.75,3.04,3.09,30.88,32.43,43.04,44.8,56.64,58.9,2.9,3.05,-0.05,-1.55,-1.76,-2.26,-0.15,9.85,90.46
"Sami Vatanen","SAMI.VATANEN","8475222","18-19","N.J","D","R",1991-06-03,27,2009,4,106,50,1086.42,41.36,50.34,48.75,48.54,49.13,2.54,3.61,31.14,30.72,41.53,43.66,53.41,56.62,2.7,2.8,-1.06,0.42,-2.13,-3.2,-0.1,8.17,88.27
"Sami Vatanen","SAMI.VATANEN","8475222","19-20","N.J","D","R",1991-06-03,28,2009,4,106,47,1022.27,46.94,51.95,51.29,50.94,51.52,2.87,3.24,31.52,29.16,43.32,41.15,56.79,54.69,3.03,2.85,-0.37,2.36,2.17,2.1,0.18,9.09,88.89
"Sami Vatanen","SAMI.VATANEN","8475222","20-21","DAL/N.J","D","R",1991-06-03,29,2009,4,106,39,663.38,42.52,47.22,47.23,47.68,42.49,2.25,3.04,27.22,30.43,38.75,43.3,50.89,55.83,2.1,2.84,-0.79,-3.21,-4.55,-4.94,-0.74,8.26,90.01
"Sammy Blais","SAMMY.BLAIS","8478104","17-18","STL","L","L",1996-06-17,21,2014,6,176,11,118.5,67.03,53.09,53.91,52.02,57.14,3.1,1.52,29.11,25.72,42.74,36.54,54.24,50.03,2.82,2.11,1.57,3.39,6.2,4.21,0.7,10.64,94.07
"Sammy Blais","SAMMY.BLAIS","8478104","18-19","STL","L","L",1996-06-17,22,2014,6,176,32,315.3,52.09,53.03,51.93,51.59,50.49,2.33,2.14,29.17,25.84,38.5,35.64,51.47,48.31,2.16,2.11,0.19,3.33,2.86,3.16,0.04,7.97,91.72
"Sammy Blais","SAMMY.BLAIS","8478104","19-20","STL","L","L",1996-06-17,23,2014,6,176,40,503.1,50.6,51.61,51.34,51.03,51.93,2.35,2.3,29.28,27.45,39.44,37.39,51.32,49.24,2.44,2.26,0.06,1.82,2.05,2.08,0.18,8.04,91.63
"Sammy Blais","SAMMY.BLAIS","8478104","20-21","STL","L","L",1996-06-17,24,2014,6,176,36,434.32,49.62,45.31,45.49,45.99,42.1,2.77,2.82,23.94,28.9,33.61,40.28,45.65,53.61,1.98,2.72,-0.04,-4.96,-6.67,-7.96,-0.74,11.58,90.26
"Sammy Blais","SAMMY.BLAIS","8478104","21-22","NYR","L","L",1996-06-17,25,2014,6,176,14,187.78,62.26,48.67,49.32,49.76,47.87,2.64,1.6,30.26,31.91,40.93,42.06,55.1,55.64,2.51,2.74,1.04,-1.66,-1.12,-0.54,-0.22,8.71,94.99
"Sampo Ranta","SAMPO.RANTA","8480846","21-22","COL","L","L",2000-05-31,21,2018,3,78,10,108.93,17.26,46.23,45.45,47.12,46.49,0.59,2.83,28.71,33.4,35,42,54.6,61.29,2.19,2.52,-2.24,-4.69,-7,-6.69,-0.33,2.05,91.54
"Samuel Fagemo","SAMUEL.FAGEMO","8481239","21-22","L.A","L","R",2000-03-14,21,2019,2,50,4,54.88,24.4,55.21,53.22,50.96,49.88,1.1,3.42,33.01,26.77,41.17,36.19,55.97,53.86,2.3,2.31,-2.32,6.23,4.99,2.11,-0.01,3.35,87.22
"Samuel Girard","SAMUEL.GIRARD","8479398","17-18","COL/NSH","D","L",1998-05-12,19,2016,2,47,73,1288.32,53.34,52.16,51.8,52.69,52.94,2.88,2.52,31.5,28.89,42.57,39.6,58.63,52.64,2.6,2.31,0.36,2.61,2.96,5.99,0.29,9.15,91.27
"Samuel Girard","SAMUEL.GIRARD","8479398","18-19","COL","D","L",1998-05-12,20,2016,2,47,82,1631.18,59.36,53.23,52.43,52.46,53.75,3.11,2.13,32.89,28.9,43.53,39.49,59.48,53.91,2.73,2.35,0.98,3.99,4.04,5.57,0.38,9.46,92.63
"Samuel Girard","SAMUEL.GIRARD","8479398","19-20","COL","D","L",1998-05-12,21,2016,2,47,70,1489.68,56.88,53.72,54.85,56.3,57.44,3.03,2.3,32.98,28.41,45.68,37.6,62.87,48.8,2.95,2.19,0.73,4.57,8.08,14.07,0.77,9.2,91.9
"Samuel Girard","SAMUEL.GIRARD","8479398","20-21","COL","D","L",1998-05-12,22,2016,2,47,48,1114.12,61.74,60.51,60.16,60.87,62.52,3.55,2.2,36,23.5,48.37,32.04,66.9,43,3.14,1.88,1.35,12.5,16.34,23.9,1.26,9.86,90.64
"Samuel Girard","SAMUEL.GIRARD","8479398","21-22","COL","D","L",1998-05-12,23,2016,2,47,51,1109.13,56.11,53.34,53.32,54.63,51.05,3.44,2.7,34.39,30.08,46.13,40.39,63.95,53.11,2.63,2.52,0.75,4.31,5.74,10.85,0.11,10.02,91.04
"Samuel Henley","SAMUEL.HENLEY","8476511","16-17","COL","R","L",1993-07-25,23,2011,NA,NA,1,5.3,100,35.81,35.48,34.95,35.48,10.64,0,40.87,73.25,40.53,73.7,39.96,74.38,1.25,2.26,10.64,-32.38,-33.17,-34.42,-1.02,26.04,100
"Samuel Morin","SAMUEL.MORIN","8477502","16-17","PHI","D","L",1995-07-12,21,2013,1,11,1,17.78,0,65.45,62.96,65.3,50.42,0,0,24.3,12.82,38.37,22.58,48.76,25.92,2.02,1.99,0,11.47,15.79,22.85,0.03,0,100
"Samuel Morin","SAMUEL.MORIN","8477502","17-18","PHI","D","L",1995-07-12,22,2013,1,11,2,31.62,47.73,57.26,57.87,52.28,45.96,3.59,3.93,36.28,27.08,49.81,36.26,59.09,53.93,2.81,3.3,-0.34,9.2,13.55,5.16,-0.49,9.88,85.49
"Samuel Morin","SAMUEL.MORIN","8477502","18-19","PHI","D","L",1995-07-12,23,2013,1,11,5,61.85,18.8,46.98,41.24,40.69,31.38,0.91,3.94,27.96,31.55,35.22,50.19,47.26,68.88,1.66,3.63,-3.03,-3.59,-14.97,-21.61,-1.97,3.26,87.52
"Samuel Morin","SAMUEL.MORIN","8477502","19-20","PHI","D","L",1995-07-12,24,2013,1,11,1,12.53,0,31.89,31.4,39.89,12.65,0,4.74,26.86,57.37,35.77,78.15,56.74,85.52,1.96,13.55,-4.74,-30.5,-42.38,-28.78,-11.59,0,91.74
"Samuel Morin","SAMUEL.MORIN","8477502","20-21","PHI","D/L","L",1995-07-12,25,2013,1,11,20,203.83,20.75,49.05,46.44,46.49,41.3,0.87,3.34,25.56,26.55,34.7,40.02,45.19,52.02,1.45,2.05,-2.46,-0.99,-5.32,-6.83,-0.61,3.42,87.43
"Samuel Pahlsson","SAMUEL.PAHLSSON","8465192","07-08","ANA","C","L",1977-12-17,29,1996,7,176,56,1051.37,32.82,36.95,38.09,39.18,32.73,1.29,2.64,19.93,34.01,28.07,45.62,35.07,54.44,1.52,3.12,-1.35,-14.08,-17.56,-19.37,-1.6,6.48,92.23
"Samuel Pahlsson","SAMUEL.PAHLSSON","8465192","08-09","ANA/CHI","C","L",1977-12-17,30,1996,7,176,65,1188.82,31.92,36.83,36.62,37.19,32.94,1.7,3.64,21.73,37.27,29.48,51.02,35.83,60.51,1.88,3.83,-1.93,-15.54,-21.54,-24.68,-1.95,7.85,90.24
"Samuel Pahlsson","SAMUEL.PAHLSSON","8465192","09-10","CBJ","C","L",1977-12-17,31,1996,7,176,78,1271.47,33.01,39.98,39.01,38.49,34.59,1.4,2.85,21.86,32.82,28.93,45.23,37.01,59.14,1.52,2.88,-1.44,-10.96,-16.3,-22.13,-1.36,6.42,91.32
"Samuel Pahlsson","SAMUEL.PAHLSSON","8465192","10-11","CBJ","C","L",1977-12-17,32,1996,7,176,82,1257.12,29.58,39.19,39.12,37.96,36.36,1.32,3.13,21.81,33.84,29.79,46.36,38.05,62.2,1.7,2.97,-1.82,-12.03,-16.57,-24.15,-1.28,6.03,90.75
"Samuel Pahlsson","SAMUEL.PAHLSSON","8465192","11-12","CBJ/VAN","C","L",1977-12-17,33,1996,7,176,80,1181.88,35.21,40.19,41.4,40.81,38.02,1.56,2.88,22.13,32.93,30.31,42.9,40.59,58.86,1.59,2.6,-1.31,-10.8,-12.59,-18.28,-1,7.07,91.26
"Sandis Ozolinsh","SANDIS.OZOLINSH","8458544","07-08","S.J","D","L",1972-08-03,35,1991,2,30,39,660.15,57.32,61.73,60.89,60.74,63.59,3.44,2.56,34.37,21.31,46.77,30.04,61.68,39.86,3.56,2.04,0.88,13.06,16.73,21.82,1.52,10,88
"Santeri Hatakka","SANTERI.HATAKKA","8481701","21-22","S.J","D","L",2001-01-15,20,2019,6,184,7,91.8,33.6,43.2,44.62,42.67,43.38,1.93,3.81,27.37,35.99,43.02,53.39,52.99,71.19,2.46,3.22,-1.88,-8.62,-10.37,-18.2,-0.75,7.05,89.41
"Scott Glennie","SCOTT.GLENNIE","8475173","11-12","DAL","R","R",1991-02-22,20,2009,1,8,1,9.58,0,63.86,60.36,70.44,27.27,0,0,22.8,12.9,39.96,26.24,62.38,26.18,0.75,2,0,9.9,13.72,36.2,-1.25,0,100
"Scott Gomez","SCOTT.GOMEZ","8467351","07-08","NYR","C","L",1979-12-23,27,1998,1,27,81,1611.32,63.21,62.24,62.79,62.62,60.67,3.54,2.06,38.9,23.6,54.27,32.16,70.43,42.04,3.75,2.43,1.48,15.3,22.11,28.39,1.32,9.11,91.26
"Scott Gomez","SCOTT.GOMEZ","8467351","08-09","NYR","C","L",1979-12-23,28,1998,1,27,77,1621.35,55.2,59.2,59.58,60.74,58.05,2.84,2.31,38.75,26.7,53.85,36.54,72.27,46.72,3.92,2.83,0.54,12.05,17.31,25.55,1.09,7.34,91.36
"Scott Gomez","SCOTT.GOMEZ","8467351","09-10","MTL","C","L",1979-12-23,29,1998,1,27,78,1554.95,54.24,52.21,51.79,51.74,52.93,3,2.53,33.96,31.09,46.13,42.94,62.01,57.85,3.33,2.96,0.47,2.87,3.19,4.17,0.37,8.83,91.86
"Scott Gomez","SCOTT.GOMEZ","8467351","10-11","MTL","C","L",1979-12-23,30,1998,1,27,80,1485.08,52.7,56.65,56.45,56.12,55.39,2.45,2.2,37,28.32,51.07,39.41,68.4,53.49,3.17,2.55,0.25,8.68,11.67,14.91,0.62,6.63,92.22
"Scott Gomez","SCOTT.GOMEZ","8467351","11-12","MTL","C","L",1979-12-23,31,1998,1,27,38,537.08,45.82,55.34,56.7,56.89,58.45,2.16,2.55,31.42,25.35,45.45,34.71,64.24,48.68,2.62,1.86,-0.39,6.06,10.74,15.56,0.76,6.87,89.93
"Scott Gomez","SCOTT.GOMEZ","8467351","12-13","S.J","C","L",1979-12-23,32,1998,1,27,39,527.82,48.48,54.7,57.36,58.05,57.7,2.22,2.36,33.43,27.69,48.51,36.05,67.69,48.91,2.83,2.07,-0.14,5.75,12.45,18.78,0.75,6.65,91.46
"Scott Gomez","SCOTT.GOMEZ","8467351","13-14","FLA","C","L",1979-12-23,33,1998,1,27,46,604.07,39.87,49.16,49.36,48.92,46.43,1.79,2.7,28.45,29.43,39.09,40.1,49.06,51.22,2.18,2.51,-0.91,-0.98,-1.01,-2.16,-0.33,6.29,90.83
"Scott Gomez","SCOTT.GOMEZ","8467351","14-15","N.J","C","L",1979-12-23,34,1998,1,27,58,957.77,54.27,50.81,51.57,50.94,52.46,2.97,2.5,29.35,28.41,40.13,37.69,52.95,51,2.82,2.55,0.47,0.93,2.44,1.95,0.26,10.1,91.21
"Scott Gomez","SCOTT.GOMEZ","8467351","15-16","OTT/STL","C","L",1979-12-23,35,1998,1,27,34,385.46,46.96,47.78,47.88,48.22,44.89,2.11,2.39,30.97,33.85,40.94,44.56,52.42,56.29,2.4,2.95,-0.27,-2.88,-3.63,-3.86,-0.55,6.82,92.95
