"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Willie Mitchell","WILLIE.MITCHELL","8465185","14-15","FLA","D","L",1977-04-23,37,1996,8,199,66,1430.8,1183.5,7.4,211.5,1.6,4,-0.1,1.4,2,-0.7,1.6,5.4,1.2,8.2,1.6,3
"Willie Mitchell","WILLIE.MITCHELL","8465185","15-16","FLA","D","L",1977-04-23,38,1996,8,199,46,916.6,747.8,5.1,144.3,-0.5,-1.9,0,0.4,0.3,0.1,-0.6,-1.5,0.4,-1.7,-0.3,-0.6
"Wojtek Wolski","WOJTEK.WOLSKI","8471234","07-08","COL","L","L",1986-02-24,21,2004,1,21,77,1226.5,1007.6,156.8,45.7,7.9,-0.9,-0.4,-0.5,2.7,-0.7,7.6,-1.4,2,8.2,1.5,2.8
"Wojtek Wolski","WOJTEK.WOLSKI","8471234","08-09","COL","L","L",1986-02-24,22,2004,1,21,78,1434.4,1051.5,203.7,149.8,5.6,0.1,-0.4,1.7,2.2,-1.6,5.3,1.8,0.5,7.6,1.4,2.7
"Wojtek Wolski","WOJTEK.WOLSKI","8471234","09-10","ARI/COL","L","L",1986-02-24,23,2004,1,21,80,1499,1169,254.7,51,10.6,0.4,-0.4,1,2,-0.3,10.2,1.4,1.7,13.3,2.4,4.6
"Wojtek Wolski","WOJTEK.WOLSKI","8471234","10-11","ARI/NYR","L","L",1986-02-24,24,2004,1,21,73,1064.4,902.6,151.5,0.4,3.6,0.2,-1.9,0,1.6,-0.7,1.7,0.2,0.9,2.8,0.5,1
"Wojtek Wolski","WOJTEK.WOLSKI","8471234","11-12","FLA/NYR","L","L",1986-02-24,25,2004,1,21,31,426.6,378.4,45.9,0,1.1,-2.1,0.6,0,0.9,-0.1,1.7,-2.1,0.9,0.5,0.1,0.2
"Wojtek Wolski","WOJTEK.WOLSKI","8471234","12-13","WSH","L","L",1986-02-24,26,2004,1,21,27,360.4,328.3,30.8,0,1.7,2,-0.9,0,0.3,-0.7,0.7,2,-0.4,2.3,0.4,0.8
"Wyatt Kalynuk","WYATT.KALYNUK","8480293","20-21","CHI","D","L",1997-04-14,23,2017,7,196,21,341.1,307.3,23,6.2,1.8,-4,-0.2,0,0.3,-0.3,1.6,-4,0,-2.4,-0.4,-0.8
"Wyatt Kalynuk","WYATT.KALYNUK","8480293","21-22","CHI","D","L",1997-04-14,24,2017,7,196,5,60,58.4,0,1.4,-0.6,-0.5,0,0,-0.1,-0.1,-0.6,-0.5,-0.1,-1.2,-0.2,-0.4
"Wyatt Smith","WYATT.SMITH","8466357","07-08","COL","C","L",1977-02-13,30,1997,9,233,25,291,226.2,2.9,58.4,-2.4,1.7,0,0.4,0.2,-0.3,-2.4,2.2,-0.1,-0.3,-0.1,-0.1
"Xavier Ouellet","XAVIER.OUELLET","8476443","13-14","DET","D","L",1993-07-29,20,2011,2,48,4,58.3,53.9,0.3,4,-1.2,0.2,0,0,0,-0.1,-1.2,0.2,-0.1,-1,-0.2,-0.4
"Xavier Ouellet","XAVIER.OUELLET","8476443","14-15","DET","D","L",1993-07-29,21,2011,2,48,21,344.2,327,2.7,11.8,2.2,2.6,0,-0.1,0.6,-0.2,2.2,2.5,0.4,5.2,1,1.9
"Xavier Ouellet","XAVIER.OUELLET","8476443","15-16","DET","D","L",1993-07-29,22,2011,2,48,5,81.2,75.1,0,5.7,-0.3,-0.7,0,0,0,-0.1,-0.3,-0.7,-0.1,-1.1,-0.2,-0.4
"Xavier Ouellet","XAVIER.OUELLET","8476443","16-17","DET","D","L",1993-07-29,23,2011,2,48,66,1185.7,1045.4,6.3,125.6,3.3,0.5,-0.1,-2.4,0.4,-0.1,3.2,-1.9,0.3,1.7,0.3,0.6
"Xavier Ouellet","XAVIER.OUELLET","8476443","17-18","DET","D","L",1993-07-29,24,2011,2,48,45,623.6,563.2,1.3,56,0.4,-0.8,0,-0.2,0.8,-0.3,0.4,-1,0.5,0,0,0
"Xavier Ouellet","XAVIER.OUELLET","8476443","18-19","MTL","D","L",1993-07-29,25,2011,2,48,19,323.2,294.8,1.4,25.5,-2.9,2.5,0,-0.2,0,0.1,-2.9,2.3,0.1,-0.6,-0.1,-0.2
"Xavier Ouellet","XAVIER.OUELLET","8476443","19-20","MTL","D","L",1993-07-29,26,2011,2,48,12,166.7,153.2,0.7,11.2,0.5,0.7,0,0.1,0,0,0.5,0.8,0,1.3,0.2,0.4
"Xavier Ouellet","XAVIER.OUELLET","8476443","20-21","MTL","D","L",1993-07-29,27,2011,2,48,6,86.4,82.8,1,2.6,-1.6,-0.2,0,0,0.2,-0.1,-1.6,-0.2,0.1,-1.6,-0.3,-0.5
"Yakov Trenin","YAKOV.TRENIN","8478508","19-20","NSH","C","L",1997-01-13,22,2015,2,55,21,204.4,202,0.4,0.3,1.3,1.7,0,0,0.1,-0.1,1.3,1.7,0,3.1,0.5,1.1
"Yakov Trenin","YAKOV.TRENIN","8478508","20-21","NSH","C","L",1997-01-13,23,2015,2,55,45,519.8,500.8,7.9,6.3,1.5,2,-0.2,0,-0.5,-0.7,1.4,2,-1.2,2.1,0.4,0.7
"Yakov Trenin","YAKOV.TRENIN","8478508","21-22","NSH","C","L",1997-01-13,24,2015,2,55,51,735.3,627.4,13,78.2,2,-1.3,0,0.6,0.1,0.2,2,-0.7,0.3,1.6,0.3,0.5
"Yan Stastny","YAN.STASTNY","8470223","07-08","STL","C","L",1982-09-30,24,2002,8,259,12,131.8,102.8,2.6,25.2,0.1,0.7,0,-0.2,-0.1,-0.2,0,0.5,-0.3,0.2,0,0.1
"Yan Stastny","YAN.STASTNY","8470223","08-09","STL","C","L",1982-09-30,25,2002,8,259,34,433.4,337.1,6.1,86.2,0.4,-2.3,-0.1,-1.8,0.7,-0.2,0.3,-4,0.5,-3.3,-0.6,-1.1
"Yan Stastny","YAN.STASTNY","8470223","09-10","STL","C","L",1982-09-30,26,2002,8,259,4,38,35.6,0.2,2.2,0.1,0.1,0,0,0.1,-0.1,0.1,0,0,0.1,0,0
"Yanic Perreault","YANIC.PERREAULT","8458561","07-08","CHI","C","L",1971-04-04,36,1991,3,47,52,591.8,507,42.8,37,0.5,0.1,-0.1,0.9,-0.6,-1.3,0.3,1,-2,-0.6,-0.1,-0.2
"Yann Sauve","YANN.SAUVE","8474601","10-11","VAN","D","L",1990-02-18,20,2008,2,41,5,65,63,0.2,1.7,-0.2,-0.2,0,0,0.2,-0.1,-0.2,-0.2,0.1,-0.3,-0.1,-0.1
"Yann Sauve","YANN.SAUVE","8474601","13-14","VAN","D","L",1990-02-18,23,2008,2,41,3,36.8,36.6,0,0,-0.4,0,0,0,0.1,0,-0.4,0,0,-0.4,-0.1,-0.1
"Yanni Gourde","YANNI.GOURDE","8476826","15-16","T.B","C","L",1991-12-15,23,2010,NA,NA,2,14.6,14.6,0,0,0.1,0,0,0,-0.1,0,0.1,0,-0.2,0,0,0
"Yanni Gourde","YANNI.GOURDE","8476826","16-17","T.B","C","L",1991-12-15,24,2010,NA,NA,20,307.4,258.3,16.1,27.4,0.3,1.7,-0.3,0.4,0.3,0.1,-0.1,2.1,0.5,2.4,0.5,0.9
"Yanni Gourde","YANNI.GOURDE","8476826","17-18","T.B","C","L",1991-12-15,25,2010,NA,NA,82,1325,1066.6,149.8,87.3,11.9,1.4,2.2,1.4,-0.2,0.8,14,2.8,0.6,17.4,3.4,6.5
"Yanni Gourde","YANNI.GOURDE","8476826","18-19","T.B","C","L",1991-12-15,26,2010,NA,NA,80,1267.1,1000,113.4,138.1,7.1,3.2,2.6,0.2,1,0.3,9.7,3.4,1.3,14.4,2.7,5
"Yanni Gourde","YANNI.GOURDE","8476826","19-20","T.B","C","L",1991-12-15,27,2010,NA,NA,70,984.4,816.3,51,99.7,1,1.3,1.5,0.9,-0.7,-0.4,2.5,2.2,-1.1,3.6,0.6,1.2
"Yanni Gourde","YANNI.GOURDE","8476826","20-21","T.B","C","L",1991-12-15,28,2010,NA,NA,56,955.8,746.2,100.1,82.2,5.3,1.3,0.3,1,0.6,-0.4,5.6,2.2,0.2,8,1.4,2.7
"Yanni Gourde","YANNI.GOURDE","8476826","21-22","SEA","C","L",1991-12-15,29,2010,NA,NA,47,879.5,683,93.1,66.6,2.6,0.6,-1.5,0,1.1,0.4,1.1,0.6,1.5,3.1,0.6,1
"Yannick Weber","YANNICK.WEBER","8474134","08-09","MTL","D","R",1988-09-23,19,2007,3,73,3,45.3,29.3,16,0,-0.3,0.1,-0.4,0,0,-0.1,-0.7,0.1,-0.1,-0.6,-0.1,-0.2
"Yannick Weber","YANNICK.WEBER","8474134","09-10","MTL","D","R",1988-09-23,20,2007,3,73,5,69.4,65,3.9,0,-0.5,-0.7,0,0,-0.1,-0.1,-0.5,-0.7,-0.1,-1.3,-0.2,-0.5
"Yannick Weber","YANNICK.WEBER","8474134","10-11","MTL","D","R",1988-09-23,21,2007,3,73,41,678.9,555.5,76.3,43.4,-0.6,-2.5,1.4,-0.7,0.8,0,0.8,-3.3,0.8,-1.7,-0.3,-0.6
"Yannick Weber","YANNICK.WEBER","8474134","11-12","MTL","D","R",1988-09-23,22,2007,3,73,60,937.1,707.8,167,52.4,-0.7,-1.6,-0.2,-0.1,0.1,-0.3,-1,-1.6,-0.3,-2.9,-0.5,-0.9
"Yannick Weber","YANNICK.WEBER","8474134","12-13","MTL","D","R",1988-09-23,23,2007,3,73,6,82.5,70.5,10.1,1.9,-1.3,0.4,0.3,0,0,0.2,-1,0.4,0.3,-0.4,-0.1,-0.1
"Yannick Weber","YANNICK.WEBER","8474134","13-14","VAN","D","R",1988-09-23,24,2007,3,73,49,583.9,492.8,76.7,11.7,0.1,-0.8,0.6,-0.4,-0.6,-0.1,0.7,-1.3,-0.7,-1.2,-0.2,-0.4
"Yannick Weber","YANNICK.WEBER","8474134","14-15","VAN","D","R",1988-09-23,25,2007,3,73,65,1117.2,967.4,94,42,2.7,0.8,2.3,0.5,-0.2,-0.4,5.1,1.3,-0.6,5.8,1.1,2.1
"Yannick Weber","YANNICK.WEBER","8474134","15-16","VAN","D","R",1988-09-23,26,2007,3,73,45,847.2,697.1,99.3,36,0.1,0.5,1.6,0,-0.3,-0.7,1.7,0.5,-1,1.3,0.2,0.5
"Yannick Weber","YANNICK.WEBER","8474134","16-17","NSH","D","R",1988-09-23,27,2007,3,73,73,870.1,842.3,12,12.6,2.5,-1.2,-0.3,0.1,0,-0.3,2.2,-1.1,-0.2,0.9,0.2,0.3
"Yannick Weber","YANNICK.WEBER","8474134","17-18","NSH","D","R",1988-09-23,28,2007,3,73,47,566.7,559,0.5,5.3,-3.3,1,0,0.1,-0.3,-0.1,-3.3,1.1,-0.3,-2.5,-0.5,-0.9
"Yannick Weber","YANNICK.WEBER","8474134","18-19","NSH","D","R",1988-09-23,29,2007,3,73,62,738.5,708.4,4,21.9,1.1,-0.2,-0.1,-0.1,0.2,-0.3,1,-0.3,-0.1,0.6,0.1,0.2
"Yannick Weber","YANNICK.WEBER","8474134","19-20","NSH","D","R",1988-09-23,30,2007,3,73,41,574.5,556.3,3.7,10.3,-1.9,-0.8,0,0.1,-0.3,0.8,-2,-0.7,0.5,-2.2,-0.4,-0.8
"Yannick Weber","YANNICK.WEBER","8474134","20-21","PIT","D","R",1988-09-23,31,2007,3,73,2,22.6,20.3,0.1,1.9,-0.1,0,0,0,0,0,-0.1,0,0,-0.1,0,0
"Yegor Chinakhov","YEGOR.CHINAKHOV","8482475","21-22","CBJ","R","L",2001-02-01,20,2020,1,21,43,548.4,489.4,52.6,1.1,-1,-2.6,0.7,0,-0.1,0.4,-0.3,-2.6,0.3,-2.6,-0.5,-0.9
"Yegor Sharangovich","YEGOR.SHARANGOVICH","8481068","20-21","N.J","C","L",1998-06-06,22,2018,5,141,54,907.6,731,53,95.2,4,-2.1,-0.1,-1,1.6,0.8,3.9,-3.1,2.4,3.2,0.6,1.1
"Yegor Sharangovich","YEGOR.SHARANGOVICH","8481068","21-22","N.J","C","L",1998-06-06,23,2018,5,141,47,730.2,632.2,49,32.2,5.8,-0.4,-0.4,-0.8,1,-0.4,5.4,-1.2,0.7,4.8,0.9,1.6
"Yohann Auvitu","YOHANN.AUVITU","8479483","16-17","N.J","D","L",1989-07-27,27,2007,NA,NA,25,390.1,335.4,51.5,0,1.2,0,-1.5,0,0.7,-0.4,-0.3,0,0.3,0,0,0
"Yohann Auvitu","YOHANN.AUVITU","8479483","17-18","EDM","D","L",1989-07-27,28,2007,NA,NA,33,447.3,427.2,14.2,1.7,7.5,-1.4,-0.4,0,0.4,-0.1,7.1,-1.4,0.4,6,1.2,2.3
"Zac Dalpe","ZAC.DALPE","8474610","10-11","CAR","C","R",1989-11-01,20,2008,2,45,14,114.8,113.2,0.9,0.7,1.9,-0.5,0,0,0.3,-0.1,1.9,-0.5,0.2,1.6,0.3,0.6
"Zac Dalpe","ZAC.DALPE","8474610","11-12","CAR","C","R",1989-11-01,21,2008,2,45,16,153.3,137.2,15.2,0.3,0.3,-0.6,-0.1,0,0,-0.3,0.2,-0.7,-0.3,-0.8,-0.1,-0.2
"Zac Dalpe","ZAC.DALPE","8474610","12-13","CAR","C","R",1989-11-01,22,2008,2,45,10,123,112.8,8.7,0,-0.5,-1.1,-0.2,0,0.3,0.1,-0.7,-1.1,0.4,-1.3,-0.2,-0.5
"Zac Dalpe","ZAC.DALPE","8474610","13-14","VAN","C","R",1989-11-01,23,2008,2,45,55,392.1,374.5,13.4,1.4,-2.5,-2.1,0.7,0,0.7,0,-1.9,-2.1,0.6,-3.4,-0.6,-1.2
"Zac Dalpe","ZAC.DALPE","8474610","14-15","BUF","C","R",1989-11-01,24,2008,2,45,21,194.8,193.4,0.5,0,-0.2,0.6,0,0,0.1,-0.1,-0.2,0.6,0.1,0.4,0.1,0.2
"Zac Dalpe","ZAC.DALPE","8474610","15-16","MIN","C","R",1989-11-01,25,2008,2,45,2,20.5,16.1,0.6,0.6,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0
"Zac Dalpe","ZAC.DALPE","8474610","16-17","MIN","C","R",1989-11-01,26,2008,2,45,9,77,76.8,0.1,0,1.2,-0.4,0,0,0,-0.2,1.2,-0.4,-0.2,0.6,0.1,0.2
"Zac Dalpe","ZAC.DALPE","8474610","17-18","CBJ","C","R",1989-11-01,27,2008,2,45,12,89.3,86.3,2.9,0,-1.2,0.6,0,0,-0.1,-0.2,-1.2,0.6,-0.3,-1,-0.2,-0.4
"Zac Dalpe","ZAC.DALPE","8474610","18-19","CBJ","C","R",1989-11-01,28,2008,2,45,1,9,9,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0
"Zac Dalpe","ZAC.DALPE","8474610","20-21","CBJ","C","R",1989-11-01,30,2008,2,45,12,127.5,114.1,0.1,11.5,-0.3,-0.3,0,0.2,0.3,-0.1,-0.3,-0.1,0.2,-0.1,0,0
"Zac Dalpe","ZAC.DALPE","8474610","21-22","FLA","C","R",1989-11-01,31,2008,2,45,1,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zac Jones","ZAC.JONES","8481708","20-21","NYR","D","L",2000-10-18,19,2019,3,68,10,149.8,137.6,8.6,2.2,-0.4,-0.4,0.1,0,0.1,-0.1,-0.2,-0.4,0,-0.7,-0.1,-0.2
"Zac Jones","ZAC.JONES","8481708","21-22","NYR","D","L",2000-10-18,20,2019,3,68,11,159.1,149.8,8.9,0.1,-1.5,0.3,0,0,0.3,-0.2,-1.5,0.3,0.2,-1.1,-0.2,-0.4
"Zac Rinaldo","ZAC.RINALDO","8474736","11-12","PHI","C","L",1990-06-15,21,2008,6,178,66,493.6,488.1,4.1,0.3,1.3,-1,0,0,-3.6,2.5,1.3,-1,-1.1,-0.8,-0.1,-0.3
"Zac Rinaldo","ZAC.RINALDO","8474736","12-13","PHI","C","L",1990-06-15,22,2008,6,178,32,268.1,265.5,1.3,0.5,-2.5,-0.3,0,0,-0.8,2.4,-2.4,-0.3,1.7,-1.1,-0.2,-0.4
"Zac Rinaldo","ZAC.RINALDO","8474736","13-14","PHI","C","L",1990-06-15,23,2008,6,178,67,515.7,478.7,3.1,30.1,-3.1,-1.6,0,-1.2,-3.1,1.3,-3.1,-2.9,-1.8,-7.7,-1.5,-2.7
"Zac Rinaldo","ZAC.RINALDO","8474736","14-15","PHI","C","L",1990-06-15,24,2008,6,178,58,517.2,495.5,4.2,15.8,-1.7,-1.2,0,0,-2.2,1.1,-1.7,-1.2,-1.1,-4,-0.8,-1.5
"Zac Rinaldo","ZAC.RINALDO","8474736","15-16","BOS","C","L",1990-06-15,25,2008,6,178,52,431.4,418.3,1.4,9.3,-0.6,-0.2,0,0.1,-1,-0.2,-0.6,-0.1,-1.2,-1.9,-0.4,-0.7
"Zac Rinaldo","ZAC.RINALDO","8474736","17-18","ARI","C","L",1990-06-15,27,2008,6,178,53,598,553.1,1.4,38.8,1.1,-1.1,0,-0.5,0.1,0.4,1.1,-1.6,0.5,-0.1,0,0
"Zac Rinaldo","ZAC.RINALDO","8474736","18-19","NSH","C","L",1990-06-15,28,2008,6,178,23,163.9,162.7,0.1,0,-0.6,1,0,0,-0.3,0,-0.6,1,-0.3,0,0,0
"Zac Rinaldo","ZAC.RINALDO","8474736","19-20","CGY","C","L",1990-06-15,29,2008,6,178,19,157.1,154.4,0.7,0,1.4,-0.7,0,0,-0.9,0.3,1.4,-0.7,-0.6,0.2,0,0.1
"Zac Rinaldo","ZAC.RINALDO","8474736","20-21","CGY","C","L",1990-06-15,30,2008,6,178,4,23.4,22.5,0.1,0,-0.2,0,0,0,0.1,0,-0.2,0,0,-0.2,0,-0.1
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","17-18","PIT","C","L",1994-08-10,23,2012,NA,NA,16,182,158.9,7.9,13.6,0.8,-0.3,0.1,0.5,0.2,-0.1,0.9,0.1,0.1,1.1,0.2,0.4
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","18-19","PIT","C","L",1994-08-10,24,2012,NA,NA,43,587.2,494.2,5.1,79.3,3.3,3.2,0,-1.5,-0.1,0,3.2,1.7,-0.2,4.8,0.9,1.7
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","19-20","PIT","C","L",1994-08-10,25,2012,NA,NA,57,821.5,687.9,30,90.2,0.2,6.1,-1.2,-0.5,0,-1.2,-0.9,5.6,-1.2,3.5,0.6,1.2
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","20-21","PIT","C","L",1994-08-10,26,2012,NA,NA,45,657.5,561,2.4,82.3,-0.3,2.5,0,-0.4,0.9,-1.1,-0.3,2.1,-0.3,1.5,0.3,0.5
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","21-22","PIT","C/L","L",1994-08-10,27,2012,NA,NA,47,605.8,527.1,2.5,68.2,0.5,2,0,-0.1,0.2,-0.7,0.5,1.9,-0.5,1.8,0.3,0.6
"Zach Bogosian","ZACH.BOGOSIAN","8474567","08-09","ATL","D","R",1990-07-15,18,2008,1,3,47,851.1,721.7,52.5,69.5,9.9,-3.5,2.5,0.3,-0.3,1.6,12.3,-3.2,1.3,10.5,1.9,3.6
"Zach Bogosian","ZACH.BOGOSIAN","8474567","09-10","ATL","D","R",1990-07-15,19,2008,1,3,81,1734.2,1405.6,134.4,174.3,-3.8,-3.7,-1,-1.2,1,0,-4.8,-4.9,1,-8.7,-1.6,-3
"Zach Bogosian","ZACH.BOGOSIAN","8474567","10-11","ATL","D","R",1990-07-15,20,2008,1,3,71,1590.6,1288.5,140.4,142.9,-5.5,-3.9,1.3,-1.6,2,-0.7,-4.3,-5.6,1.4,-8.5,-1.5,-2.9
"Zach Bogosian","ZACH.BOGOSIAN","8474567","11-12","WPG","D","R",1990-07-15,21,2008,1,3,65,1515.6,1142.6,159,195.6,1.4,-2.6,1.5,-2.1,0.1,-0.6,2.9,-4.7,-0.6,-2.4,-0.4,-0.8
"Zach Bogosian","ZACH.BOGOSIAN","8474567","12-13","WPG","D","R",1990-07-15,22,2008,1,3,33,763.1,626.8,57.2,65.8,1.8,0.2,0.2,-0.7,1.1,-0.6,1.9,-0.6,0.5,1.9,0.3,0.6
"Zach Bogosian","ZACH.BOGOSIAN","8474567","13-14","WPG","D","R",1990-07-15,23,2008,1,3,55,1259.9,1037.3,88.2,121.1,3,-3.8,-0.4,-1.1,0.1,-0.7,2.6,-5,-0.5,-2.9,-0.6,-1
"Zach Bogosian","ZACH.BOGOSIAN","8474567","14-15","BUF/WPG","D","R",1990-07-15,24,2008,1,3,62,1468.6,1189.2,96.9,155.1,0.7,3.4,-1.6,-0.6,-1.5,0.3,-0.9,2.9,-1.1,0.9,0.2,0.3
"Zach Bogosian","ZACH.BOGOSIAN","8474567","15-16","BUF","D","R",1990-07-15,25,2008,1,3,64,1430.2,1214.2,94.6,89.4,5.3,-3.4,0.4,0.2,1.3,-0.3,5.7,-3.1,1,3.5,0.7,1.3
"Zach Bogosian","ZACH.BOGOSIAN","8474567","16-17","BUF","D","R",1990-07-15,26,2008,1,3,56,1124.9,1010.7,6.1,96.4,-0.1,-0.8,0.1,-0.9,0.4,-0.4,0,-1.7,0,-1.7,-0.3,-0.6
"Zach Bogosian","ZACH.BOGOSIAN","8474567","17-18","BUF","D","R",1990-07-15,27,2008,1,3,18,344.8,307,14.8,19.1,-3.6,2.3,-0.4,0.4,0,-0.3,-4,2.6,-0.4,-1.8,-0.3,-0.7
"Zach Bogosian","ZACH.BOGOSIAN","8474567","18-19","BUF","D","R",1990-07-15,28,2008,1,3,65,1405.7,1185.6,15.1,178.3,3.3,-0.6,0.1,-0.2,0.5,-0.9,3.4,-0.7,-0.4,2.2,0.4,0.8
"Zach Bogosian","ZACH.BOGOSIAN","8474567","19-20","BUF/T.B","D","R",1990-07-15,29,2008,1,3,27,447.5,380.8,2.6,59.5,1.3,-0.6,0,0.5,-0.1,-0.1,1.3,-0.1,-0.1,1.1,0.2,0.4
"Zach Bogosian","ZACH.BOGOSIAN","8474567","20-21","TOR","D","R",1990-07-15,30,2008,1,3,45,654.2,578.9,2.8,62.8,2.1,0.7,0,-0.7,-0.9,-0.2,2.1,-0.1,-1.1,0.9,0.2,0.3
"Zach Bogosian","ZACH.BOGOSIAN","8474567","21-22","T.B","D","R",1990-07-15,31,2008,1,3,23,400.6,383.8,1.1,12.6,-2.5,-0.7,0,0.2,-0.2,-0.4,-2.5,-0.5,-0.6,-3.6,-0.6,-1.2
"Zach Boychuk","ZACH.BOYCHUK","8474576","08-09","CAR","C","L",1989-10-04,18,2008,1,14,2,24.1,23.4,0.2,0.6,0.1,0,0,0,0.1,-0.1,0.1,0,0,0.1,0,0
"Zach Boychuk","ZACH.BOYCHUK","8474576","09-10","CAR","L","L",1989-10-04,19,2008,1,14,31,333.4,309.9,21.6,0,2.3,-0.5,-0.4,0,0.7,1.7,1.9,-0.5,2.5,3.8,0.7,1.3
"Zach Boychuk","ZACH.BOYCHUK","8474576","10-11","CAR","L","L",1989-10-04,20,2008,1,14,23,246.6,227.9,18,0.2,1,-1.4,-0.1,0,0.3,0.4,0.9,-1.4,0.8,0.3,0,0.1
"Zach Boychuk","ZACH.BOYCHUK","8474576","11-12","CAR","L","L",1989-10-04,21,2008,1,14,16,142.7,128.8,11.5,0,-0.6,-0.6,0,0,0.4,0.3,-0.7,-0.6,0.7,-0.6,-0.1,-0.2
"Zach Boychuk","ZACH.BOYCHUK","8474576","12-13","CAR/NSH/PIT","L","L",1989-10-04,22,2008,1,14,13,160.1,157.8,1.8,0,-0.1,0.3,0,0,-0.1,0.2,0,0.3,0,0.2,0,0.1
"Zach Boychuk","ZACH.BOYCHUK","8474576","13-14","CAR","L","L",1989-10-04,23,2008,1,14,11,112.2,102.2,10,0,0.7,0,-0.2,0,0.3,-0.3,0.5,0,0,0.5,0.1,0.2
"Zach Boychuk","ZACH.BOYCHUK","8474576","14-15","CAR","L","L",1989-10-04,24,2008,1,14,31,329.3,317.3,7.2,0,1,-1.7,0.1,0,0.4,-0.5,1,-1.7,-0.1,-0.8,-0.2,-0.3
"Zach Fitzgerald","ZACH.FITZGERALD","8470681","07-08","VAN","D","L",1985-06-16,22,2003,3,88,1,13.3,13.3,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0
"Zach Hamill","ZACH.HAMILL","8474045","09-10","BOS","C","R",1988-09-23,20,2007,1,8,1,12.1,10.5,1.6,0,0.1,0,0,0,0,0.2,0.1,0,0.2,0.2,0,0.1
"Zach Hamill","ZACH.HAMILL","8474045","10-11","BOS","C","R",1988-09-23,21,2007,1,8,3,31.4,31.2,0,0,0,0.3,0,0,0.1,-0.1,0,0.3,0,0.3,0.1,0.1
"Zach Hamill","ZACH.HAMILL","8474045","11-12","BOS","C","R",1988-09-23,22,2007,1,8,16,175.8,162.2,7.6,5.5,0.3,0.4,-0.1,0.1,0.1,0.5,0.2,0.5,0.6,1.3,0.2,0.4
"Zach Hyman","ZACH.HYMAN","8475786","15-16","TOR","C","R",1992-06-09,23,2010,5,123,16,251,212.7,4.4,25.9,0.8,0.2,-0.1,0.6,0.2,0.7,0.7,0.8,0.9,2.4,0.5,0.9
"Zach Hyman","ZACH.HYMAN","8475786","16-17","TOR","C","R",1992-06-09,24,2010,5,123,82,1369.2,1102.7,13.2,227.1,3.2,-4.3,-0.2,-3.1,-0.2,2.1,3,-7.4,1.9,-2.5,-0.5,-0.9
"Zach Hyman","ZACH.HYMAN","8475786","17-18","TOR","C","R",1992-06-09,25,2010,5,123,82,1423.2,1156.3,11.8,217.4,8.1,-2.2,-0.3,1.9,0.7,-0.3,7.9,-0.3,0.3,7.9,1.5,2.9
"Zach Hyman","ZACH.HYMAN","8475786","18-19","TOR","C","R",1992-06-09,26,2010,5,123,71,1226.5,1012.5,16.9,160.3,6.8,-0.9,-0.1,-1.7,-0.3,1.2,6.7,-2.6,0.9,5,0.9,1.8
"Zach Hyman","ZACH.HYMAN","8475786","19-20","TOR","C","R",1992-06-09,27,2010,5,123,51,973.7,791.4,55.9,95.3,6.8,-2.1,0.3,1.6,0.7,-0.7,7.1,-0.5,0,6.5,1.2,2.2
"Zach Hyman","ZACH.HYMAN","8475786","20-21","TOR","C","R",1992-06-09,28,2010,5,123,43,832.6,644.4,64.5,82.3,6,1.7,0.3,0.1,-0.7,0.9,6.3,1.8,0.2,8.3,1.5,2.8
"Zach Hyman","ZACH.HYMAN","8475786","21-22","EDM","C/L","R",1992-06-09,29,2010,5,123,47,908.9,680.6,106.5,88.4,2.8,-1,0.9,-1.2,-0.3,0.5,3.8,-2.1,0.2,1.9,0.3,0.6
"Zach Parise","ZACH.PARISE","8470610","07-08","N.J","C/L","L",1984-07-28,23,2003,1,17,81,1461.2,1130.8,292.8,11.4,9.3,-0.1,2.1,0,2.5,1.1,11.4,-0.1,3.7,15,2.7,5.2
"Zach Parise","ZACH.PARISE","8470610","08-09","N.J","L","L",1984-07-28,24,2003,1,17,82,1538.1,1186.3,294.8,28.5,9.1,3,2.8,-0.6,2.3,0.8,11.9,2.3,3.1,17.4,3.1,6.1
"Zach Parise","ZACH.PARISE","8470610","09-10","N.J","L","L",1984-07-28,25,2003,1,17,81,1601.8,1272.9,248.3,45.8,12.2,0.3,6.6,0.5,1.7,5.1,18.8,0.9,6.8,26.4,4.8,9.2
"Zach Parise","ZACH.PARISE","8470610","10-11","N.J","L","L",1984-07-28,26,2003,1,17,13,258.1,197.3,45.2,11.7,2.3,-0.1,-0.9,0,0.1,0.2,1.3,-0.2,0.3,1.5,0.3,0.5
