Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,xEVO_GAR/60,xEVD_GAR/60,xPPO_GAR/60,xSHD_GAR/60,xTake_GAR/60,xDraw_GAR/60,xOff_GAR/60,xDef_GAR/60,xPens_GAR/60,xGAR/60,xWAR/60,xSPAR/60
Thomas Vanek,THOMAS.VANEK,8470598,18-19,DET,L,R,1984-01-19,34,2003,1,5,64,0.357,-0.172,0.304,0,-0.024,-0.101,0.348,-0.172,-0.125,0.075,0.014,0.026
Tim Brent,TIM.BRENT,8470283,07-08,PIT,C,R,1984-03-10,23,2004,3,75,1,0.118,0.118,0,0,0.183,-0.193,0.118,0.118,-0.01,0.225,0.041,0.078
Tim Brent,TIM.BRENT,8470283,08-09,CHI,C,R,1984-03-10,24,2004,3,75,2,0.092,-0.066,0,0,-0.448,-0.184,0.092,-0.066,-0.633,-0.606,-0.11,-0.211
Tim Brent,TIM.BRENT,8470283,09-10,TOR,C,R,1984-03-10,25,2004,3,75,1,-0.211,-0.335,0,0,0.165,-0.162,-0.211,-0.335,0.003,-0.543,-0.098,-0.189
Tim Brent,TIM.BRENT,8470283,10-11,TOR,C,R,1984-03-10,26,2004,3,75,79,0.114,-0.028,0.103,-0.508,-0.011,-0.01,0.113,-0.116,-0.02,-0.035,-0.006,-0.012
Tim Brent,TIM.BRENT,8470283,11-12,CAR,C,R,1984-03-10,27,2004,3,75,79,0.104,-0.161,0.951,-1.669,0.035,-0.099,0.232,-0.252,-0.064,-0.06,-0.011,-0.02
Tim Brent,TIM.BRENT,8470283,12-13,CAR,C,R,1984-03-10,28,2004,3,75,30,-0.127,0.215,0.481,-2.657,0.081,-0.026,-0.014,-0.049,0.056,0.002,0,0.001
Tim Conboy,TIM.CONBOY,8470101,07-08,CAR,D,R,1982-03-22,25,2002,7,217,19,0.46,-0.223,0.321,0.092,-0.184,0.27,0.458,-0.215,0.087,0.319,0.058,0.111
Tim Conboy,TIM.CONBOY,8470101,08-09,CAR,D,R,1982-03-22,26,2002,7,217,28,0.108,0.209,0.181,0.599,0.026,0.393,0.11,0.223,0.419,0.742,0.134,0.258
Tim Conboy,TIM.CONBOY,8470101,09-10,CAR,R,R,1982-03-22,27,2002,7,217,11,-0.723,-0.835,0,0,-0.062,0.312,-0.723,-0.835,0.251,-1.287,-0.233,-0.448
Tim Connolly,TIM.CONNOLLY,8467878,07-08,BUF,C,R,1981-05-07,26,1999,1,5,48,-0.025,-0.224,0.579,0.362,0.095,0.072,0.123,-0.138,0.167,0.168,0.03,0.058
Tim Connolly,TIM.CONNOLLY,8467878,08-09,BUF,C,R,1981-05-07,27,1999,1,5,48,0.919,-0.029,0.348,0.267,0.058,-0.046,0.788,0.012,0.012,0.708,0.128,0.246
Tim Connolly,TIM.CONNOLLY,8467878,09-10,BUF,C,R,1981-05-07,28,1999,1,5,73,0.192,-0.19,0.383,-0.233,0.052,-0.064,0.234,-0.195,-0.012,0.044,0.008,0.015
Tim Connolly,TIM.CONNOLLY,8467878,10-11,BUF,C,R,1981-05-07,29,1999,1,5,68,0.092,0.134,1.2,-0.274,0.098,-0.059,0.3,0.084,0.039,0.373,0.067,0.127
Tim Connolly,TIM.CONNOLLY,8467878,11-12,TOR,C,R,1981-05-07,30,1999,1,5,70,0.206,-0.125,0.402,-0.922,0.005,-0.037,0.23,-0.216,-0.032,-0.017,-0.003,-0.006
Tim Erixon,TIM.ERIXON,8475148,11-12,NYR,D,L,1991-02-24,20,2009,1,23,18,-0.194,-0.523,0.096,0.876,-0.05,0.022,-0.178,-0.495,-0.028,-0.668,-0.117,-0.216
Tim Erixon,TIM.ERIXON,8475148,12-13,CBJ,D,L,1991-02-24,21,2009,1,23,31,-0.046,0.047,-0.158,0.447,-0.019,0.025,-0.053,0.052,0.006,0.003,0.001,0.001
Tim Erixon,TIM.ERIXON,8475148,13-14,CBJ,D,L,1991-02-24,22,2009,1,23,2,0.599,-0.077,0.023,0.01,-0.197,-0.066,0.577,-0.076,-0.263,0.224,0.042,0.079
Tim Erixon,TIM.ERIXON,8475148,14-15,CBJ/CHI/TOR,D,L,1991-02-24,23,2009,1,23,42,0.224,-0.123,0.174,-2.566,-0.008,-0.03,0.217,-0.247,-0.038,-0.044,-0.008,-0.016
Tim Gleason,TIM.GLEASON,8469476,07-08,CAR,D,L,1983-01-29,24,2001,1,23,80,-0.056,0.183,0.149,0.114,0.076,0.018,-0.053,0.172,0.094,0.218,0.039,0.076
Tim Gleason,TIM.GLEASON,8469476,08-09,CAR,D,L,1983-01-29,25,2001,1,23,70,-0.198,-0.096,-1.514,0.749,0.011,0.098,-0.226,0.021,0.108,-0.064,-0.012,-0.022
Tim Gleason,TIM.GLEASON,8469476,09-10,CAR,D,L,1983-01-29,26,2001,1,23,60,0.212,-0.113,-0.077,-0.732,0.061,0.054,0.182,-0.216,0.115,0.073,0.013,0.025
Tim Gleason,TIM.GLEASON,8469476,10-11,CAR,D,L,1983-01-29,27,2001,1,23,81,0.055,-0.301,-0.055,-0.868,0.072,-0.002,0.049,-0.378,0.07,-0.243,-0.043,-0.083
Tim Gleason,TIM.GLEASON,8469476,11-12,CAR,D,L,1983-01-29,28,2001,1,23,82,0.006,-0.186,0.216,-1.416,0.055,0.027,0.009,-0.345,0.082,-0.247,-0.043,-0.08
Tim Gleason,TIM.GLEASON,8469476,12-13,CAR,D,L,1983-01-29,29,2001,1,23,42,-0.188,-0.289,-0.299,-0.843,0.09,0.062,-0.189,-0.369,0.152,-0.373,-0.069,-0.128
Tim Gleason,TIM.GLEASON,8469476,13-14,CAR/TOR,D,L,1983-01-29,30,2001,1,23,56,-0.175,-0.072,0.261,0.171,-0.038,-0.043,-0.174,-0.045,-0.081,-0.279,-0.053,-0.099
Tim Gleason,TIM.GLEASON,8469476,14-15,CAR/WSH,D,L,1983-01-29,31,2001,1,23,72,-0.177,-0.004,0.888,0.637,0.064,0.07,-0.175,0.065,0.134,0.043,0.008,0.016
Tim Heed,TIM.HEED,8475841,16-17,S.J,D,R,1991-01-27,25,2010,5,132,1,0.084,0.215,0,0,0.128,-0.061,0.084,0.215,0.068,0.339,0.064,0.123
Tim Heed,TIM.HEED,8475841,17-18,S.J,D,R,1991-01-27,26,2010,5,132,29,0.061,0.297,0.453,0.609,0.037,-0.035,0.131,0.298,0.002,0.367,0.071,0.137
Tim Heed,TIM.HEED,8475841,18-19,S.J,D,R,1991-01-27,27,2010,5,132,37,-0.151,0.078,1.047,0.748,0.029,-0.056,-0.034,0.079,-0.027,0.009,0.002,0.003
Tim Heed,TIM.HEED,8475841,19-20,S.J,D,R,1991-01-27,28,2010,5,132,38,-0.069,0.215,0.219,0.807,0.105,-0.017,-0.051,0.224,0.088,0.246,0.044,0.084
Tim Jackman,TIM.JACKMAN,8469490,07-08,NYI,R,R,1981-11-14,25,2001,2,38,36,-0.143,0.161,-0.626,0.569,-0.008,0.122,-0.146,0.165,0.114,0.133,0.024,0.046
Tim Jackman,TIM.JACKMAN,8469490,08-09,NYI,R,R,1981-11-14,26,2001,2,38,69,-0.237,-0.269,-0.237,-0.025,-0.042,0.003,-0.237,-0.239,-0.039,-0.48,-0.087,-0.167
Tim Jackman,TIM.JACKMAN,8469490,09-10,NYI,R,R,1981-11-14,27,2001,2,38,54,-0.135,0.094,-0.014,-0.283,-0.066,0.028,-0.135,0.085,-0.038,-0.084,-0.015,-0.029
Tim Jackman,TIM.JACKMAN,8469490,10-11,CGY,R,R,1981-11-14,28,2001,2,38,82,0.227,0.346,0.214,0.041,0.007,0.064,0.226,0.342,0.071,0.608,0.109,0.208
Tim Jackman,TIM.JACKMAN,8469490,11-12,CGY,R,R,1981-11-14,29,2001,2,38,75,-0.457,0.105,-0.896,0.463,0.021,-0.015,-0.474,0.106,0.006,-0.365,-0.064,-0.118
Tim Jackman,TIM.JACKMAN,8469490,12-13,CGY,R,R,1981-11-14,30,2001,2,38,42,-0.344,0.067,-1.601,-0.026,-0.101,0.055,-0.36,0.067,-0.045,-0.338,-0.063,-0.116
Tim Jackman,TIM.JACKMAN,8469490,13-14,ANA/CGY,R,R,1981-11-14,31,2001,2,38,36,0.203,-0.279,0.148,-0.026,-0.346,-0.048,0.203,-0.278,-0.394,-0.467,-0.088,-0.165
Tim Jackman,TIM.JACKMAN,8469490,14-15,ANA,R,R,1981-11-14,32,2001,2,38,55,0.089,0.126,-0.008,0.53,-0.066,0.104,0.089,0.127,0.038,0.252,0.048,0.091
Tim Jackman,TIM.JACKMAN,8469490,15-16,ANA,R,R,1981-11-14,33,2001,2,38,2,0.199,-0.354,0,0,-0.769,-0.131,0.199,-0.354,-0.9,-1.055,-0.204,-0.391
Tim Kennedy,TIM.KENNEDY,8471842,08-09,BUF,L,L,1986-04-30,22,2005,6,181,1,-0.029,0.162,0,0,0.181,0.851,-0.029,0.162,1.032,1.165,0.211,0.406
Tim Kennedy,TIM.KENNEDY,8471842,09-10,BUF,L,L,1986-04-30,23,2005,6,181,78,0.193,-0.113,-0.212,1.484,0.006,0.105,0.173,-0.094,0.111,0.192,0.035,0.067
Tim Kennedy,TIM.KENNEDY,8471842,10-11,FLA,L,L,1986-04-30,24,2005,6,181,6,-0.067,-0.188,0.363,0,0.16,-0.154,-0.059,-0.188,0.006,-0.238,-0.043,-0.082
Tim Kennedy,TIM.KENNEDY,8471842,11-12,FLA,L,L,1986-04-30,25,2005,6,181,27,-0.372,0.101,0.279,-0.14,0.085,0.12,-0.346,0.098,0.205,-0.041,-0.007,-0.013
Tim Kennedy,TIM.KENNEDY,8471842,12-13,S.J,L,L,1986-04-30,26,2005,6,181,13,0.136,-0.144,-1.138,-0.026,0.09,-0.008,0.034,-0.144,0.083,-0.016,-0.003,-0.006
Tim Kennedy,TIM.KENNEDY,8471842,13-14,ARI,L,L,1986-04-30,27,2005,6,181,37,-0.139,0.047,-0.051,0.283,0.099,-0.007,-0.139,0.048,0.092,0.002,0,0.001
Tim Ramholt,TIM.RAMHOLT,8470632,07-08,CGY,D,L,1984-11-02,22,2003,2,39,1,NA,NA,0,0,0.185,-0.079,NA,NA,0.106,0.106,0.019,0.037
Tim Schaller,TIM.SCHALLER,8477213,14-15,BUF,C,L,1990-11-16,23,2009,NA,NA,18,0.055,0.283,0.054,1.006,0.082,-0.071,0.055,0.35,0.011,0.407,0.077,0.148
Tim Schaller,TIM.SCHALLER,8477213,15-16,BUF,C,L,1990-11-16,24,2009,NA,NA,17,-0.187,0.241,0.462,-0.441,0.073,0.167,-0.186,0.144,0.24,0.224,0.043,0.083
Tim Schaller,TIM.SCHALLER,8477213,16-17,BOS,C,L,1990-11-16,25,2009,NA,NA,59,0.197,-0.065,-0.084,1.673,-0.008,0.004,0.185,0.101,-0.004,0.261,0.049,0.095
Tim Schaller,TIM.SCHALLER,8477213,17-18,BOS,C,L,1990-11-16,26,2009,NA,NA,82,-0.114,0.114,0.099,0.626,0.076,-0.021,-0.112,0.186,0.055,0.142,0.028,0.053
Tim Schaller,TIM.SCHALLER,8477213,18-19,VAN,C,L,1990-11-16,27,2009,NA,NA,47,-0.031,0.2,0.462,-0.313,0.088,-0.032,-0.03,0.135,0.056,0.164,0.031,0.057
Tim Schaller,TIM.SCHALLER,8477213,19-20,L.A/VAN,C,L,1990-11-16,28,2009,NA,NA,53,-0.049,-0.01,-0.024,0.732,0.008,0,-0.049,0.165,0.008,0.134,0.024,0.046
Tim Sestito,TIM.SESTITO,8471636,08-09,EDM,C,L,1984-08-28,24,2002,NA,NA,1,0.015,0.003,0,-0.485,0.181,-0.184,0.015,-0.122,-0.003,-0.114,-0.021,-0.04
Tim Sestito,TIM.SESTITO,8471636,09-10,N.J,C,L,1984-08-28,25,2002,NA,NA,9,-0.247,0.458,0.042,-0.088,0.061,-0.057,-0.244,0.447,0.004,0.206,0.037,0.072
Tim Sestito,TIM.SESTITO,8471636,10-11,N.J,C,L,1984-08-28,26,2002,NA,NA,36,-0.381,0.23,-0.331,-0.374,0.111,0.041,-0.38,0.188,0.152,-0.016,-0.003,-0.006
Tim Sestito,TIM.SESTITO,8471636,11-12,N.J,C,L,1984-08-28,27,2002,NA,NA,18,-0.236,0.471,0.462,0.745,0.084,0.082,-0.232,0.476,0.166,0.409,0.071,0.132
Tim Sestito,TIM.SESTITO,8471636,12-13,N.J,C,L,1984-08-28,28,2002,NA,NA,6,-0.643,0.486,0,0,0.149,0.375,-0.643,0.486,0.524,0.368,0.068,0.127
Tim Sestito,TIM.SESTITO,8471636,13-14,N.J,C,L,1984-08-28,29,2002,NA,NA,16,-0.555,0.492,0,1.432,0.077,-0.059,-0.555,0.579,0.017,0.091,0.017,0.032
Tim Sestito,TIM.SESTITO,8471636,14-15,N.J,C,L,1984-08-28,30,2002,NA,NA,15,-0.06,0.079,0.462,1.515,-0.219,-0.049,-0.06,0.359,-0.269,0.041,0.008,0.015
Tim Stapleton,TIM.STAPLETON,8472379,08-09,TOR,R,R,1982-07-19,26,2000,NA,NA,4,0.143,-0.273,-0.229,-0.026,0.181,-0.184,0.065,-0.272,-0.003,-0.153,-0.028,-0.053
Tim Stapleton,TIM.STAPLETON,8472379,09-10,ATL,R,R,1982-07-19,27,2000,NA,NA,6,-0.149,0.177,0,0,-0.015,0.199,-0.149,0.177,0.184,0.211,0.038,0.073
Tim Stapleton,TIM.STAPLETON,8472379,10-11,ATL,R,R,1982-07-19,28,2000,NA,NA,45,0.101,0.263,-0.086,0.366,0.023,-0.045,0.096,0.265,-0.021,0.328,0.059,0.112
Tim Stapleton,TIM.STAPLETON,8472379,11-12,WPG,R,R,1982-07-19,29,2000,NA,NA,63,0.317,0.007,1.702,0.917,0.058,-0.053,0.549,0.012,0.005,0.556,0.097,0.18
Tim Stützle,TIM.STÜTZLE,8482116,20-21,OTT,L,L,2002-01-15,18,2020,1,3,53,0.082,-0.427,-0.128,0,0.049,0.172,0.044,-0.427,0.221,-0.077,-0.014,-0.026
Tim Stützle,TIM.STÜTZLE,8482116,21-22,OTT,L,L,2002-01-15,19,2020,1,3,50,0.198,0.141,0.431,0.575,0.036,0.141,0.241,0.143,0.177,0.522,0.093,0.177
Tim Wallace,TIM.WALLACE,8473734,08-09,PIT,R,R,1984-08-06,24,2002,NA,NA,16,-0.073,0.656,-0.066,0,0.1,0.136,-0.073,0.656,0.237,0.807,0.146,0.281
Tim Wallace,TIM.WALLACE,8473734,09-10,PIT,R,R,1984-08-06,25,2002,NA,NA,1,-0.016,-0.065,0,0,0.165,-0.162,-0.016,-0.065,0.003,-0.077,-0.014,-0.027
Tim Wallace,TIM.WALLACE,8473734,10-11,PIT,R,R,1984-08-06,26,2002,NA,NA,7,-0.228,-0.565,0,0,0.16,-0.154,-0.228,-0.565,0.006,-0.785,-0.14,-0.269
Tim Wallace,TIM.WALLACE,8473734,11-12,NYI/T.B,R,R,1984-08-06,27,2002,NA,NA,49,0.098,0.149,-0.051,-0.327,-0.03,0.006,0.096,0.139,-0.024,0.208,0.036,0.067
Tim Wallace,TIM.WALLACE,8473734,12-13,CAR,R,R,1984-08-06,28,2002,NA,NA,28,-0.701,0.025,0.462,0.483,0.058,0.142,-0.697,0.068,0.2,-0.362,-0.067,-0.124
Timo Meier,TIMO.MEIER,8478414,16-17,S.J,R,L,1996-10-08,19,2015,1,9,34,0.065,0.192,-0.798,-0.551,0.026,-0.009,0.052,0.167,0.017,0.231,0.043,0.084
Timo Meier,TIMO.MEIER,8478414,17-18,S.J,R,L,1996-10-08,20,2015,1,9,81,0.417,-0.086,0.219,1.09,0.002,0.147,0.4,-0.067,0.15,0.478,0.093,0.178
Timo Meier,TIMO.MEIER,8478414,18-19,S.J,R,L,1996-10-08,21,2015,1,9,78,0.619,0.11,0.314,0.377,-0.027,0.1,0.585,0.119,0.073,0.732,0.136,0.257
Timo Meier,TIMO.MEIER,8478414,19-20,S.J,R,L,1996-10-08,22,2015,1,9,70,0.391,-0.079,0.15,-0.013,0.016,0.006,0.361,-0.076,0.022,0.294,0.052,0.1
Timo Meier,TIMO.MEIER,8478414,20-21,S.J,R,L,1996-10-08,23,2015,1,9,54,0.024,-0.108,-0.591,0.441,-0.007,0.095,-0.044,-0.102,0.088,-0.042,-0.008,-0.014
Timo Meier,TIMO.MEIER,8478414,21-22,S.J,R,L,1996-10-08,24,2015,1,9,48,0.577,-0.013,3.109,0.2,0.087,0.017,0.932,-0.012,0.105,0.996,0.178,0.337
Timothy Gettinger,TIMOTHY.GETTINGER,8479364,18-19,NYR,L,L,1998-04-14,20,2016,5,141,4,-0.087,-0.015,0,0,0.131,-0.124,-0.087,-0.015,0.007,-0.095,-0.018,-0.033
Timothy Gettinger,TIMOTHY.GETTINGER,8479364,19-20,NYR,L,L,1998-04-14,21,2016,5,141,2,0.375,0.198,0,0,0.134,-0.124,0.375,0.198,0.01,0.541,0.096,0.185
Timothy Gettinger,TIMOTHY.GETTINGER,8479364,20-21,NYR,L,L,1998-04-14,22,2016,5,141,2,-0.16,0.333,0,0,0.13,-0.12,-0.16,0.333,0.009,0.177,0.032,0.059
Timothy Gettinger,TIMOTHY.GETTINGER,8479364,21-22,NYR,L,L,1998-04-14,23,2016,5,141,5,-0.293,0.508,0,0,0.134,-0.122,-0.293,0.508,0.012,0.224,0.04,0.076
Timothy Liljegren,TIMOTHY.LILJEGREN,8480043,19-20,TOR,D,R,1999-04-30,20,2017,1,17,11,-0.593,-0.501,0.391,1.632,0.034,-0.059,-0.588,-0.392,-0.026,-0.965,-0.172,-0.33
Timothy Liljegren,TIMOTHY.LILJEGREN,8480043,20-21,TOR,D,R,1999-04-30,21,2017,1,17,2,0.515,0.39,0,0.24,-0.222,-0.058,0.515,0.371,-0.281,0.524,0.094,0.175
Timothy Liljegren,TIMOTHY.LILJEGREN,8480043,21-22,TOR,D,R,1999-04-30,22,2017,1,17,37,0.178,0.287,0.391,0.376,0.053,-0.02,0.178,0.294,0.033,0.487,0.087,0.165
Tj Brennan,TJ.BRENNAN,8474113,11-12,BUF,D,L,1989-04-03,22,2007,2,31,11,0.105,-0.04,-0.076,0.426,-0.015,0.135,0.096,-0.027,0.12,0.187,0.033,0.061
Tj Brennan,TJ.BRENNAN,8474113,12-13,BUF/FLA,D,L,1989-04-03,23,2007,2,31,29,0.319,-0.105,-0.046,0.665,0.098,0.087,0.27,-0.097,0.186,0.367,0.068,0.126
Tj Brennan,TJ.BRENNAN,8474113,14-15,TOR,D,L,1989-04-03,25,2007,2,31,6,0.143,-0.39,-0.187,0.777,0.019,0.052,0.07,-0.349,0.071,-0.135,-0.026,-0.049
Tj Brennan,TJ.BRENNAN,8474113,15-16,TOR,D,L,1989-04-03,26,2007,2,31,7,0.349,0.159,0.134,0.37,-0.205,-0.062,0.345,0.164,-0.267,0.221,0.043,0.082
Tj Brodie,TJ.BRODIE,8474673,10-11,CGY,D,L,1990-06-07,20,2008,4,114,3,0.17,-0.349,-0.232,0.01,-0.091,-0.067,0.085,-0.341,-0.158,-0.345,-0.062,-0.118
Tj Brodie,TJ.BRODIE,8474673,11-12,CGY,D,L,1990-06-07,21,2008,4,114,54,0.14,0.22,0.313,0.263,0.034,-0.008,0.158,0.22,0.026,0.378,0.066,0.122
Tj Brodie,TJ.BRODIE,8474673,12-13,CGY,D,L,1990-06-07,22,2008,4,114,47,0.127,0.231,-0.357,-0.25,0.097,0.028,0.077,0.216,0.125,0.391,0.073,0.135
Tj Brodie,TJ.BRODIE,8474673,13-14,CGY,D,L,1990-06-07,23,2008,4,114,81,0.005,0.387,0.034,-0.123,0.075,0.038,0.007,0.342,0.114,0.431,0.082,0.153
Tj Brodie,TJ.BRODIE,8474673,14-15,CGY,D,L,1990-06-07,24,2008,4,114,81,0.11,0.035,0.563,0.076,0.078,0.02,0.153,0.038,0.098,0.27,0.051,0.098
Tj Brodie,TJ.BRODIE,8474673,15-16,CGY,D,L,1990-06-07,25,2008,4,114,70,0.245,0.06,-0.006,-0.876,0.085,0.048,0.219,-0.046,0.132,0.284,0.055,0.105
Tj Brodie,TJ.BRODIE,8474673,16-17,CGY,D,L,1990-06-07,26,2008,4,114,82,-0.043,0.245,0.392,0.582,0.063,0.026,0.014,0.283,0.089,0.347,0.065,0.126
Tj Brodie,TJ.BRODIE,8474673,17-18,CGY,D,L,1990-06-07,27,2008,4,114,73,0.042,-0.182,0.423,0.139,0.091,-0.027,0.087,-0.15,0.064,0.01,0.002,0.004
Tj Brodie,TJ.BRODIE,8474673,18-19,CGY,D,L,1990-06-07,28,2008,4,114,79,-0.021,0.222,0.308,-0.224,0.046,0.033,-0.004,0.18,0.079,0.244,0.045,0.086
Tj Brodie,TJ.BRODIE,8474673,19-20,CGY,D,L,1990-06-07,29,2008,4,114,64,0.28,0.257,0.254,0.034,-0.026,0.008,0.279,0.238,-0.019,0.457,0.081,0.156
Tj Brodie,TJ.BRODIE,8474673,20-21,TOR,D,L,1990-06-07,30,2008,4,114,56,-0.003,0.2,0.834,-0.403,0.075,0.006,0.027,0.15,0.081,0.248,0.045,0.083
Tj Brodie,TJ.BRODIE,8474673,21-22,TOR,D,L,1990-06-07,31,2008,4,114,53,0.206,0.197,-0.182,1.025,0.021,-0.015,0.204,0.281,0.006,0.464,0.083,0.157
Tj Tynan,TJ.TYNAN,8476391,16-17,CBJ,C,R,1992-02-25,24,2011,3,66,3,-0.098,0.086,0,0,0.135,-0.125,-0.098,0.086,0.011,-0.001,0,0
Tj Tynan,TJ.TYNAN,8476391,19-20,COL,C,R,1992-02-25,27,2011,3,66,16,-0.576,0.312,0.388,0,0.057,-0.054,-0.511,0.312,0.004,-0.216,-0.038,-0.074
Tj Tynan,TJ.TYNAN,8476391,21-22,L.A,C,R,1992-02-25,29,2011,3,66,2,-0.067,0.008,-0.366,0,0.134,-0.122,-0.127,0.008,0.012,-0.109,-0.02,-0.037
Tobias Bjornfot,TOBIAS.BJORNFOT,8481600,19-20,L.A,D,L,2001-04-06,18,2019,1,22,3,-0.473,-0.376,0,0.1,0.126,-0.059,-0.473,-0.339,0.067,-0.709,-0.126,-0.242
Tobias Bjornfot,TOBIAS.BJORNFOT,8481600,20-21,L.A,D,L,2001-04-06,19,2019,1,22,33,-0.017,-0.01,0.19,-2.154,-0.016,-0.016,-0.016,-0.172,-0.033,-0.217,-0.039,-0.072
Tobias Bjornfot,TOBIAS.BJORNFOT,8481600,21-22,L.A,D,L,2001-04-06,20,2019,1,22,54,-0.161,-0.222,0.12,-1.069,0.101,0.002,-0.159,-0.281,0.103,-0.321,-0.057,-0.109
Tobias Enstrom,TOBIAS.ENSTROM,8470828,07-08,ATL,D,L,1984-11-05,22,2003,8,239,82,0,0.141,0.007,0.31,0.053,0.018,0.002,0.17,0.071,0.2,0.036,0.07
Tobias Enstrom,TOBIAS.ENSTROM,8470828,08-09,ATL,D,L,1984-11-05,23,2003,8,239,82,0.116,-0.013,-0.297,0.512,0.028,0.058,0.047,0.076,0.086,0.191,0.034,0.066
Tobias Enstrom,TOBIAS.ENSTROM,8470828,09-10,ATL,D,L,1984-11-05,24,2003,8,239,82,0.129,0.039,-0.016,-0.122,0.061,-0.008,0.098,0.035,0.053,0.176,0.032,0.061
Tobias Enstrom,TOBIAS.ENSTROM,8470828,10-11,ATL,D,L,1984-11-05,25,2003,8,239,72,0.152,-0.142,1.171,-0.989,-0.02,0.016,0.355,-0.177,-0.004,0.193,0.034,0.066
Tobias Enstrom,TOBIAS.ENSTROM,8470828,11-12,WPG,D,L,1984-11-05,26,2003,8,239,62,0.403,0.124,0.349,-0.88,0.009,-0.019,0.395,0.065,-0.011,0.411,0.072,0.133
Tobias Enstrom,TOBIAS.ENSTROM,8470828,12-13,WPG,D,L,1984-11-05,27,2003,8,239,22,0.654,0.025,-0.328,-1.73,0.055,-0.002,0.48,-0.134,0.053,0.38,0.07,0.131
Tobias Enstrom,TOBIAS.ENSTROM,8470828,13-14,WPG,D,L,1984-11-05,28,2003,8,239,82,0.199,0.194,0.823,0.01,-0.028,0.007,0.293,0.176,-0.021,0.39,0.074,0.138
Tobias Enstrom,TOBIAS.ENSTROM,8470828,14-15,WPG,D,L,1984-11-05,29,2003,8,239,60,0.192,0.184,0.247,-0.039,0.001,0.016,0.2,0.164,0.017,0.337,0.064,0.122
Tobias Enstrom,TOBIAS.ENSTROM,8470828,15-16,WPG,D,L,1984-11-05,30,2003,8,239,72,-0.094,0.16,-0.43,-0.48,-0.039,0.026,-0.117,0.108,-0.013,-0.02,-0.004,-0.007
Tobias Enstrom,TOBIAS.ENSTROM,8470828,16-17,WPG,D,L,1984-11-05,31,2003,8,239,60,-0.165,0.167,-0.138,-0.091,-0.045,0.029,-0.163,0.13,-0.016,-0.036,-0.007,-0.013
Tobias Enstrom,TOBIAS.ENSTROM,8470828,17-18,WPG,D,L,1984-11-05,32,2003,8,239,43,0.072,0.574,-0.238,-2.169,-0.015,-0.018,0.07,0.474,-0.034,0.501,0.098,0.187
Tobias Lindberg,TOBIAS.LINDBERG,8477427,15-16,TOR,R,L,1995-07-22,20,2013,4,102,6,-0.632,-0.275,-0.141,0.721,-0.06,-0.131,-0.576,-0.228,-0.191,-0.918,-0.177,-0.34
Tobias Rieder,TOBIAS.RIEDER,8476356,14-15,ARI,C,L,1993-01-10,21,2011,4,114,72,-0.298,0.08,-0.171,-0.329,0.073,0.035,-0.286,0.046,0.108,-0.111,-0.021,-0.04
Tobias Rieder,TOBIAS.RIEDER,8476356,15-16,ARI,C,L,1993-01-10,22,2011,4,114,82,0.102,0.081,-0.362,0.037,0.111,0.057,0.033,0.076,0.167,0.261,0.05,0.097
Tobias Rieder,TOBIAS.RIEDER,8476356,16-17,ARI,C,L,1993-01-10,23,2011,4,114,80,0.228,-0.213,0.692,0.337,0.111,-0.01,0.266,-0.131,0.101,0.206,0.039,0.075
Tobias Rieder,TOBIAS.RIEDER,8476356,17-18,ARI/L.A,C,L,1993-01-10,24,2011,4,114,78,0.091,-0.103,1.869,0.824,0.099,-0.026,0.131,-0.025,0.073,0.168,0.033,0.063
Tobias Rieder,TOBIAS.RIEDER,8476356,18-19,EDM,C,L,1993-01-10,25,2011,4,114,67,-0.701,0.162,-0.71,-1.195,0.065,-0.045,-0.702,0.015,0.02,-0.587,-0.11,-0.206
Tobias Rieder,TOBIAS.RIEDER,8476356,19-20,CGY,C,L,1993-01-10,26,2011,4,114,55,-0.326,-0.076,0.001,-0.592,0.1,0.048,-0.325,-0.152,0.148,-0.274,-0.049,-0.094
Tobias Rieder,TOBIAS.RIEDER,8476356,20-21,BUF,C,L,1993-01-10,27,2011,4,114,44,0.093,-0.063,-0.018,-0.508,0.109,-0.007,0.093,-0.123,0.102,0.059,0.011,0.02
Toby Petersen,TOBY.PETERSEN,8467543,07-08,DAL,C,L,1978-10-27,28,1998,9,244,8,0.618,-0.115,0.036,0.617,-0.189,-0.193,0.582,-0.099,-0.382,0.095,0.017,0.033
Toby Petersen,TOBY.PETERSEN,8467543,08-09,DAL,C,L,1978-10-27,29,1998,9,244,57,-0.156,-0.034,-0.857,0.43,0.041,-0.008,-0.169,0.03,0.033,-0.083,-0.015,-0.029
Toby Petersen,TOBY.PETERSEN,8467543,09-10,DAL,C,L,1978-10-27,30,1998,9,244,77,0.05,0.02,1.166,0.473,0.14,0.057,0.072,0.061,0.197,0.321,0.058,0.112
Toby Petersen,TOBY.PETERSEN,8467543,10-11,DAL,C,L,1978-10-27,31,1998,9,244,60,-0.439,0.225,-0.196,0.27,0.065,-0.067,-0.437,0.233,-0.003,-0.134,-0.024,-0.046
Toby Petersen,TOBY.PETERSEN,8467543,11-12,DAL,C,L,1978-10-27,32,1998,9,244,39,-0.142,0.359,0.141,-0.554,0.03,-0.05,-0.12,0.326,-0.02,0.165,0.029,0.053
